original_index,Line by line,Fiscal Year,Employer (Petitioner) Name,Tax ID,Industry (NAICS) Code,Petitioner City,Petitioner State,Petitioner Zip Code,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,Original_NAICS,NAICS_Source,Matched_NAICS
443,444,2019,A2Z DEVELOPMENT CENTER INC,4484.0,,SEATTLE,WA,98121.0,27,1,65,1,,Original,
448,449,2019,A2Z DEVELOPMENT CTR INC D/B/A LAB1,4484.0,,SEATTLE,WA,98121.0,5,1,10,2,,Original,
457,458,2019,A4 MEDIA & DATA SOLUTIONS LLC,8348.0,,LONG ISLAND CITY,NY,11101.0,0,0,1,0,,Original,
461,462,2019,A9 COM INC,7176.0,,SEATTLE,WA,98121.0,2,0,10,0,,Original,
470,471,2019,A100 US LLC,9115.0,,SEATTLE,WA,98121.0,0,0,2,0,,Original,
474,475,2019,A-BEST INSURANCE & FIN SVCS INC,6809.0,,PHILADELPHIA,PA,19107.0,0,0,1,0,,Original,
478,479,2019,A-ZS GROUP INC,5806.0,,FLUSHING,NY,11354.0,0,1,0,0,,Original,
500,501,2019,A&V CONSTRUCTION LLC,9507.0,,MERCHANTVILLE,NJ,8109.0,0,0,1,0,,Original,
516,517,2019,AAA VENTURE LLC DBA 1947 INDIA RES,8209.0,,STERLING,VA,20164.0,0,1,0,0,,Original,
606,607,2019,ABC CONSTRUCTION CONTRACTING INC,8170.0,,ASTORIA,NY,11105.0,1,0,0,0,,Original,
609,610,2019,ABC INC A INDIRECT SUBSIDIARY THE,4013.0,,BURBANK,CA,91521.0,0,0,1,0,,Original,
627,628,2019,ABH NATURES PRODUCTS INC,8513.0,,BRENTWOOD,NY,11717.0,1,0,0,0,,Original,
645,646,2019,ABM CONTROLS INC,6428.0,,FLORAL PARK,NY,11001.0,1,0,0,0,,Original,
669,670,2019,ABRIDGE INFO SYSTEMS INC,156.0,,CHELMSFORD,MA,1824.0,0,0,2,1,,Original,
696,697,2019,ABSOLUTE TE-MA & COMP,5568.0,,NEW YORK,NY,10011.0,1,0,0,0,,Original,
705,706,2019,ABTIVAN CORPORATION DBA GTR SIMULA,6952.0,,POMONA,CA,91767.0,1,0,0,0,,Original,
708,709,2019,ABV ELECTRONICS INC DBA SIENNA COR,3902.0,,SUWANEE,GA,30024.0,1,0,0,0,,Original,
758,759,2019,ACCEDO BROADBAND NORTH AMERICA INC,632.0,,LOS ANGELES,CA,90013.0,0,0,0,1,,Original,
759,760,2019,ACCEL ENTERTAINMENT GAMING LLC,7500.0,,BURR RIDGE,IL,60527.0,0,1,0,0,,Original,
789,790,2019,ACCELLENCE LLP,3999.0,,LOS ANGELES,CA,90036.0,0,1,0,0,,Original,
795,796,2019,ACCENTURE LLP,,,CHICAGO,IL,60601.0,0,0,1,0,,Original,
799,800,2019,ACCENTURE LLP,2904.0,,CHICAGO,IL,60601.0,26,10,136,8,,Original,
800,801,2019,ACCENTURE LLP,2904.0,,CHICAGO,IL,60606.0,6,2,30,0,,Original,
816,817,2019,ACCESS BIO INC,5083.0,,SOMERSET,NJ,8873.0,2,0,0,0,,Original,
862,863,2019,ACCOUNTABILITY NORTH AMERICA LLC,6589.0,,NEW YORK,NY,10022.0,1,0,0,0,,Original,
877,878,2019,ACCUITY INC,9625.0,,ALPHARETTA,GA,30005.0,5,1,21,1,,Original,
914,915,2019,ACE DENTAL05 PLLC DBA ACE DENTAL,6460.0,,TEMPLE,TX,76502.0,1,0,0,0,,Original,
915,916,2019,ACE DENTAL07 PLLC DBA ACE DENTAL,3411.0,,HEWITT,TX,76643.0,1,0,0,0,,Original,
916,917,2019,ACE ECHO INC,1669.0,,MONTEREY PARK,CA,91755.0,0,1,0,0,,Original,
965,966,2019,ACI GIFT CARDS LLC,9870.0,,SEATTLE,WA,98121.0,1,0,1,0,,Original,
996,997,2019,ACMESOFT GLOBAL INC,5033.0,,PEACHTREE CORNERS,GA,30092.0,0,0,1,1,,Original,
1008,"1,009",2019,ACORDA THERAPEUTICS INC,1168.0,,ARDSLEY,NY,10502.0,1,0,0,0,,Original,
1028,"1,029",2019,ACRETIVE PARTNERS LLP,5208.0,,CARMEL,IN,46082.0,0,0,0,1,,Original,
1076,"1,077",2019,ACTIVE MEASURE INC,1613.0,,GLENDALE,CA,91203.0,0,0,1,0,,Original,
1089,"1,090",2019,ACTIVIST ARTIST MANAGEMENT,729.0,,WEST HOLLYWOOD,CA,90069.0,0,1,0,0,,Original,
1093,"1,094",2019,ACTON INC,9185.0,,SANTA CLARA,CA,95054.0,1,0,0,0,,Original,
1099,"1,100",2019,ACTUS HOLDINGS LLC,360.0,,LAS VEGAS,NV,89120.0,0,1,0,0,,Original,
1166,"1,167",2019,ADAPTIVE SURFACE TECHNOLOGIES INC,2381.0,,CAMBRIDGE,MA,2140.0,1,0,0,0,,Original,
1176,"1,177",2019,ADAY LLC,7582.0,,BROOKLYN,NY,11204.0,1,0,0,0,,Original,
1178,"1,179",2019,ADB FLORIDA CONTRACTORS LLC,3283.0,,PEMBROKE PINES,FL,33028.0,1,0,0,0,,Original,
1180,"1,181",2019,ADBAKX LLC,7078.0,,MONMOUTH JUNCTION,NJ,8852.0,0,0,1,0,,Original,
1193,"1,194",2019,ADDISON WHITNEY LLC,437.0,,RALEIGH,NC,27604.0,0,0,1,0,,Original,
1232,"1,233",2019,ADEPTMAX CORPORATION,5745.0,,HOUSTON,TX,77074.0,0,26,0,0,,Original,
1236,"1,237",2019,ADERO INC,3718.0,,GOLETA,CA,93117.0,0,0,1,0,,Original,
1238,"1,239",2019,ADESIS INC,,,NEW CASTLE,DE,19720.0,1,0,0,0,,Original,
1239,"1,240",2019,ADESIS INC,6488.0,,NEW CASTLE,DE,19720.0,9,0,0,0,,Original,
1242,"1,243",2019,ADFINITAS HEALTH,,,HANOVER,MD,21076.0,0,0,1,0,,Original,
1244,"1,245",2019,ADFINITAS HEALTH,6861.0,,HANOVER,MD,21076.0,0,1,2,0,,Original,
1263,"1,264",2019,"ADIMAB, LLC",9559.0,,LEBANON,NH,3766.0,1,0,0,0,,Original,
1266,"1,267",2019,ADIR INTERNATIONAL LLC DBA CURACAO,2792.0,,LOS ANGELES,CA,90015.0,1,0,1,0,,Original,
1286,"1,287",2019,ADMERA HEALTH LLC,5762.0,,SOUTH PLAINFIELD,NJ,7080.0,0,0,1,0,,Original,
1296,"1,297",2019,ADMORE AIRCONDITIONING CORP,5086.0,,YONKERS,NY,10704.0,0,0,1,0,,Original,
1301,"1,302",2019,ADOBE INC,9522.0,,SAN JOSE,CA,95110.0,0,0,1,0,,Original,
1312,"1,313",2019,ADORNUS GROUP LLC,9665.0,,CRANBURY,NJ,8512.0,0,1,0,0,,Original,
1350,"1,351",2019,ADTRAN INC,8200.0,,HUNTSVILLE,AL,35806.0,0,0,1,0,,Original,
1354,"1,355",2019,ADURO BIOTECH INC,8934.0,,BERKELEY,CA,94710.0,0,0,1,0,,Original,
1356,"1,357",2019,ADVA OPTICAL NETWORKING N AM INC,6619.0,,RICHARDSON,TX,75082.0,0,0,2,1,,Original,
1360,"1,361",2019,ADVAITAA TECHNOLOGIES INC,6875.0,,BEDFORD,TX,76021.0,0,1,0,0,,Original,
1362,"1,363",2019,ADVAIYA SOLUTIONS INC,2335.0,,BELLEVUE,WA,98007.0,0,0,0,2,,Original,
1365,"1,366",2019,ADVALUE PHOTONICS INC,5706.0,,TUCSON,AZ,85706.0,1,0,0,0,,Original,
1366,"1,367",2019,ADVAN RESEARCH CORPORATION LLC,1633.0,,NEW YORK,NY,10168.0,1,0,0,0,,Original,
1445,"1,446",2019,ADVANCED MECHATRONICS SOLUTIONS IN,5428.0,,SAN DIEGO,CA,92154.0,1,0,0,0,,Original,
1516,"1,517",2019,ADVANLINK INC,4505.0,,FREMONT,CA,94538.0,1,0,0,0,,Original,
1539,"1,540",2019,ADVANTECH CORPORATION,4624.0,,CUPERTINO,CA,95014.0,0,0,1,0,,Original,
1540,"1,541",2019,ADVANTECH CORPORATION,4624.0,,IRVINE,CA,92618.0,1,0,0,0,,Original,
1564,"1,565",2019,ADVENTIST HEALTH SYSTEM/SUNBELT IN,4459.0,,ALTAMONTE SPRINGS,FL,32714.0,0,0,1,0,,Original,
1584,"1,585",2019,ADVIN BIOTECH INC,1158.0,,SAN DIEGO,CA,92121.0,0,0,1,0,,Original,
1593,"1,594",2019,ADVITHRI TECHNOLOGIES LLC,8250.0,,PLANO,TX,75023.0,0,0,1,0,,Original,
1613,"1,614",2019,AEC APPAREL INC,8999.0,,NEW YORK,NY,10018.0,1,0,0,0,,Original,
1614,"1,615",2019,AEC SVCS INC,7072.0,,TAMPA,FL,33619.0,1,0,0,0,,Original,
1629,"1,630",2019,AEGIS PROJECT CONTROLS CORP,1239.0,,SILVER SPRING,MD,20910.0,1,0,1,0,,Original,
1646,"1,647",2019,AEONSEMI TECHNOLOGIES INC,6870.0,,SANTA CLARA,CA,95054.0,0,0,1,0,,Original,
1679,"1,680",2019,AEROSTAR MACHINE & TOOLS LLC,7119.0,,FORT WAYNE,IN,46818.0,1,0,0,0,,Original,
1691,"1,692",2019,AES SERVICES INC,5292.0,,ARLINGTON,VA,22203.0,1,0,0,0,,Original,
1694,"1,695",2019,AESSE INVESTMENTS LTD,8144.0,,SHEBOYGAN,WI,53081.0,0,0,1,0,,Original,
1747,"1,748",2019,AFFINITY SOLUTIONS INC,4222.0,,NEW YORK,NY,10001.0,0,0,1,0,,Original,
1759,"1,760",2019,AFL TELECOMMUNICATIONS LLC,8212.0,,DUNCAN,SC,29334.0,0,0,1,0,,Original,
1804,"1,805",2019,AGC NETWORKS INC,9460.0,,IRVING,TX,75039.0,0,0,2,0,,Original,
1809,"1,810",2019,AGE OF LEARNING INC,5531.0,,GLENDALE,CA,91203.0,4,0,4,0,,Original,
1817,"1,818",2019,AGENCYPORT SOFTWARE CORPORATION,8115.0,,BOSTON,MA,2210.0,0,0,1,0,,Original,
1862,"1,863",2019,AGILESOFT INC,7451.0,,NORCROSS,GA,30092.0,0,1,0,0,,Original,
1936,"1,937",2019,AHS CONSTRUCTION LLC,4075.0,,MIAMI,FL,33131.0,0,0,0,1,,Original,
1940,"1,941",2019,AHU TECHNOLOGIES INC,3870.0,,NEWARK,DE,19713.0,1,0,0,0,,Original,
1955,"1,956",2019,AI TRADERS LLC DBA LONDON CURRY HO,946.0,,ALEXANDRIA,VA,22304.0,0,1,0,0,,Original,
1956,"1,957",2019,AI VENTURES MGMT LLC,2656.0,,PALO ALTO,CA,94303.0,0,0,1,0,,Original,
1964,"1,965",2019,AIC MARIANAS INC,6100.0,,SAIPAN,MP,96950.0,0,0,0,1,,Original,
1970,"1,971",2019,AIDS FOR AIDS INTERNATIONAL INC,4568.0,,NEW YORK,NY,10013.0,0,0,1,0,,Original,
1974,"1,975",2019,AIG ASSET MANAGEMENT US LLC,9722.0,,NEW YORK,NY,10038.0,0,0,1,0,,Original,
1977,"1,978",2019,AIG EMPLOYEE SERVICES INC,7731.0,,NEW YORK,NY,10038.0,0,0,2,0,,Original,
1982,"1,983",2019,AIG PC GLOBAL SERVICES INC,5576.0,,NEW YORK,NY,10038.0,0,0,1,0,,Original,
2020,"2,021",2019,AIR CENTER HELICOPTERS INC,4113.0,,BURLESON,TX,76028.0,2,0,0,0,,Original,
2055,"2,056",2019,AIR-FLO MFG CO INC,7910.0,,ELMIRA,NY,14903.0,1,0,0,0,,Original,
2060,"2,061",2019,AIRBNB INC,1428.0,,SAN FRANCISCO,CA,94103.0,0,0,1,0,,Original,
2069,"2,070",2019,AIRCOM PACIFIC INC,2633.0,,FREMONT,CA,94538.0,1,0,1,0,,Original,
2148,"2,149",2019,AKADEMOS INC,3803.0,,NORWALK,CT,6854.0,0,0,1,0,,Original,
2150,"2,151",2019,AKAMAI TECHNOLOGIES INC,2319.0,,CAMBRIDGE,MA,2142.0,0,0,1,0,,Original,
2184,"2,185",2019,AKORN INC,7400.0,,LAKE FOREST,IL,60045.0,0,0,1,0,,Original,
2203,"2,204",2019,AKSHAYA INC,7316.0,,PLEASANTON,CA,94566.0,0,0,0,1,,Original,
2213,"2,214",2019,AKTRA INC,7941.0,,RESTON,VA,20190.0,1,0,0,1,,Original,
2221,"2,222",2019,AKVELON INC,5414.0,,BELLEVUE,WA,98005.0,0,1,0,0,,Original,
2249,"2,250",2019,ALAC INTERNATIONAL INC,8253.0,,NEW YORK,NY,10118.0,0,0,1,0,,Original,
2250,"2,251",2019,ALACRITI INC,1729.0,,PISCATAWAY,NJ,8854.0,0,1,2,0,,Original,
2284,"2,285",2019,ALBA SERVICES INC,9465.0,,NEW YORK,NY,10001.0,1,0,0,0,,Original,
2291,"2,292",2019,ALBANY MOLECULAR RESEARCH INC,2717.0,,ALBANY,NY,12203.0,8,0,6,0,,Original,
2292,"2,293",2019,ALBANY MOLECULAR RESEARCH INC,2717.0,,BURLINGTON,MA,1803.0,0,0,1,0,,Original,
2310,"2,311",2019,ALBERTSON S LLC,4434.0,,PLEASANTON,CA,94588.0,0,1,0,0,,Original,
2317,"2,318",2019,ALBRIGHT STONEBRIDGE GROUP LLC,5157.0,,WASHINGTON,DC,20005.0,1,0,0,0,,Original,
2379,"2,380",2019,ALEXA INTERNET INC,2766.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2389,"2,390",2019,ALEXION PHARMACEUTICALS INC,8318.0,,BOSTON,MA,2210.0,1,0,5,0,,Original,
2390,"2,391",2019,ALEXION PHARMACEUTICALS INC,8318.0,,NEW HAVEN,CT,6511.0,1,0,0,0,,Original,
2396,"2,397",2019,ALFA LAVAL USA INC,1631.0,,HENRICO,VA,23231.0,1,0,0,0,,Original,
2413,"2,414",2019,ALGO DEPTH INC,4560.0,,CAMBRIDGE,MA,2142.0,2,0,0,0,,Original,
2414,"2,415",2019,ALGO DEPTH LLC,4560.0,,CAMBRIDGE,MA,2142.0,1,0,0,0,,Original,
2417,"2,418",2019,ALGORITHM INC DBA CLOUD INTEGRATOR,4810.0,,FAIRFAX,VA,22030.0,2,0,0,0,,Original,
2422,"2,423",2019,ALIBABA GROUP U S INC,7542.0,,SAN MATEO,CA,94402.0,3,0,1,0,,Original,
2436,"2,437",2019,ALIGOS THERAPEUTICS INC,4808.0,,SOUTH SAN FRANCISCO,CA,94080.0,0,0,1,0,,Original,
2455,"2,456",2019,ALIX INTERNATIONAL CORPORATION,1666.0,,MANCHESTER,NH,3109.0,1,0,0,0,,Original,
2477,"2,478",2019,ALL POINT FINANCIAL INC,8596.0,,SANTA MONICA,CA,90405.0,1,0,0,0,,Original,
2480,"2,481",2019,ALL STAR FINANCIAL INC,9389.0,,MINNEAPOLIS,MN,55431.0,1,0,0,0,,Original,
2489,"2,490",2019,ALLANA BUICK & BERS INC,827.0,,PALO ALTO,CA,94303.0,0,0,1,0,,Original,
2490,"2,491",2019,ALLANA BUICK BERS INC,827.0,,PALO ALTO,CA,94303.0,0,0,1,0,,Original,
2527,"2,528",2019,ALLERGAN SALES LLC,9784.0,,IRVINE,CA,92612.0,0,0,1,0,,Original,
2538,"2,539",2019,ALLIANCE ARCHITECTURE PC,9137.0,,DURHAM,NC,27701.0,0,0,1,0,,Original,
2564,"2,565",2019,ALLIANCE TECHNOLOGIES GROUP INC,9275.0,,EAST HANOVER,NJ,7936.0,1,0,0,0,,Original,
2579,"2,580",2019,ALLIANZ GLOBAL INVESTORS US HOLDIN,7088.0,,NEW YORK,NY,10019.0,1,0,0,0,,Original,
2593,"2,594",2019,ALLIED FEATHER AND DOWN CORP,8130.0,,MONTEBELLO,CA,90640.0,0,1,0,0,,Original,
2601,"2,602",2019,ALLIED IT CONSULTANCY LLC,50.0,,JERSEY CITY,NJ,7306.0,0,1,0,0,,Original,
2637,"2,638",2019,ALLSTON HOLDINGS LLC,3927.0,,CHICAGO,IL,60605.0,0,0,1,0,,Original,
2638,"2,639",2019,ALLTECH CONSULTING SERVICES INC,2933.0,,PRINCETON,NJ,8540.0,2,0,8,3,,Original,
2650,"2,651",2019,ALLY BANK,1796.0,,DETROIT,MI,48226.0,0,0,1,0,,Original,
2655,"2,656",2019,ALLYIS INC,2878.0,,KIRKLAND,WA,98033.0,0,0,1,0,,Original,
2665,"2,666",2019,ALMAC CLINICAL TECHNOLOGIES LLC,387.0,,SOUDERTON,PA,18964.0,1,1,1,0,,Original,
2667,"2,668",2019,ALMAC SCIENCES LLC,1579.0,,SOUDERTON,PA,18964.0,1,0,0,0,,Original,
2702,"2,703",2019,ALPHA DENTAL CENTER PC,2694.0,,BOSTON,MA,2109.0,1,0,2,0,,Original,
2710,"2,711",2019,ALPHA INTERNATIONAL TRADE INC,1148.0,,CHICAGO,IL,60606.0,0,1,0,0,,Original,
2711,"2,712",2019,ALPHA INTERNATIONAL TRADE INC,1148.0,,CHICAGO,IL,60616.0,1,0,0,0,,Original,
2764,"2,765",2019,ALRAI MANAGEMENT LLC,672.0,,NEW YORK,NY,10012.0,1,0,0,0,,Original,
2769,"2,770",2019,ALSAL CONSTRUCTION INC,3358.0,,DALLAS,TX,75229.0,1,0,0,0,,Original,
2775,"2,776",2019,ALSTOM GRID LLC,8868.0,,ERIE,PA,16531.0,1,0,0,0,,Original,
2776,"2,777",2019,ALSTOM GRID LLC,8868.0,,NORWALK,CT,6851.0,0,0,1,0,,Original,
2800,"2,801",2019,ALTAIR PRODUCTDESIGN INC,4085.0,,TROY,MI,48083.0,0,0,1,0,,Original,
2803,"2,804",2019,ALTAIR SEMICONDUCTOR INC,3106.0,,SANTA CLARA,CA,95050.0,0,0,2,0,,Original,
2812,"2,813",2019,ALTARE PUBLISHING INC,4508.0,,TRENTON,NJ,8638.0,0,1,0,0,,Original,
2822,"2,823",2019,ALTER GLOBAL,7199.0,,PETERSBURG,IL,62675.0,0,0,1,0,,Original,
2837,"2,838",2019,ALTIMETRIK CORP,6423.0,,SOUTHFIELD,MI,48075.0,0,0,1,0,,Original,
2839,"2,840",2019,ALTIOSTAR NETWORKS INC,9335.0,,TEWKSBURY,MA,1876.0,1,0,0,0,,Original,
2846,"2,847",2019,ALTIUS INST FOR BIOMEDICAL SCIENCE,1080.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2853,"2,854",2019,ALTMAN VILANDRIE & COMPANY,4931.0,,BOSTON,MA,2110.0,0,1,0,0,,Original,
2859,"2,860",2019,ALTON FURNITURE GROUP,8009.0,,CITY OF INDUSTRY,CA,91746.0,0,1,0,0,,Original,
2891,"2,892",2019,ALVAREZ & MARSAL TAXAND LLC,7630.0,,NEW YORK,NY,10022.0,5,0,1,0,,Original,
2901,"2,902",2019,ALVEO TECHNOLOGIES INC,9686.0,,ALAMEDA,CA,94501.0,1,0,0,0,,Original,
2927,"2,928",2019,AMALLU INC DBA AMMALUIT,851.0,,LONG ISLAND CITY,NY,11101.0,1,0,0,0,,Original,
2950,"2,951",2019,AMAZON ADVERTISING LLC,9823.0,,SEATTLE,WA,98121.0,5,1,9,2,,Original,
2951,"2,952",2019,AMAZON CAPITAL SERVICES INC,8644.0,,SEATTLE,WA,98121.0,0,0,2,0,,Original,
2953,"2,954",2019,AMAZON COM DEDC LLC,1079.0,,SEATTLE,WA,98121.0,0,0,5,2,,Original,
2955,"2,956",2019,AMAZON COM KYDC LLC,3213.0,,SEATTLE,WA,98121.0,0,0,4,0,,Original,
2957,"2,958",2019,AMAZON COM SERVICES INC,,,SEATTLE,WA,98121.0,2,0,0,0,,Original,
2960,"2,961",2019,AMAZON COM SERVICES INC,4468.0,,SEATTLE,WA,98121.0,0,0,0,1,,Original,
2961,"2,962",2019,AMAZON COM SERVICES INC,4587.0,,SEATTLE,WA,98121.0,2,0,0,0,,Original,
2962,"2,963",2019,AMAZON COM SERVICES INC,4657.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2963,"2,964",2019,AMAZON COM SERVICES INC,4668.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2964,"2,965",2019,AMAZON COM SERVICES INC,4684.0,,SEATTLE,WA,98121.0,1,0,2,0,,Original,
2965,"2,966",2019,AMAZON COM SERVICES INC,4687.0,,BOSTON,MA,2110.0,0,0,4,0,,Original,
2966,"2,967",2019,AMAZON COM SERVICES INC,4687.0,,BOTHELL,WA,98021.0,0,0,1,0,,Original,
2967,"2,968",2019,AMAZON COM SERVICES INC,4687.0,,LOS ANGELES,CA,90071.0,2,0,1,0,,Original,
2968,"2,969",2019,AMAZON COM SERVICES INC,4687.0,,MC LEAN,VA,22102.0,2,0,0,0,,Original,
2969,"2,970",2019,AMAZON COM SERVICES INC,4687.0,,NEW YORK,NY,10036.0,0,0,1,0,,Original,
2970,"2,971",2019,AMAZON COM SERVICES INC,4687.0,,SAN DIEGO,CA,92121.0,0,0,1,0,,Original,
2971,"2,972",2019,AMAZON COM SERVICES INC,4687.0,,SAN JOSE,CA,95121.0,1,0,0,0,,Original,
2972,"2,973",2019,AMAZON COM SERVICES INC,4687.0,,SEATTLE,WA,98101.0,0,0,1,0,,Original,
2973,"2,974",2019,AMAZON COM SERVICES INC,4687.0,,SEATTLE,WA,98108.0,0,0,1,1,,Original,
2974,"2,975",2019,AMAZON COM SERVICES INC,4687.0,,SEATTLE,WA,98121.0,"2,688",105,"3,923",128,,Original,
2975,"2,976",2019,AMAZON COM SERVICES INC,4687.0,,WEXFORD,PA,15090.0,1,0,4,0,,Original,
2985,"2,986",2019,AMAZON COM SERVICES INC,4689.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2986,"2,987",2019,AMAZON COM SERVICES INC,5446.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2987,"2,988",2019,AMAZON COM SERVICES INC,5687.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2988,"2,989",2019,AMAZON COM SERVICES INC,6100.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2989,"2,990",2019,AMAZON COM SERVICES INC,6860.0,,SEATTLE,WA,98121.0,7,1,13,2,,Original,
2991,"2,992",2019,AMAZON COM SVCS INC,4587.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2992,"2,993",2019,AMAZON COM SVCS INC,4687.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2993,"2,994",2019,AMAZON COM SVCS INC,6100.0,,SEATTLE,WA,98121.0,2,0,0,0,,Original,
2994,"2,995",2019,AMAZON COM SVCS INC,7687.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2995,"2,996",2019,AMAZON CORPORATE LLC,6545.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2997,"2,998",2019,AMAZON DIGITAL SERVICES LLC,7755.0,,SEATTLE,WA,98121.0,7,0,6,0,,Original,
3000,"3,001",2019,AMAZON FRESH LLC,3903.0,,SEATTLE,WA,98121.0,1,0,1,0,,Original,
3002,"3,003",2019,AMAZON FULFILLMENT SERVICES INC,4687.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
3003,"3,004",2019,AMAZON MECHANICAL TURK INC,4202.0,,SEATTLE,WA,98121.0,5,0,5,0,,Original,
3004,"3,005",2019,AMAZON MEDIA GROUP LLC,9823.0,,SEATTLE,WA,98121.0,1,1,1,0,,Original,
3005,"3,006",2019,AMAZON MEDIA GRP LLC,,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
3006,"3,007",2019,AMAZON PAYMENTS INC,6165.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
3009,"3,010",2019,AMAZON RETAIL LLC,2399.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
3010,"3,011",2019,AMAZON ROBOTICS LLC,3087.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
3012,"3,013",2019,AMAZON SERVICES LLC,8319.0,,SEATTLE,WA,98121.0,23,0,41,0,,Original,
3015,"3,016",2019,AMAZON TECHNOLOGIES INC,3996.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
3016,"3,017",2019,AMAZON WEB SERVICE INC,8016.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
