LCA_CASE_EMPLOYER_NAME,LCA_CASE_EMPLOYER_CITY,LCA_CASE_EMPLOYER_STATE,LCA_CASE_NAICS_CODE
TRU FRAGRANCE & BEAUTY LLC,WILLOWBROOK,IL,424990.0
BIG SPACESHIP LLC,BROOKLYN,NY,54181.0
"SWI-DE, LLC",MIAMI,FL,31222.0
"GOODBY, SILVERSTEIN & PARTNERS, INC.",SAN FRANCISCO,CA,541810.0
"CROSSMEDIA, INC.",NEW YORK,NY,541820.0
INDUSTRY CREATIVE LLC,PORTLAND,OR,541490.0
RUBYS MIDTOWN LLC,NEW YORK,NY,7221.0
MIZU SUSHI BAR AND GRILL,SAN JOSE,CA,722511.0
DEUTSCH INC.,NEW YORK,NY,541810.0
RELATED COMPANIES LP,NEW YORK,NY,5313.0
"BARTON F. GRAF 9000, LLC",NEW YORK,NY,54181.0
"SEPHORA USA, INC.",SAN FRANCISCO,CA,446120.0
"SAAVN, LLC",NEW YORK,NY,512230.0
F45 TRAINING INC.,EL SEGUNDO,CA,71394.0
GIANT SPOON LLC,NEW YORK,NY,541810.0
TBWA WORLDWIDE INC,NEW YORK,NY,541810.0
"HAVAS WORLDWIDE NEW YORK, INC.",NEW YORK,NY,541810.0
"MOBISOCIAL, INC.",MOUNTAIN VIEW,CA,511210.0
"METROPOLITAN OPERA ASSOCIATION, INC.",NEW YORK,NY,711110.0
"SHADOW MOUNTAIN RESORT INVESTMENT GROUP, LLC",PALM DESERT,CA,72111.0
BBDO USA LLC,NEW YORK,NY,541810.0
HEALTH AND HAPPINESS (H&H) INC.,MILWAUKEE,WI,446191.0
INTREPID US INC,NEW YORK,NY,56152.0
ROKKAN MEDIA LLC,NEW YORK,NY,541810.0
THE AND PARTNERSHIP HOLDINGS INC.,NEW YORK,NY,541810.0
CUMMINS & PARTNERS LLC,NEW YORK,NY,54181.0
TENGOINTERNET INC,AUSTIN,TX,518111.0
"M. ARTHUR GENSLER JR. & ASSOCIATES, INC.",OAKLAND,CA,541310.0
ESHIH LLC,HONOLULU,HI,541620.0
"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,541511.0
MCCANN RELATIONSHIP MARKETING LLC,NEW YORK,NY,541810.0
FACEBOOK INC.,MENLO PARK,CA,518112.0
"WINDSTAR CRUISES, LLC",SEATTLE,WA,561110.0
AGENCYTWOFIFTEEN LLC,SAN FRANCISCO,CA,541810.0
ORIONVM INC.,SAN FRANCISCO,CA,54151.0
OPEX MANAGEMENT CORPORATION,SCOTTSDALE,AZ,71394.0
AMAZON MEDIA GROUP LLC,SEATTLE,WA,454111.0
"STARCOM MEDIAVEST GROUP, INC.",COCONUT GROVE,FL,541830.0
"TRUSTLOOK, INC.",SAN JOSE,CA,334611.0
"PUBLICIS HAWKEYE, INC.",DALLAS,TX,541613.0
ADVANCE MAGAZINE PUBLISHERS INC.,NEW YORK,NY,5111.0
HARRIS MEDIA LLC,AUSTIN,TX,54181.0
SUNGWON CENTREVILLE LLC,CENTREVILLE,VA,445110.0
"CORSAIR MEMORY, INC.",FREMONT,CA,443120.0
"AMAZON.COM SERVICES, INC.",SEATTLE,WA,454111.0
"INDIEGOGO, INC.",SAN FRANCISCO,CA,561499.0
"CAVALIERS HOLDINGS, LLC",CLEVELAND,OH,711211.0
"BLIZZARD ENTERTAINMENT, INC",IRVINE,CA,511210.0
BIG DATA SERVICES,BOCA RATON,FL,51821.0
OUTREACH MEDIA SOLUTIONS LLC,SAN FRANCISCO,CA,541513.0
"MUTESIX, INC.",LOS ANGELES,CA,541810.0
"ATLANTA CONVENTION & VISITORS BUREAU, INC.",ATLANTA,GA,561591.0
"TBWA WORLDWIDE, INC.",LOS ANGELES,CA,541810.0
"SPOTIFY USA, INC.",NEW YORK,NY,512290.0
"OKCOIN USA, INC.",SAN FRANCISCO,CA,522320.0
CHIHUO INC,CITY OF INDUSTRY,CA,519130.0
SWING EDUCATION,SAN MATEO,CA,611710.0
SUNGWON ANNANDALE LLC,SPRINGFIELD,VA,445110.0
VNC COMMUNICATIONS INC. D/B/A PERFORMICS,CHICAGO,IL,541830.0
SUNGWON ROCKVILLE LLC,ROCKVILLE,MD,445110.0
NEWARK CORPORATION,PHOENIX,AZ,541519.0
HIGHTEA INC,NEW YORK,NY,54181.0
"SOULSIGHT, LLC",CHICAGO,IL,541430.0
"FCB WORLDWIDE, INC.",CHICAGO,IL,541810.0
"TRIFO, INC.",SANTA CLARA,CA,541511.0
SNAP INC.,SANTA MONICA,CA,511210.0
ADAM & EVE INC.,NEW YORK,NY,541810.0
AMAZON ADVERTISING LLC,SEATTLE,WA,454111.0
EASTERNCCTV USA LLC,PLAINVIEW,NY,333316.0
THINKNUM INC.,NEW YORK,NY,511210.0
"J. WALTER THOMPSON U.S.A., LLC",NEW YORK,NY,5418.0
"AMAZON DIGITAL SERVICES, LLC.",SEATTLE,WA,518210.0
"LANA ROZENBERG DDS, P.C.",NEW YORK,NY,621210.0
"PANDORA MEDIA, LLC",OAKLAND,CA,518210.0
HOGARTH CALIFORNIA LLC,SUNNYVALE,CA,541810.0
"USM AEROSTRUCTURES, CORP.",WYOMING,PA,336413.0
"BC FINANCE, LLC",MIAMI,FL,522292.0
TARGETCAST LLC,NEW YORK,NY,541810.0
PERFECT KETO LLC,AUSTIN,TX,454111.0
SUBRTEX HOUSEWARE INC.,CITY OF INDUSTRY,CA,493110.0
"MANCHESTER SPORTS CENTER, INC.",MANCHESTER,CT,44111.0
PLEXUS YOGA LLC,VINEYARD,UT,4461.0
ENERGY BBDO INC.,CHICAGO,IL,541810.0
THE CHRISTIAN POST,WASHINGTON DC,NY,516110.0
MATCHBOOK DISTILLING COMPANY LLC,GREENPORT,NY,31214.0
"THE MANY, LLC",SANTA MONICA,CA,541810.0
MERCY SHIPS,LINDALE,TX,813110.0
"EAGLE CRUSHER COMPANY, INC.",GALION,OH,33313.0
"ACE ACADEMIC PUBLISHING, INC.",DUBLIN,CA,511130.0
"DOMINO'S PIZZA, INC.",ANN ARBOR,MI,722110.0
"DANFOSS, LLC",BALTIMORE,MD,33341.0
"SCALEFACTOR, INC.",AUSTIN,TX,54121.0
"SILICON VALLEY TECHNOLOGY INNOVATION CLUB, INC.",SANTA CLARA,CA,52399.0
"FORTE INTERNATIONAL, INC.",MANASSAS,VA,561520.0
"GRAND SUPERCENTER, INC.",LYNDHURST,NJ,445110.0
"VIBRANT AMERICA, LLC",SAN CARLOS,CA,62151.0
"INTELLIPRO GROUP, INC.",SANTA CLARA,CA,541512.0
PROMETHEUS GLOBAL MEDIA,NEW YORK,NY,511120.0
OML INC.,NEW YORK,NY,54181.0
"CAROLINAS FINEST, INC.",WILMINGTON,NC,531210.0
VERTISYSTEM INC,FREMONT,CA,541511.0
"USANA HEALTH SCIENCES, INC.",SALT LAKE CITY,UT,446191.0
YELLING YETI LLC,SAN FRANCISCO,CA,561920.0
COTY US LLC,NEW YORK,NY,446120.0
SINOELITE CORP,SYOSSET,NY,423910.0
"ASPIRE PROPERTIES, LLC",CHICAGO,IL,531312.0
"THINKING HEADS AMERICAS, LLC",MIAMI,FL,541820.0
"ELECTRONIC ARTS, INC.",REDWOOD CITY,CA,541511.0
"BIG LOUD MOUNTAIN MANAGEMENT, LLC",NASHVILLE,TN,711410.0
CR FITNESS HOLDINGS LLC,BRANDON,FL,713940.0
FLORIDA INVEST LLC,NORTH MIAMI BEACH,FL,5312.0
Z GALLERIE LLC,GARDENA,CA,442110.0
"COURSE HERO, INC.",REDWOOD CITY,CA,518210.0
PULSE COMMS (US) LIMITED,SAN FRANCISCO,CA,54181.0
"HUSTLE CON MEDIA, INC.",SAN FRANCSICO,CA,5418.0
UL LLC,NORTHBROOK,IL,54133.0
THE AUTOMOTIVE ADVERTISING AGENCY,AUSTIN,TX,541810.0
"VF OUTDOOR, LLC",ALAMEDA,CA,31499.0
C.D. PEACOCK OLD ORCHARD LLC,OAK BROOK,IL,448310.0
"SIGHTLY ENTERPRISES, INC.",SAN DIEGO,CA,541830.0
"GREY GLOBAL GROUP, LLC",NEW YORK,NY,541810.0
"SCOOP TECHNOLOGIES, INC.",SAN FRANCISCO,CA,48599.0
EATGEEK,SAN FRANCISCO,CA,511210.0
"LAFAYETTE 148, INC.",BROOKLYN,NY,541490.0
CRUNCH FITNESS,BRANDON,FL,713940.0
"MCCANN HEALTHCARE, LLC",NEW YORK,NY,541810.0
UNIVERSITY AND WHIST CLUB OF WILMINGTON,WILMINGTON,DE,813410.0
"USERWISE, INC.",SAN JOSE,CA,5416.0
KSHANNAH GROUP,NEW YORK,NY,541810.0
JOOR INC.,NEW YORK,NY,541512.0
INFLUENCE CHURCH INC.,ANAHEIM HILLS,CA,813110.0
"LIFTOFF MOBILE, INC.",PALO ALTO,CA,51121.0
CRITEO CORP,NEW YORK,NY,519130.0
"TWITTER, INC.",SAN FRANCISCO,CA,541511.0
BOEAU BELLE LTD. INC,SOUTHLAKE,TX,812112.0
ANCHOR WORLDWIDE LLC,NEW YORK,NY,541810.0
DR. DENNIS GROSS SKINCARE LLC,NEW YORK,NY,3391.0
"BBDO USA, LLC",NEW YORK,NY,541810.0
"VICE MEDIA, LLC",BROOKLYN,NY,511120.0
ASC PROFILES LLC,WEST SACRAMENTO,CA,423510.0
"DROGA5, LLC",NEW YORK,NY,541810.0
ACXIOM LLC,CONWAY,AR,518210.0
NASHI INC.,BROOKLYN,NY,541810.0
"MOMENTUM-NA, INC.",NEW YORK,NY,541810.0
ALLIS COLLECTIVE LLC,SAN FRANCISCO,CA,541613.0
PEN AMERICAN CENTER,NEW YORK,NY,8133.0
"RAKUTEN USA, INC.",SAN MATEO,CA,541613.0
"L'OREAL USA, INC.",NEW YORK,NY,424210.0
"JOHNSON & JOHNSON CONSUMER, INC.",LOS ANGELES,CA,3254.0
5 POINT MEDICAL INC.,SAN FRANCISCO,CA,541613.0
MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,611310.0
"TECHSTYLE, INC.",EL SEGUNDO,CA,454111.0
"ACTIVISION BLIZZARD MEDIA, LLC",SAN FRANCISCO,CA,541613.0
"L'OCCITANE, INC.",NEW YORK,NY,446120.0
WE WORK MANAGEMENT LLC,NEW YORK,NY,531120.0
ISLANDHAZE LLC,IRVINE,CA,4243.0
"INSTRUMENT MARKETING, INC.",PORTLAND,OR,541990.0
"DIGITAL TURBINE, INC.",DURHAM,NC,519130.0
"MULLENLOWE U.S., INC.",BOSTON,MA,541810.0
BONNEVILLE INTERNATIONAL CORPORATION,SALT LAKE CITY,UT,5151.0
JOSHUA TREE MUSIC FESTIVAL,JOSHUA TREE,CA,71131.0
SIHEYUAN CULTURE COMMUNICATION LLC,NEW YORK,NY,6117.0
"TELARIA, INC.",NEW YORK,NY,541810.0
"OUTSOURCED AD OPS, LLC",NEW YORK,NY,541890.0
"INITIATIVE MEDIA, LLC",NEW YORK,NY,541830.0
I'CORNER LLC,COLUMBUS,OH,722513.0
THE GATE WORLDWIDE LLC,NEW YORK,NY,541810.0
TGI WORLDWIDE INC.,CHICAGO,IL,541613.0
REMARK HOLDINGS INC,LAS VEGAS,NV,541519.0
"HIGH IMPACT TECHNOLOGIES, INC.",ATLANTA,GA,541512.0
"LEO BURNETT COMPANY, INC.",CHICAGO,IL,541810.0
DISRUPT INDUSTRIES INC.,DOVER,DE,541613.0
"EVENTBRITE, INC.",SAN FRANCISCO,CA,561599.0
"HOVER, INC.",SAN FRANCISCO,CA,511210.0
"CISCO SYSTEMS, INC.",SAN JOSE,CA,334111.0
SYRACUSE UNIVERSITY,SYRACUSE,NY,611310.0
"SID LEE USA, INC.",LOS ANGELES,CA,541810.0
MEDIAMONKS INC.,NEW YORK,NY,541430.0
"LOPEZ NEGRETE COMMUNICATIONS, INC.",HOUSTON,TX,541810.0
TENCENT AMERICA LLC,PALO ALTO,CA,541519.0
"DAVID&GOLIATH, LLC",EL SEGUNDO,CA,541810.0
"UNICORNO TECHNOLOGIES, LLC",GAINESVILLE,FL,541519.0
"WIEDEN + KENNEDY, INC.",PORTLAND,OR,541810.0
"CLINE, DAVIS, & MANN, LLC",NEW YORK,NY,541810.0
"RIOT GAMES, INC.",LOS ANGELES,CA,541519.0
UMG RECORDINGS INC.,NEW YORK,NY,512230.0
DFM GROUP LLC,CULVER CITY,CA,541820.0
"HYLINK (USA) DIGITAL SOLUTION CO., LTD.",SANTA MONICA,CA,541810.0
REFINERY 29 INC.,NEW YORK,NY,519130.0
"BETTING ON CONTENT, LLC",LEWES,DE,7132.0
"STOCKX, LLC",DETROIT,MI,45411.0
CELLULAR & MORE INC.,HOUSTON,TX,453998.0
CONTEXTLOGIC INC.,SAN FRANCISCO,CA,454111.0
"LIGHTHEART, SANDERS AND ASSOCIATES, INC.",MADISON,MS,541211.0
HITACHI VANTARA CORPORATION,SANTA CLARA,CA,541511.0
EMC CORPORATION,HOPKINTON,MA,541511.0
GOOGLE INC.,MOUNTAIN VIEW,CA,541512.0
CELGENE CORPORATION,SUMMIT,NJ,325412.0
"NETGEAR, INC.","SAN JOSE,",CA,541519.0
"CAMERON LNG, LLC",HOUSTON,TX,221210.0
"HARRISON AND STAR, LLC",NEW YORK,NY,541810.0
"J. WALTER THOMPSON USA, LLC",NEW YORK,NY,541810.0
"VERACODE, INC.",BURLINGTON,MA,443120.0
EASTMAN CHEMICAL CO.,KINGSPORT,TN,3251.0
"CITRIX SYSTEMS, INC.",FT. LAUDERDALE,FL,541511.0
MICROSEMI CORPORATION,ALISO VIEJO,CA,334413.0
"DROPOFF, INC.",AUSTIN,TX,511210.0
COLORZEN LLC,NEW YORK,NY,3149.0
DELL USA L.P.,ROUND ROCK,TX,42343.0
ROYAL REALTY CORP,NEW YORK,NY,53131.0
THE ROYAL REALTY CORP,NEW YORK,NY,53131.0
VIPKIDS INTERNATIONAL INC,SAN FRANCISCO,CA,511210.0
NOVARTIS PHARMACEUTICALS CORPORATION,EAST HANOVER,NJ,54171.0
"PIVOTAL SOFTWARE, INC.",SAN FRANCISCO,CA,541511.0
"EWORKPLACE SOLUTIONS, INC.",LAGUNA HILLS,CA,541511.0
DELOITTE CONSULTING LLP,PHILADELPHIA,PA,54161.0
"USA SPORTS AND ENTERTAINMENT, LLC",DENVER,CO,711211.0
NEW YORK FILM ACADEMY INC,NEW YORK,NY,611610.0
AMPLIFY LIVE LLC,WEST HOLLYWOOD,CA,541890.0
NATIONAL OILWELL VARCO L.P.,HOUSTON,TX,213112.0
"HEXAWARE TECHNOLOGIES, INC.",ISELIN,NJ,541511.0
"GLASSDOOR, INC.",MILL VALLEY,CA,518112.0
DIXON TICONDEROGA COMPANY,LAKE MARY,FL,424120.0
"VMWARE, INC.",PALO ALTO,CA,541511.0
"HOMESITE GROUP, INC.",BOSTON,MA,5241.0
AMGEN INC.,THOUSAND OAKS,CA,54171.0
"DEOLEO USA, INC",DALLAS,TX,424410.0
BALLY GAMING INC.,LAS VEGAS,NV,713290.0
KRAFT FOODS GROUP BRANDS LLC,PITTSBURGH,PA,311999.0
"MERKUR GAMING US, LLC",DEERFIELD BEACH,FL,423990.0
NGINX SOFTWARE INC.,SAN FRANCISCO,CA,334611.0
"SUM DIGITAL, INC.",SAN FRANCISCO,CA,541810.0
"FRX POLYMERS, INC.",CHELMSFORD,MA,54171.0
NATIONSTAR MORTGAGE LLC,COPPELL,TX,522310.0
THE NEW YORK TIMES COMPANY,NEW YORK,NY,561440.0
"HAYNES INTERNATIONAL, INC.",KOKOMO,IN,331491.0
VISA TECHNOLOGY AND OPERATIONS LLC,FOSTER CITY,CA,522320.0
"BANJUL, INC.",LOS ANGELES,CA,4243.0
"BLACKLINE SYSTEMS, INC.",WOODLAND HILLS,CA,541512.0
"SUN BUM, LLC",ENCINITAS,CA,325620.0
CABLEVISION LIGHTPATH INC,LONG ISLAND CITY,NY,517510.0
"CENTNER ACADEMY, LLC",MIAMI BEACH,FL,61169.0
"A &AMP; Z PHARMACEUTICAL, INC.",HAUPPAUGE,NY,325412.0
"VERSA NETWORKS, INC.",SAN JOSE,CA,541511.0
STAR ALLIANCE CULTURE INC.,SAN JOSE,CA,7113.0
ON-OFF SHORE CONSULTANTS INC,ELMHURST,NY,6114.0
"GD AMERICA, INC.",OAKLAND,CA,332216.0
"DA YANG SEAFOOD, INC",ASTORIA,OR,424460.0
"LAUNCH KIDS, INC.",NEW YORK,NY,454390.0
"HELIX ENERGY SOLUTIONS GROUP, INC.",HOUSTON,TX,237120.0
SHIM'S CORPORATION,HAGATNA,GU,561520.0
"INTEGRATION APPLIANCE, INC.",PALO ALTO,CA,5112.0
INSTITUTIONAL INVESTOR LLC,NEW YORK,NY,511120.0
"CARSAVER MANAGEMENT, LLC",MIAMI,FL,5418.0
OPENDOOR LABS INC.,SAN FRANCISCO,CA,531390.0
BSH HOME APPLIANCES CORPORATION,IRVINE,CA,3352.0
FREE STREAM MEDIA CORPORATION,SAN FRANCISCO,CA,541512.0
"EAST MEET EAST, INC.",NEW YORK,NY,812990.0
"WORLD EDUCATION SERVICES, INC.",NEW YORK,NY,611710.0
EMERALD FINANCIAL RESOURCES,WARREN,NJ,524113.0
"THE MARKETING ARM, INC",DALLAS,TX,541613.0
THE LUBRIZOL CORPORATION,WICKLIFFE,OH,324191.0
YING DYNASTY,SOUTH DARTMOUTH,MA,722110.0
"GENENTECH USA, INC.",SOUTH SAN FRANCISCO,CA,541711.0
CROSSOVER CAPITAL MANAGEMENT LLC,BOSTON,MA,525120.0
"TEVA PHARMACEUTICALS USA, INC.",NORTH WALES,PA,32541.0
"MEM LABS, INC.",MENLO PARK,CA,541511.0
RESMED INC.,SAN DIEGO,CA,423450.0
"TECH MAHINDRA (AMERICAS), INC.",BEDMINSTER,NJ,541511.0
"AMAZON.COM SERVICES, INC",SEATTLE,WA,454111.0
"CVS PHARMACY, INC.",WOONSOCKET,RI,446110.0
PERFECTO MOBILE INC.,WOBURN,MA,541511.0
"GEORGIA-PACIFIC CONSUMER PRODUCTS, LP",ATLANTA,GA,322121.0
VALTECH SOLUTIONS INC.,PLANO,TX,541512.0
SABRA DIPPING COMPANY LLC,WHITE PLAINS,NY,311421.0
"PANDORA MEDIA, INC.",OAKLAND,CA,518210.0
CROWD VISION USA CO.,NEW YORK,NY,541511.0
SONY PICTURES HOME ENTERTAINMENT INC.,CULVER CITY,CA,512110.0
CHILDFUND INTERNATIONAL,RICHMOND,VA,624110.0
"IMPAX LABORATORIES, INC.",HAYWARD,CA,32541.0
SAUCE LABS INC.,SAN FRANCISCO,CA,541511.0
RALPH LAUREN CORPORATION,NEW YORK,NY,448140.0
"SAMSUNG ELECTRONICS AMERICA, INC.",RIDGEFIELD PARK,NJ,425110.0
"MOET HENNESSY USA, INC.",NEW YORK,NY,424820.0
"MATTEL HQ, INC.",EL SEGUNDO,CA,339931.0
"JELLO LABS, INC.",NEW YORK,NY,454111.0
"AWAKE NETWORKS, INC",MOUNTAIN VIEW,CA,541519.0
"FIREEYE, INC.",MILPITAS,CA,541519.0
"PUBMATIC, INC.",REDWOOD CITY,CA,541840.0
ECOLAB USA INC.,ST. PAUL,MN,3251.0
DAGGERWING GROUP INC.,NEW YORK,NY,541613.0
KIMBERLY-CLARK WORLDWIDE INC.,ROSWELL,GA,322121.0
CORTELCO INC,CORINTH,MS,334210.0
"WINN-DIXIE STORES, INC.",JACKSONVILLE,FL,445110.0
FCA US LLC,AUBURN HILLS,MI,3361.0
"WAL-MART ASSOCIATES, INC.",BENTONVILLE,AR,452910.0
SONY INTERACTIVE ENTERTAINMENT LLC,SAN MATEO,CA,541511.0
CHICAGO MERCANTILE EXCHANGE INC.,CHICAGO,IL,523210.0
PHD MEDIA LLC,NEW YORK,NY,541840.0
"WIN-DIXIE STORES, INC.",JACKSONVILLE,FL,445110.0
"EXPEDIA, INC.",BELLEVUE,WA,5191.0
"GHOST MANAGEMENT GROUP, LLC",IRVINE,CA,32541.0
"OVERSTOCK.COM, INC.",MIDVALE,UT,454111.0
CULLIGAN INTERNATIONAL COMPANY,ROSEMONT,IL,312112.0
"CLEARONE, INC.",SALT LAKE CITY,UT,517110.0
CORIXA CORPORATION,MARIETTA,PA,325412.0
"O9 SOLUTIONS, INC.",DALLAS,TX,541512.0
THE WEISSCOMM GROUP LTD,SAN FRANCISCO,CA,541820.0
FARADAY & FUTURE INC,GARDENA,CA,541420.0
"MEDIABRANDS WORLDWIDE, INC.",MIAMI,FL,541830.0
"SYSTEM1 RESEARCH, INC.",NEW YORK,NY,541910.0
"JUNIPER NETWORKS, INC.",SUNNYVALE,CA,54151.0
"JONES LANG LASALLE AMERICAS, INC.",CHICAGO,IL,53131.0
GCP APPLIED TECHNOLOGIES INC.,CAMBRIDGE,MA,3259.0
LEXISNEXIS USA,ALPHARETTA,GA,516110.0
CHEMPOINT.COM INC.,BELLEVUE,WA,424690.0
"NBCUNIVERSAL MEDIA, LLC",NEW YORK,NY,517510.0
LOUP INC,ALBANY,NY,541613.0
VOTENET SOLUTIONS INC.,ARLINGTON,VA,518210.0
TACO BELL CORPORATION,PLANO,TX,722211.0
"SOURCE HEALTHCARE ANALYTICS LLC, A SYMPHONY HEALTH SOLUTIONS COMPANY",PHOENIX,AZ,511210.0
LINKEDIN CORPORATION,SUNNYVALE,CA,518112.0
LANDIS + GYR INC.,LAFAYETTE,IN,334515.0
"ONELOGIN, INC.",SAN FRANCISCO,CA,541511.0
KOYO BEARINGS NORTH AMERICA LLC,CAIRO,GA,332991.0
"ONE PLANET OPS, INC.",WALNUT CREEK,CA,927110.0
"OSTENDO TECHNOLOGIES, INC.",CARLSBAD,CA,33441.0
ICP CONSTRUCTION INC.,ANDOVER,MA,3255.0
"ANCESTRY.COM OPERATIONS, INC.",LEHI,UT,516110.0
"DATRIUM, INC.",SUNNYVALE,CA,518210.0
"DATABRICKS, INC.",SAN FRANCISCO,CA,518210.0
"LEDVANCE, LLC",WILMINGTON,MA,335122.0
"MAPD TECHNOLOGIES, INC",SAN FRANCISCO,CA,5419.0
GILBANE BUILDING COMPANY,PROVIDENCE,RI,541330.0
SAPIENT CORPORATION,BOSTON,MA,541512.0
"S.C. JOHNSON & SON, INC.",RACINE,WI,3259.0
SONY PICTURES TELEVISION INC.,CULVER CITY,CA,512110.0
FARADAY &AMP; FUTURE INC,GARDENA,CA,541420.0
"LUITPOLD PHARMACEUTICALS, INC.",SHIRLEY,NY,325412.0
TUBI INC.,SAN FRANCISCO,CA,518210.0
"SNAPFISH, LLC",SAN FRANCISCO,CA,323111.0
BIOMARIN INC,NOVATO,CA,541512.0
INFINITE MASS INC.,SEATTLE,WA,541613.0
RECKITT BENCKISER LLC,PARSIPPANY,NJ,325612.0
NOOK DIGITAL LLC,NEW YORK,NY,424920.0
"T-MOBILE USA, INC.",BELLEVUE,WA,517212.0
"SHEA PROPERTIES MANAGEMENT COMPANY, INC.",ALISO VIEJO,CA,531311.0
PARKER HANNIFIN CORPORATION,CLEVELAND,OH,332919.0
WOCHIT INC,NEW YORK,NY,541519.0
"SAGARSOFT, INC",GLASTONBURY,CT,541511.0
RELEVANT TECHNOLOGIES CORPORATION,RICHARDSON,TX,5415.0
LINKEDIN CORPORATION,SUNNYVALE,CA,518210.0
LA JOLLA PHARMACEUTICAL COMPANY,SAN DIEGO,CA,5417.0
"CONSENSYS, INC.",BROOKLYN,NY,5112.0
"THE PAMPERED CHEF, LTD.",ADDISON,IL,454390.0
"SONOS, INC.",SANTA BARBARA,CA,334310.0
AMERICAN ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE,WASHINGTON,DC,541710.0
