LCA_CASE_EMPLOYER_NAME,LCA_CASE_EMPLOYER_CITY,LCA_CASE_EMPLOYER_STATE,LCA_CASE_NAICS_CODE
PARADIGM GEOPHYSICAL CORPORATION,HOUSTON,TX,511210.0
OYO GEOSPACE CORPORATION,HOUSTON,TX,333132.0
"OMSHEEL, LLC",NEWARK,DE,56149.0
UN PAJARITO ME DIJO LLC.,MIAMI BEACH,FL,54143.0
MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,SPRINGFIELD,MA,524113.0
"BAYSTATE MEDICAL PRACTICES, INC.",SPRINGFIELD,MA,621111.0
ASTYRA CORPORATION,RICHMOND,VA,541511.0
"HUMEDICA, INC.",BOSTON,MA,541519.0
"MILLENNIUMSOFT, INC.",FAIRFAX,VA,541511.0
"SBM ATLANTIA, INC.",HOUSTON,TX,336611.0
"AWARE, INC.",BEDFORD,MA,335999.0
MUSEUM ASSOCIATES,LOS ANGELES,CA,712110.0
"FEDEX CORPORATE SERVICES, INC.",MEMPHIS,TN,481112.0
"PELICAN EDUCATION FOUNDATION, INC.",BATON ROUGE,LA,611110.0
"ALERIS ROLLED PRODUCTS, INC.",BEACHWOOD,OH,331316.0
BORGWARNER THERMAL SYSTEMS OF MICHIGAN INC.,AUBURN HILLS,MI,3363.0
CHRYSLER GROUP LLC,AUBURN HILLS,MI,3361.0
"AMERICAN EXPRESS TRAVEL RELATED SERVICES CO., INC.",NEW YORK,NY,522210.0
APAX PARTNERS LP,NEW YORK,NY,523910.0
LEVEL STUDIOS INC.,EL SEGUNDO,CA,541810.0
NATIONAL FINANCIAL LLC,MERRIMACK,NH,523999.0
"AVM, L.P.",BOCA RATON,FL,523110.0
"ATHEROS COMMUNICATIONS, INC.",SAN JOSE,CA,334413.0
HITACHI CONSULTING SOFTWARE SERVICES,NEWARK,CA,541511.0
"QUALCOMM ATHEROS, INC.",SAN JOSE,CA,334413.0
SARVIN,GLEN ALLEN,VA,541511.0
"VERITAS ECONMIC CONSULTING, LLC.",CARY,NC,54169.0
SUNGARD AVAILABILITY SERVICES,WAYNE,PA,541511.0
"B. NEVINS, LTD.",CAT SPRING,TX,337211.0
"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",POMONA,CA,611310.0
FLEXERA SOFTWARE INC.,SCHAUMBURG,IL,541512.0
THE DOW CHEMICAL COMPANY,MIDLAND,MI,541710.0
GSI GROUP LLC,ASSUMPTION,IL,333111.0
"SELECT AIRCARGO SERVICES, INC",LOS ANGELES,CA,541614.0
"WESTERN DIGITAL TECHNOLOGIES, INC.",LAKE FOREST,CA,334000.0
HALLA CLIMATE SYSTEMS ALABAMA CORPORATION,SHORTER,AL,3363.0
MEHARRY MEDICAL COLLEGE,NASHVILLE,TN,99867.0
EVISTA CORPORATION,IRVING,TX,541511.0
NEW ENGLAND IT ASSOCIATES INC,BURLINGTON,MA,541511.0
A&C INTENATIONAL EXCHANGE CENTER CORP.,ROCKVILLE,MD,541613.0
"GUCCI AMERICA, INC.",NEW YORK,NY,448140.0
SPECTRASOFT TECHNOLOGIES INC,BENSALEM,PA,541511.0
KOREAN AMERICAN RESOURCE & CULTURAL CENTER,CHICAGO,IL,624190.0
"C & D ZODIAC, INC.",HUNTINGTON BEACH,CA,336411.0
FLEX CONSULTING GROUP INC,EDISON,NJ,541511.0
"CODESOFT INTERNATIONAL, INC.",ATLANTA,GA,541511.0
"VLINK, INC.",HARTFORD,CT,541511.0
DIAGEO CHATEAU & ESTATE WINES,CALISTOGA,CA,312111.0
"FAMILY HEALTH SERVICES OF DARKE COUNTY, INC.",GREENVILLE,OH,6211.0
TEXAS PARKS & WILDLIFE DEPARTMENT,AUSTIN,TX,924120.0
HEALTH RESEARCH INC - ROSWELL PARK CANCER INST. DI,BUFFALO,NY,541710.0
"GLOBALNET SERVICES, INC.",ROCKVILLE,MD,541511.0
THINSILICON CORPORATION,MOUNTAIN VIEW,CA,334413.0
DENDREON CORPORATION,SEATTLE,WA,541710.0
"IMPEDANCE CARDIOLOGY SYSTEMS, INC.",CARLSBAD,CA,33911.0
DYNEGY INC.,HOUSTON,TX,221120.0
"THE SIMPLEX GROUP, INC.",MIAMI,FL,488490.0
"ARENA PHARMACEUTICALS, INC.",SAN DIEGO,CA,541710.0
GENERA CORPORATION,BREA,CA,423120.0
"NISSAN NORTH AMERICA, INC.",FRANKLIN,TN,541330.0
"INPATIENT CONSULTANTS OF MICHIGAN, P.C.",NORTH HOLLYWOOD,CA,62111.0
"GALAXE.SOLUTIONS, INC.",SOMERSET,NJ,541511.0
DB SERVICING CORPORATION,RIVERWOODS,IL,522210.0
"NEXGEN TECHNOLOGIES, LLC",PRINCETON,NJ,541511.0
LAWRENCE UNIVERSITY,APPLETON,WI,6113.0
DASSAULT SYSTEMES SOLIDWORKS CORPORATION,CONCORD,MA,511210.0
CREDIT SUISSE SECURITIES (USA) LLC,NEW YORK,NY,523110.0
NATIONAL INSTRUMENTS CORPORATION,AUSTIN,TX,541512.0
COOK PHARMICA LLC,BLOOMINGTON,IN,325411.0
"BMC SOFTWARE, INC.",HOUSTON,TX,541519.0
DUKE UNIVERSITY AND MEDICAL CENTER,DURHAM,NC,611300.0
"F5 NETWORKS, INC.",SEATTLE,WA,334210.0
NETWORK 1 FINANCIAL SECURITIES INC.,RED BANK,NJ,52311.0
SQA LABS INC,PHOENIX,AZ,541511.0
BOSTON RED SOX,BOSTON,MA,711211.0
"RADWARE, INC.",MAHWAH,NJ,334210.0
"GC SERVICES, L.P.",HUOSTON,TX,561440.0
GYANADA INC.,NORCROSS,GA,611691.0
STUJANSAR CORPORATION,IRVINE,CA,5416.0
TEJ SOLUTIONS INC.,ALPHARETTA,GA,541511.0
"GALAXE.SOLUTIONS, INC",SOMERSET,NJ,541511.0
PTC,NEEDHAM,MA,54151.0
"HSBC BANK USA, N.A.",BUFFALO,NY,522110.0
"SYCAMORE NETWORKS, INC.",CHELMSFORD,MA,517911.0
"FEDEX CORPORATE SERVICES, INC.",IRVING,TX,481112.0
,,,
"PERFICIENT, INC.",CREVE COEUR,MO,541512.0
"VITAL WELLNESS HOME HEALTH, INC.",NAPERVILLE,IL,621610.0
"GLOBAL HOMECARE, INC",TROY,MI,621610.0
"OWENS CORNING SCIENCE AND TECHNOLOGY, LLC",TOLEDO,OH,236210.0
"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",MENLO PARK,CA,541710.0
"DFS CORPORATE SERVICES, LLC",RIVERWOODS,IL,523110.0
"WEALTH STRATEGIST PARTNERS, LLC",CHICAGO,IL,52393.0
"FEDEX FREIGHT, INC.",HARRISON,AR,481112.0
"MARCOM VISUAL CREATION, INC.",NEW YORK,NY,512100.0
APPLE INC,CUPERTINO,CA,334119.0
"PACIFIC DATA IMAGES, INC.",GLENDALE,CA,512110.0
"CA TECHNOLOGIES, INC.",ISLANDIA,NY,541519.0
HEALTH RESEARCH INC.,BUFFALO,NY,541710.0
"BROADRIDGE FINANCIAL SOLUTIONS, INC.",JERSEY CITY,NJ,522320.0
GENZYME CORPORATION,CAMBRIDGE,MA,541710.0
"US INDUSTRIAL SERVICES, LLC",SHELBY TOWNSHIP,MI,531390.0
OFFICEMAX INCORPORATED,NAPERVILLE,IL,435210.0
DAEWOO INTERNATIONAL (AMERICA) CORP.,TEANECK,NJ,4239.0
"FIRST DATA TECHNOLOGIES, INC.",OMAHA,NE,522320.0
"YOUNG & RUBICAM, INC.",NEW YORK,NY,541810.0
NATIONAL UNION FIRE INSURANCE COMPANY OF PITTSBURG,NEW YORK,NY,524113.0
CB&I INC.,HOUSTON,TX,541330.0
KEEN INFO TEK INC,NAPERVILLE,IL,541519.0
COGENT INTEGRATED BUSINESS SOLUTIONS INC,BINGHAM FARMS,MI,541511.0
"ALPHA ELECTRONIC ALARM, INC.",FLUSHING,NY,561621.0
"NOVA HEALTHCARE, P.A.",HOUSTON,TX,621111.0
"QUALCOMM INNOVATION CENTER, INC.",SAN DIEGO,CA,334220.0
"NETUITIVE, INC.",RESTON,VA,541511.0
ISTREAM SOLUTIONS INC.,HERNDON,VA,541512.0
JT MAGEN & COMPANY INC.,NEW YORK,NY,236220.0
"CRISPIN PORTER & BOGUSKY, LLC",MIAMI,FL,541810.0
"WS ATKINS, INC.",HOUSTON,TX,541990.0
"MICRON TECHNOLOGY, INC.",BOISE,ID,334413.0
"PCTEST ENGINEERING LABORATORY, INC.",COLUMBIA,MD,541330.0
FMR CO INC.,MERRIMACK,NH,523999.0
"NEOTECH SOLUTIONS, INC.",SOUTH PLAINFIELD,NJ,541511.0
QLOGIC CORPORATION,ALISO VIEJO,CA,541500.0
"CITY OCEAN INTERNATIONAL, INC.",CITY OF INDUSTRY,CA,488510.0
SYNTHES USA HQ INC,WEST CHESTER,PA,3391.0
"OAK HILL ADVISORS, LP",NEW YORK,NY,523110.0
FORMERICA CONSOLIDATION SERVICE INC.,JAMAICA,NY,4885.0
"DISTEK INTEGRATION, INC.",CEDAR FALLS,IA,541511.0
"DLJ REAL ESTATE CAPITAL PARTNERS, LLC",NEW YORK,NY,523110.0
TRANE U.S. INC.,PISCATAWAY,NJ,333415.0
"FLIPCHIP INTERNATIONAL, LLC",PHOENIX,AZ,333295.0
"LONE STAR READY-MIX, INC.",AUSTIN,TX,327320.0
THE AMERICAN CINEMATHEQUE,LOS ANGELES,CA,7121.0
COGENT HEALTHCARE OF MACON LLC,BRENTWOOD,TN,621111.0
NEW ENGLAND IT ASSOCIATES INC.,BURLINGTON,MA,541511.0
"SOFTCOM SYSTEMS, INC.",PRINCENTON,NJ,541511.0
CONCENTRIX CORPORATION,PITTSFORD,NY,541519.0
PINES HEALTH SERVICES,CARIBOU,ME,621111.0
"INTERFYSIO, LLC",NEW YORK,NY,621340.0
"BLUESKY TECHNOLOGY PARTNERS, INC.",NOBLESVILLE,IN,541511.0
JCOMPONENT TECHNOLOGIES INC,NEWARK,DE,541511.0
"KYNES, MARKMAN & FELMAN P.A.",TAMPA,FL,541110.0
IYER ASSOCIATES,HAMILTON,NJ,541211.0
"CHINESE GOURMET GROUP, INC.",RANCHO PALOS VERDES,CA,722110.0
JEWISH COMMUNITY CENTER OF ORANGE COUNTY,IRVINE,CA,813410.0
"MUSE MANAGEMENT, INC.",NEW YORK,NY,711410.0
INTERNATIONAL ONLINE-RELATIONS USA,CARTERET,NJ,541511.0
NEWEGG INC.,CITY OF INDUSTRY,CA,423430.0
MF GLOBAL HOLDINGS USA INC.,NEW YORK,NY,523900.0
"SARCOM, INC.",LEWIS CENTER,OH,541512.0
APPLABS TECHNOLOGIES PVT LTD,PHILADELPHIA,PA,541511.0
SYNTHES,WEST CHESTER,PA,339112.0
BRAVES TECHNOLOGIES LLC,WOODSTOCK,GA,541512.0
CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CENTE,PLATTSBURGH,NY,622111.0
"HEALTH RESEARCH, INC",BUFFALO,NY,541710.0
HEALTH RESEARCH INC,BUFFALO,NY,541710.0
SPATIAL CORP.,BROOMFIELD,CO,54151.0
"CRICKET COMMUNICATIONS, INC.",SAN DIEGO,CA,517212.0
VSQUARE INFOTECH INC.,ISELIN,NJ,541511.0
ANALYSTS INTERNATIONAL CORPORATION,MINNEAPOLIS,MN,541511.0
"SML SOLUTIONS, INC.",EDISON,NJ,541511.0
FRANK RUSSELL COMPANY,SEATTLE,WA,523920.0
I-SERVICES INC,WESTFORD,MA,541511.0
FJM-FERRO INC,BROOKLYN,NY,238120.0
"KLEIN MANAGEMENT SYSTEMS, INC.",NANUET,NY,541512.0
"DYNTEK SERVICES, INC.",NEWPORT BEACH,CA,54159.0
"CONCH TECHNOLOGIES, INC.",MEMPHIS,TN,541512.0
"AUTOMATIC DATA PROCESSING, INC.",ROSELAND,NJ,518210.0
"SASAKI ASSOCIATES, INC.",WATERTOWN,MA,541310.0
MAINFREIGHT INC.,CARSON,CA,483113.0
RJ MERIDIAN CARE OF GALVESTON LLC,GALVESTON,TX,623110.0
DATAXU INC.,BOSTON,MA,541890.0
SUNGARD AVANTGARD LLC,CALABASAS,CA,541511.0
IT AMERICA INC.,EDISON,NJ,541511.0
"CDC SOFTWARE, INC.",ATLANTA,GA,541511.0
"SELERITY, INC",JERSEY CITY,NJ,523110.0
SPECTRASOFT TECHNOLOGIES,BENSALEM,PA,541511.0
"SESAME COMMUNICATIONS, INC.",SEATTLE,WA,541519.0
SARA HOLDINGS LLC,HENRICO,VA,445120.0
"GEOMETRIC AMERICAS, INC",TROY,MI,541330.0
SUIZA DAIRY GROUP LLC,DALLAS,TX,311511.0
ARCHITECTS MOSHER DREW WATSON FERGUSON,SAN DIEGO,CA,541310.0
"HUGHES TELEMATICS, INC.",ATLANTA,GA,518210.0
ROANOKE CHOWAN COMMUNITY HEALTH CENTER INC.,AHOSKIE,NC,621111.0
BECKMAN COULTER GENOMICS INC.,DANVERS,MA,541710.0
"RISA TECHNOLOGIES, LLC",FOOTHILL RANCH,CA,541511.0
"CORELOGIC CONSUMER SERVICES, INC.",SANTA ANA,CA,531390.0
"JEFFERIES BACHE SECURITIES, LLC",NEW YORK,NY,523110.0
TOSHIBA INTERNATIONAL CORPORATION,HOUSTON,TX,333298.0
"GUIDEWIRE SOFTWARE, INC.",SAN MATEO,CA,541511.0
SAE-A TRADING AMERICA CORP.,NEW YORK,NY,31522.0
GLOBALENGLISH CORPORATION,BRISBANE,CA,611630.0
UNIVERSITY OF THE PACIFIC,STOCKTON,CA,611310.0
AMAZON CORPORATE LLC,SEATTLE,WA,454111.0
JAMES MADISON UNIVERSITY,HARRISONBURG,VA,611310.0
"FEDEX CORPORATE SERVICES, INC.",ORLANDO,FL,481112.0
"AMERICAN GENERAL LIFE COMPANIES, LLC",HOUSTON,TX,524113.0
"SOUTHERN IMPLANTS, INC.",IRVINE,CA,339114.0
"GAMCO INVESTORS, INC.",RYE,NY,523920.0
"PARK TUDOR FOUNDATION, INC.",INDIANAPOLIS,IN,611110.0
"QUARTICS, INC.",IRVINE,CA,335999.0
GINA GROUP LLC,NEW YORK,NY,541490.0
"UNICARE HOME HEALTH SYSTEM, INC.",SOUTHGATE,MI,621610.0
"SITA INFORMATION NETWORKING COMPUTING USA, INC.",ATLANTA,GA,541511.0
WASHINGTON UNIVERSITY IN ST. LOUIS,ST. LOUIS,MO,611310.0
"ALLSTATE HOME HEALTH CARE, INC.",DETROIT,MI,621610.0
"SALIWANCHIK, LLOYD & EISENSCHENK",GAINESVILLE,FL,54111.0
CONOCOPHILLIPS COMPANY,BARTLESVILLE,OK,324110.0
"WESTFIELD, LLC",LOS ANGELES,CA,531120.0
ASSURED GUARANTY CORP.,NEW YORK,NY,524210.0
"BENCHMARK ELECTRONICS, INC.",ANGLETON,TX,334419.0
"ARMORED AUTOGROUP, INC.",DANBURY,CT,3251.0
"FEDEX GROUND PACKAGE SYSTEM, INC.",MOON TOWNSHIP,PA,484122.0
"COSMOS FOUNDATION, INC.",HOUSTON,TX,611110.0
SKY FOUNDATION,OKLAHOMA CITY,OK,611110.0
TESSELLATIONS INCORPORATED,THE WOODLANDS,TX,541360.0
"COMPARATIO USA, LLC",ST. LOUIS PARK,MN,541511.0
TEXAS ENGINEERING EXPERIMENT STATION,COLLEGE STATION,TX,54171.0
"OPTIMIZED SYSTEMS & SOLUTIONS, INC.",RESTON,VA,333610.0
"VELOCITY MEDICAL SOLUTIONS, LLC.",ATLANTA,GA,511210.0
"MULTIPHASE SOLUTIONS KENNY, INC.",HOUSTON,TX,213112.0
CARDNO USA INC.,PORTLAND,OR,541330.0
FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS COMP,MERRIMACK,NH,523999.0
"INPATIENT CONSULTANTS OF TEXAS, PLLC",NORTH HOLLYWOOD,CA,621111.0
"SISVEL US, INC.",ALEXANDRIA,VA,541690.0
"COGENT HEALTHCARE OF IOWA, P.C.",BRENTWOOD,TN,621111.0
CALDENCE CORP,PRINCETON JUNCTION,NJ,541511.0
"EUCLID INNOVATIONS, INC.",CHARLOTTE,NC,541511.0
DAZZLON COMPUTER SERVICES INC,BLOOMINGTON,IL,541511.0
SECURITIES INDUSTRY AUTOMATION CORPORATION,NEW YORK,NY,5415.0
RIVERWALK FOUNDATION,SAN ANTONIO,TX,611110.0
"PACIOLAN, INC.",IRVINE,CA,541511.0
"C-LEVEL MANAGEMENT, INC",SAN JUAN CAPISTRANO,CA,541611.0
"ICF JACOB & SUNDSTROM, INC",BALTIMORE,MD,541511.0
LIMITED LOGISTICS SERVICES,COLUMBUS,OH,448190.0
MALVI SYSTEMS LLC,PRINCETON JUNCTION,NJ,541511.0
ZIMMER GUNSUL FRASCA ARCHITECTS LLP,PORTLAND,OR,541310.0
"PACIFIC SOFTWARE PUBLISHING, INC.",BELLEVUE,WA,334611.0
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",SANTA CRUZ,CA,611310.0
"INFORMATION BUILDERS, INC.",NEW YORK,NY,541511.0
"ANU SOFTWARE CONSULTANTS, INC.",ANN ARBOR,MI,541512.0
THE UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTE,DALLAS,TX,611310.0
"ASCENTT BUSINESS SYSTEMS, INC.",FREMONT,CA,541511.0
LAFAYETTE COLLEGE,EASTON,PA,6113.0
DIGITAS LLC,BOSTON,MA,541860.0
PROSPEROWARE LLC,BALA CYNWYD,PA,541511.0
"IDHASOFT, INC.",ATLANTA,GA,541511.0
"RAMS OF VIRGINIA, INC.",RICHMOND,VA,424720.0
"JOHNSON CONTROLS, INC.",MILWAUKEE,WI,333415.0
ARTIO GLOBAL MANAGEMENT LLC,NEW YORK,NY,523110.0
EFRONT FINANCIAL SOLUTIONS INC.,NEW YORK,NY,54151.0
"DR. G. VARKEY DMD & ASSOCIATES, P.C",MIDLOTHIAN,VA,621210.0
"KYOCERA INTERNATIONAL, INC.",SAN DIEGO,CA,513300.0
ASCENT TECHNOLOGIES INC,NEWARK,DE,541511.0
"FIRST SOLAR, INC.",TEMPE,AZ,334413.0
MICROSOFT CORPORATION,REDMOND,WA,51121.0
"COMTEC CONSULTANTS, INC.",KENNER,LA,541511.0
KIP INFORMATION TECHNOLOGIES INC,ARLINGTON HEIGHTS,IL,541511.0
"IMPRO INDUSTRIES USA, INC.",DIAMOND BAR,CA,331528.0
POPULAR TECH,IRVINE,CA,541512.0
VIRGINIA RETIREMENT SYSTEMS,RICHMOND,VA,523920.0
"SPARC TECHNOLOGIES, INC",HERNDON,VA,541511.0
"NEC SPHERE COMMUNICATIONS, INC.",LINCOLNSHIRE,IL,334210.0
"PACIFIC RESOURCE, INC.",NEW YORK,NY,422300.0
"DRAGADOS USA, INC.",NEW YORK,NY,237310.0
"HI5 NETWORKS, INC.",SAN FRANCISCO,CA,519130.0
"OPENERP, INC.",SAN JOSE,CA,541519.0
"NANOH2O, INC.",EL SEGUNDO,CA,541711.0
THE CHILDREN'S HOSPITAL OF PHILADELPHIA,PHILADELPHIA,PA,62211.0
COLUMBIA SUSSEX,CRESTVIEW HILLS,KY,72111.0
"ROMAX TECHNOLOGY, INC.",TROY,MI,541330.0
VALTERA CORPORATION,CHICAGO,IL,54161.0
OFFICEMAX INCORPORATED,NAPERVILLE,IL,453210.0
"DOTCOM TEAM, LLC",BRAINTREE,MA,541511.0
VERINON TECHNOLOGY SOLUTIONS LTD.,ARLINGTON HEIGHTS,IL,541511.0
TRUSTEK INC.,SOUTH PLAINFIELD,NJ,541511.0
INNOVATIVE INTELLIGENT SOLUTIONS,FREMONT,CA,541511.0
PASADENA INDEPENDENT SCHOOL DISTRICT,PASADENA,TX,61110.0
CHROMOCELL CORPORATION,NORTH BRUNSWICK,NJ,541711.0
"NYSE TECHNOLOGIES, INC.",NEW YORK,NY,5415.0
"INPATIENT CONSULTANTS OF MISSOURI, INC.",NORTH HOLLYWOOD,CA,621111.0
CONSULTING BAY,MORRISVILLE,NC,541690.0
"NLEAGUE SERVICES, INC",ALPHARETTA,GA,541519.0
"TARGET LABS, INC.",VIENNA,VA,541511.0
SCHROEDAHL INTERNATIONAL CORPORATION,HOUSTON,TX,423830.0
ALEC H. JARET DMD,NEWTON,MA,621210.0
"MWD MARKETING, INC.",NAPA,CA,424820.0
"DIGITAS, LLC",BOSTON,MA,541860.0
"TRINITY BUILDING SERVICE, INC",ANNANDALE,VA,5617.0
WORLD JOINT CORPORATION,NEW YORK,NY,561510.0
LARAMIE COUNTY MEMORIAL HOSPITAL,CHEYENNE,WY,621111.0
SUNGARD BUSINESS SYSTEMS LLC,BIRMINGHAM,AL,541511.0
"COGENT HEALTHCARE OF TEXAS, P.A.",BRENTWOOD,TN,621111.0
"FCC CONSTRUCTION, INC.",MIAMI,FL,237310.0
"MARK LEVINE, M.D., P.C.",ONSTED,MI,621112.0
NARAYAN REHABILITATION INC.,BAD AXE,MI,62134.0
"COGENT HEALTHCARE OF PENNSYLVANIA, INC.",BRENTWOOD,TN,621111.0
"TRIANZ CONSULTING, INC",HERNDON,VA,541511.0
AMERICAN K K CORPORATION,BEAR,DE,423400.0
"SOUND HOSPITALISTS OF CENTURA, PC",TACOMA,WA,622110.0
HILTI INC.,TULSA,OK,333999.0
"SONY ELECTRONICS, INC.",SAN DIEGO,CA,334310.0
"AMYLIN PHARMACEUTICALS, INC.",SAN DIEGO,CA,541710.0
"NOVATEL WIRELESS, INC.",SAN DIEGO,CA,513300.0
UBISOFT INC.,SAN FRANCISCO,CA,5112.0
UCSF MEDICAL CENTER,SAN FRANCISCO,CA,622110.0
"ULTRAMATICS, INC.",OLDSMAR,FL,541511.0
"SHUTTERFLY, INC.",REDWOOD CITY,CA,323315.0
EDWARDS LIFESCIENCES LLC,IRVINE,CA,339112.0
"BIG NEW IDEAS, LLC",PROVIDENCE,RI,54142.0
ALFAMA RESTAURANT INC.,NEW YORK,NY,541990.0
"ZENITH SERVICES, INC.",PRINCETON,NJ,541511.0
"ANSYS, INC.",CANNONSBURG,PA,334110.0
ONTRACKS ENTERPRISES INC.,TULSA,OK,541511.0
"AMERICAN MULTI-CINEMA, INC.",KANSAS CITY,MO,512131.0
"LATAM CAPITAL ADVISORS, INC.",ARMONK,NY,523930.0
"TERARECON, INC.",SAN MATEO,CA,339110.0
MPHASIS CORPORATION,NEW YORK,NY,541511.0
"HENKEL OF AMERICA, INC.",SCOTTSDALE,AZ,325520.0
HOUSTON INDEPENDENT SCHOOL DISTRICT,HOUSTON,TX,611110.0
BOSTON TECHNOLOGY CORPORATION,MARLBOROUGH,MA,541511.0
FORT WORTH INDEPENDENT SCHOOL DISTRICT,FORT WORTH,TX,611110.0
CITADEL LLC,CHICAGO,IL,523920.0
RADIX SYSTEMS INC.,CARY,NC,541511.0
