original_index,Line by line,Fiscal Year,Employer (Petitioner) Name,Tax ID,Industry (NAICS) Code,Petitioner City,Petitioner State,Petitioner Zip Code,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,Original_NAICS,NAICS_Source,Matched_NAICS
215,216,2011,23 LEX INC,9079.0,,NEW YORK,NY,10012.0,1,0,0,0,,Original,
223,224,2011,24/7 INTERNATIONAL LLC,9118.0,,EAST BRUNSWICK,NJ,8816.0,1,0,0,0,,Original,
224,225,2011,24/7 INTERNATIONAL LLC,9118.0,,PARAMUS,NJ,7652.0,0,0,1,0,,Original,
225,226,2011,24/7 REAL MEDIA INC,5672.0,,NEW YORK,NY,10001.0,1,0,0,0,,Original,
235,236,2011,33ACROSS INC,3623.0,,NEW YORK,NY,10001.0,1,0,1,0,,Original,
249,250,2011,57 BUILDERS LTD,7801.0,,HONOLULU,HI,96817.0,0,0,1,0,,Original,
251,252,2011,57TH STREET COLLECTION INC,1002.0,,NEW YORK,NY,10128.0,2,0,0,0,,Original,
252,253,2011,68 ENERGY CONSTRUCTION INC,4253.0,,FLUSHING,NY,11354.0,1,0,0,0,,Original,
265,266,2011,012 GLOBAL INC,3065.0,,BOCA RATON,FL,33433.0,1,0,0,0,,Original,
272,273,2011,123PRINT INC,4325.0,,FREDERICK,MD,21703.0,0,0,1,0,,Original,
273,274,2011,123PRINT INC,4325.0,,MANKATO,MN,56003.0,0,0,1,0,,Original,
283,284,2011,188 HALSEY-MYRTLE CORP,2021.0,,GARFIELD,NJ,7026.0,0,1,0,0,,Original,
284,285,2011,212 MEDIA LLC,9016.0,,NEW YORK,NY,10016.0,1,0,0,0,,Original,
292,293,2011,360 BP LLC,6103.0,,DURHAM,NC,27713.0,0,0,1,0,,Original,
301,302,2011,411 WEB DIRECTORY INC,2533.0,,CULVER CITY,CA,90232.0,1,0,0,0,,Original,
310,311,2011,567 FRAMING CORP,5848.0,,NEW YORK,NY,10009.0,0,1,0,0,,Original,
313,314,2011,711 ENTERTAINMENT CORP,4787.0,,GLENDALE,CA,91204.0,0,0,1,0,,Original,
323,324,2011,1010DATA SERVICES LLC,8507.0,,NEW YORK,NY,10169.0,0,0,2,0,,Original,
329,330,2011,1366 TECHNOLOGIES INC,1719.0,,BEDFORD,MA,1730.0,1,0,0,0,,Original,
336,337,2011,2020 COMPANY LLC,2835.0,,FALLS CHURCH,VA,22042.0,0,0,1,0,,Original,
340,341,2011,2080 MEDIA INC DBA PLAYON! SPORTS,5473.0,,ATLANTA,GA,30308.0,1,0,0,0,,Original,
346,347,2011,3201 HOTEL LLC,363.0,,WILMINGTON,DE,19808.0,1,0,0,0,,Original,
349,350,2011,5411 LLC,2255.0,,DALLAS,TX,75204.0,0,1,0,0,,Original,
358,359,2011,&TV COMMUNICATIONS INC,9660.0,,LOS ANGELES,CA,90017.0,1,0,0,0,,Original,
363,364,2011,A & A MED SUPPLIES INC,8500.0,,CITY OF INDUSTRY,CA,91746.0,0,1,0,0,,Original,
365,366,2011,A & B CONSTRUCTION,7411.0,,SAN FRANCISCO,CA,94111.0,1,0,0,0,,Original,
372,373,2011,A & J SHELL MARINE INC,9222.0,,SAN FRANCISCO,CA,94124.0,0,0,0,1,,Original,
382,383,2011,A & Z PHARMACEUTICAL INC,2018.0,,HAUPPAUGE,NY,11788.0,0,0,1,0,,Original,
385,386,2011,A & Z VENTURES LLC D/B/A MY TOY WO,1191.0,,LOS ANGELES,CA,90013.0,1,0,0,0,,Original,
386,387,2011,A A RESTAURANT EQUIPMENT CO INC,,,HOUSTON,TX,77074.0,0,0,1,0,,Original,
389,390,2011,A AMERICAN CUSTOM FLOORING INC,1405.0,,NILES,IL,60714.0,0,0,1,0,,Original,
404,405,2011,A D DIAMIOND LLC D/B/A DIAMOND HOU,8276.0,,SCOTTSDALE,AZ,85254.0,0,1,0,0,,Original,
409,410,2011,A F DESIGNS CO INC,6473.0,,LOS ANGELES,CA,90021.0,1,0,0,0,,Original,
414,415,2011,A G COLOR INC,3767.0,,NEW YORK,NY,10017.0,0,0,1,0,,Original,
415,416,2011,A G CONSULTING ENGINEERING P C,3844.0,,NEW YORK,NY,10001.0,0,0,1,0,,Original,
419,420,2011,A G WEINDLING LLC,5903.0,,NEW YORK,NY,10036.0,0,0,1,0,,Original,
422,423,2011,A GOOD PLUMBER INC,1662.0,,LIVERMORE,CA,94550.0,1,0,0,0,,Original,
424,425,2011,A GRAPHIC DIFFERENCE INC D/B/A SIN,9186.0,,LAUDERHILL,FL,33319.0,0,0,1,0,,Original,
425,426,2011,A H R E INC,572.0,,MCLEAN,VA,22101.0,1,0,0,0,,Original,
426,427,2011,A H SCHREIBER CO INC,5000.0,,DALLAS,TX,75204.0,1,0,0,0,,Original,
431,432,2011,A J FOYT ENTERPRISES INC,8798.0,,WALLER,TX,77484.0,1,0,0,0,,Original,
443,444,2011,A MORTON THOMAS & ASSOCIATES INC,8302.0,,ROCKVILLE,MD,20852.0,0,0,1,0,,Original,
452,453,2011,A PLACE FOR MOM INC,9153.0,,SEATTLE,WA,98109.0,1,0,0,0,,Original,
480,481,2011,A W CHESTERTON COMPANY,3400.0,,WOBURN,MA,1801.0,0,0,3,0,,Original,
481,482,2011,A W MOBILE INC,4876.0,,HICKSVILLE,NY,11801.0,2,0,0,0,,Original,
482,483,2011,A WELLSPRING OF NATURAL HEALTH,4101.0,,BEAVERTON,OR,97005.0,0,1,0,0,,Original,
486,487,2011,A1 MIND INTERNATIONAL INC,5967.0,,LOS ANGELES,CA,90021.0,0,1,0,2,,Original,
487,488,2011,A1 MIND INTL INC,5967.0,,LOS ANGELES,CA,90021.0,0,1,0,0,,Original,
489,490,2011,A2IA CORP,8420.0,,NEW YORK,NY,10012.0,0,0,1,0,,Original,
490,491,2011,A2IA CORP,8420.0,,NEW YORK,NY,10018.0,0,0,1,0,,Original,
491,492,2011,A2MAC1 LLC,2503.0,,YPSILANTI,MI,48197.0,1,0,0,0,,Original,
495,496,2011,A3 LLC,9188.0,,HEBER SPRINGS,AR,72543.0,1,0,0,0,,Original,
526,527,2011,A&E MUNDO LLC,9529.0,,MIAMI,FL,33131.0,1,0,0,0,,Original,
529,530,2011,A&E TELEVISION NETWORKS LLC,1639.0,,NEW YORK,NY,10017.0,1,0,0,0,,Original,
530,531,2011,A&G INTERNATIONAL GROUP INC,1135.0,,WESTON,FL,33326.0,1,0,0,0,,Original,
545,546,2011,AA INDUSTRIAL SVCS INC,8210.0,,BOTHELL,WA,98011.0,0,1,0,0,,Original,
549,550,2011,AA TECHNOLOGY INC,2144.0,,RONKONKOMA,NY,11779.0,1,0,0,0,,Original,
551,552,2011,AA WIRELESS INC,4349.0,,LOS ANGELES,CA,90012.0,0,0,1,0,,Original,
555,556,2011,AAA COMMUNICATIONS INC,319.0,,CENTREVILLE,VA,20120.0,0,0,1,0,,Original,
566,567,2011,AAC CONCRETE SOLUTIONS LLC,8328.0,,MILILANI,HI,96789.0,0,1,0,0,,Original,
585,586,2011,AALBORZ CHEMICAL LLC D/B/A AAL CHE,7261.0,,GRAND RAPIDS,MI,49508.0,1,0,0,0,,Original,
595,596,2011,AARC ENVIRONMENTAL INC,323.0,,HOUSTON,TX,77042.0,0,0,2,0,,Original,
643,644,2011,ABARIS INC,6343.0,,IRVINE,CA,92618.0,1,0,0,0,,Original,
653,654,2011,ABBOTT ANIMAL CLINIC,3278.0,,HOUSTON,TX,77090.0,0,0,1,0,,Original,
670,671,2011,ABC CABLE NETWORKS GRP,2972.0,,BURBANK,CA,91521.0,1,0,1,0,,Original,
672,673,2011,ABC CARPET COMPANY INC,6537.0,,NEW YORK,NY,10003.0,0,0,1,0,,Original,
674,675,2011,ABC CONSTRUCTION CONTRACTING INC,8170.0,,RIDGEWOOD,NJ,7450.0,1,0,0,0,,Original,
675,676,2011,ABC DAY SCHOOL,3159.0,,PLANO,TX,75023.0,0,0,1,0,,Original,
679,680,2011,ABC HOME INC,7995.0,,ROUND LAKE,IL,60073.0,0,1,0,0,,Original,
684,685,2011,ABC LABORATORIES INC,8770.0,,COLUMBIA,MO,65202.0,0,0,1,0,,Original,
693,694,2011,ABC TAX SERVICE LLC,5722.0,,WAYNE,MI,48184.0,1,0,0,0,,Original,
711,712,2011,ABENGOA SOLAR INC,6696.0,,LAKEWOOD,CO,80215.0,1,0,0,0,,Original,
715,716,2011,ABERCROMBIE & FITCH TRADING CO DBA,8694.0,,NEW ALBANY,OH,43054.0,4,0,2,0,,Original,
722,723,2011,ABGENT,18.0,,SAN DIEGO,CA,92121.0,1,0,0,0,,Original,
724,725,2011,ABI USA SALES CORPORATION,477.0,,LOS ANGELES,CA,90058.0,1,0,0,0,,Original,
730,731,2011,ABILITY WORKS REHAB SVCS LLC,9059.0,,SOUTHFIELD,MI,48033.0,1,1,0,0,,Original,
747,748,2011,ABLE MICROSYSTEMS CORP DBA KIS COM,3249.0,,LA PUENTE,CA,91744.0,0,0,1,0,,Original,
758,759,2011,ABO SUPPLY LLC,9166.0,,HOUSTON,TX,77032.0,2,0,0,0,,Original,
760,761,2011,ABOS LLC,5128.0,,SEATTLE,WA,98109.0,0,0,1,0,,Original,
764,765,2011,ABOUT.COM,4015.0,,NEW YORK,NY,10011.0,1,0,2,0,,Original,
780,781,2011,ABS CBN INTERNATIONAL INC,1835.0,,REDWOOD CITY,CA,94065.0,1,0,0,0,,Original,
787,788,2011,ABS US CORP,2687.0,,BETHESDA,MD,20817.0,1,0,0,0,,Original,
788,789,2011,ABS US CORP,2687.0,,POTOMAC,MD,20854.0,0,0,1,0,,Original,
796,797,2011,ABSORPTION SYSTEMS LP,8779.0,,ENOLA,PA,17025.0,1,0,0,0,,Original,
799,800,2011,ABT ASSOCIATES INC,7643.0,,CAMBRIDGE,MA,2138.0,0,0,2,0,,Original,
802,803,2011,ABTECH SYSTEMS INC,1507.0,,CARLSBAD,CA,92011.0,1,0,0,0,,Original,
803,804,2011,ABU AZIZULLAH M D P A,8886.0,,THE VILLAGES,FL,32159.0,1,0,0,0,,Original,
805,806,2011,ABUNDA NUTRITION INC,5954.0,,SAN FRANCISCO,CA,94158.0,1,0,0,0,,Original,
811,812,2011,ABV ELECTRONICS INC DBA SIENNA COR,3902.0,,FREMONT,CA,94538.0,0,0,2,0,,Original,
815,816,2011,ABV ELECTRONICS INC DBA SIENNA COR,8958.0,,FREMONT,CA,94538.0,0,0,1,0,,Original,
821,822,2011,AC FOODS COMPANY LLC,1723.0,,CORAL GABLES,FL,33146.0,0,0,1,0,,Original,
847,848,2011,ACADEMY MONTESSORI INTL AMI,2055.0,,KANSAS CITY,MO,64145.0,0,0,1,0,,Original,
856,857,2011,ACADIA HEALTHCARE SVCS LLC,1076.0,,MIAMI,FL,33143.0,0,0,1,0,,Original,
859,860,2011,ACADIA REALTY TRUST,4653.0,,WHITE PLAINS,NY,10605.0,0,0,1,0,,Original,
872,873,2011,ACCELAS PHARMACEUTICALS LLC,1668.0,,BALTIMORE,MD,21202.0,1,0,0,0,,Original,
879,880,2011,ACCELEREACH INC,9172.0,,PROVIDENCE,RI,2903.0,0,2,0,0,,Original,
891,892,2011,ACCENTS BY MCG DESIGN INC,6142.0,,HOLLYWOOD,FL,33021.0,0,0,1,0,,Original,
893,894,2011,ACCENTURE LLP,2904.0,,CHICAGO,IL,60601.0,3,0,0,0,,Original,
898,899,2011,ACCENTURE TECH SOLUTIONS,8319.0,,CHICAGO,IL,60601.0,0,0,1,0,,Original,
907,908,2011,ACCESS BIO INC,5083.0,,SOMERSET,NJ,8873.0,0,0,1,0,,Original,
918,919,2011,ACCESS DENTAL PLAN INC,1842.0,,SACRAMENTO,CA,95826.0,0,0,1,0,,Original,
920,921,2011,ACCESS GROUP INC,9985.0,,WILMINGTON,DE,19803.0,0,0,1,0,,Original,
927,928,2011,ACCESS MARKETS INTL (AMI) PARTNERS,5520.0,,NEW YORK,NY,10036.0,1,0,0,0,,Original,
937,938,2011,ACCESS THERAPIES INC,5072.0,,INDIANAPOLIS,IN,46278.0,6,0,3,0,,Original,
943,944,2011,ACCESSIBLE ELECTRIC INC,2286.0,,BLUE SPRINGS,MO,64105.0,0,0,1,0,,Original,
945,946,2011,ACCION INTERNATIONAL,5763.0,,BOSTON,MA,2129.0,0,0,2,0,,Original,
955,956,2011,ACCLIVITY NYC LLC,2386.0,,NEW YORK,NY,10013.0,1,0,0,0,,Original,
957,958,2011,ACCO BRANDS USA LLC,7051.0,,CHICAGO,IL,60606.0,1,0,0,0,,Original,
979,980,2011,ACCREDO HEALTH GROUP INC,8353.0,,MEMPHIS,TN,38134.0,0,0,2,0,,Original,
980,981,2011,ACCREDO HEALTH GROUP INC,8535.0,,MEMPHIS,TN,38134.0,0,0,1,0,,Original,
981,982,2011,ACCRETION CONSULTANTS LLC,8395.0,,NEWARK,DE,19713.0,0,0,2,0,,Original,
1000,"1,001",2011,ACCUCOM CORPORATION,6183.0,,BOSTON,MA,2116.0,1,0,0,0,,Original,
1011,"1,012",2011,ACCURATE GROUP INC,6030.0,,LINCOLNSHIRE,IL,60069.0,0,0,1,0,,Original,
1013,"1,014",2011,ACCURATE MARBLE & GRANITE INC,3075.0,,STUART,FL,34994.0,0,0,0,1,,Original,
1023,"1,024",2011,ACCURATIME CORP,5888.0,,LOS ANGELES,CA,90014.0,1,0,0,0,,Original,
1029,"1,030",2011,ACCUTEST LABORATORIES OF NEW ENGLA,4793.0,,DAYTON,NJ,8810.0,1,0,0,0,,Original,
1032,"1,033",2011,ACCUWEATHER SALES AND SERVICE INC,8264.0,,STATE COLLEGE,PA,16803.0,0,0,1,0,,Original,
1038,"1,039",2011,ACE BUILDERS LLC,9776.0,,BARRIGADA,GU,96913.0,1,0,0,0,,Original,
1043,"1,044",2011,ACE ELECTRONICS INC,6154.0,,HAWTHORNE,NY,10532.0,0,0,0,1,,Original,
1055,"1,056",2011,ACE WIRELESS AND TRADING INC,7286.0,,SANTA ANA,CA,92705.0,0,0,1,0,,Original,
1063,"1,064",2011,ACERIS,9680.0,,SAN FRANCISCO,CA,94123.0,1,0,0,0,,Original,
1067,"1,068",2011,ACETO CORPORATION,520.0,,PORT WASHINGTON,NY,11050.0,0,0,1,0,,Original,
1090,"1,091",2011,ACI POLYURETHANES INC DBA ALPHA CE,1327.0,,LOS ANGELES,CA,90001.0,1,0,0,0,,Original,
1094,"1,095",2011,ACISION LLC,3291.0,,PLANO,TX,75093.0,11,0,6,0,,Original,
1097,"1,098",2011,ACKER MERRAL & CONDIT CO,2134.0,,NEW YORK,NY,10023.0,1,0,0,0,,Original,
1104,"1,105",2011,ACME FURNITURE (TEXAS) IND INC,4641.0,,FORT WORTH,TX,76155.0,0,1,0,0,,Original,
1105,"1,106",2011,ACME FURNITURE INDUSTRY INC,804.0,,CITY OF INDUSTRY,CA,91748.0,1,1,1,1,,Original,
1107,"1,108",2011,ACME HOME GENERAL CONTRACTORS IN,9080.0,,ROLLING MEADOWS,IL,60008.0,0,0,0,1,,Original,
1108,"1,109",2011,ACME HOME GENERAL CONTRACTORS INC,9080.0,,ROLLING MEADOWS,IL,60008.0,0,0,0,1,,Original,
1111,"1,112",2011,ACME MICRO SYSTEMS INC,8831.0,,FREMONT,CA,94538.0,0,0,1,0,,Original,
1114,"1,115",2011,ACME PORTABLE MACHINES INC,1612.0,,AZUSA,CA,91702.0,0,0,1,0,,Original,
1115,"1,116",2011,ACME UNIVERSAL INC,146.0,,BARRIGADA,GU,96921.0,0,0,1,0,,Original,
1117,"1,118",2011,ACN AND ASSOCIATES LTD,9998.0,,LEWISVILLE,TX,75057.0,1,0,0,0,,Original,
1147,"1,148",2011,ACRI DESIGN AND TRADE CORPORATION,5135.0,,WEST PALM BEACH,FL,33406.0,0,0,1,0,,Original,
1159,"1,160",2011,ACROSTAFF,3053.0,,ELK GROVE,CA,95757.0,2,0,0,0,,Original,
1171,"1,172",2011,ACS INFRASTRUCTURE DEVELOPMENT INC,7593.0,,MIAMI,FL,33134.0,1,0,0,0,,Original,
1177,"1,178",2011,ACS STATE & LOCAL SOLUTIONS INC,6647.0,,DALLAS,TX,75204.0,0,0,1,0,,Original,
1207,"1,208",2011,ACTION ON SMOKING AND HEALTH,3590.0,,WASHINGTON,DC,20001.0,0,0,1,0,,Original,
1208,"1,209",2011,ACTION ORNAMENTAL IRON INC,4002.0,,MEMPHIS,TN,38118.0,0,0,1,0,,Original,
1214,"1,215",2011,ACTIONABLE INTELLIGENCE TECHS INC,9188.0,,MCLEAN,VA,22101.0,0,0,1,0,,Original,
1221,"1,222",2011,ACTIUM LLC,1691.0,,MIAMI,FL,33131.0,1,0,0,0,,Original,
1237,"1,238",2011,ACTIVE USA INC,8331.0,,LOS ANGELES,CA,90058.0,1,0,0,0,,Original,
1243,"1,244",2011,ACTIVISION PUBLISHING INC,6538.0,,SANTA MONICA,CA,90405.0,0,0,1,0,,Original,
1257,"1,258",2011,ACTUS CONSULTING GROUP INC,9542.0,,NEW YORK,NY,10036.0,1,0,0,0,,Original,
1266,"1,267",2011,ACUMEN LLC,8582.0,,BURLINGAME,CA,94010.0,4,0,1,0,,Original,
1267,"1,268",2011,ACUMEN SOLUTIONS INC,3952.0,,MC LEAN,VA,22102.0,2,0,0,0,,Original,
1268,"1,269",2011,ACUMEN SOLUTIONS INC,3952.0,,MCLEAN,VA,22102.0,1,0,0,0,,Original,
1269,"1,270",2011,ACUMEN SOLUTIONS INC,3952.0,,VIENNA,VA,22182.0,1,0,1,0,,Original,
1275,"1,276",2011,ACUSHNET COMPANY,1836.0,,FAIRHAVEN,MA,2719.0,2,0,0,0,,Original,
1286,"1,287",2011,ACXIOM CORP,1897.0,,CONWAY,AR,72032.0,2,0,2,0,,Original,
1287,"1,288",2011,ACXIOM CORP,1897.0,,LITTLE ROCK,AR,72201.0,3,0,10,0,,Original,
1288,"1,289",2011,ACXIOM CORPORATION,1897.0,,CONWAY,AR,72032.0,0,0,1,0,,Original,
1289,"1,290",2011,ACXIOM CORPORATION,1897.0,,LITTLE ROCK,AR,72201.0,14,3,19,0,,Original,
1293,"1,294",2011,AD SAFE MEDIA LTD,2959.0,,NEW YORK,NY,10003.0,1,0,0,0,,Original,
1294,"1,295",2011,AD SAFE MEDIA LTD,2959.0,,NEW YORK,NY,10012.0,1,0,0,0,,Original,
1307,"1,308",2011,ADAM'S EUROPEAN CONTRACTING INC,275.0,,BROOKLYN,NY,11237.0,2,0,1,0,,Original,
1318,"1,319",2011,ADAP TV INC,9700.0,,SAN MATEO,CA,94403.0,4,0,2,0,,Original,
1321,"1,322",2011,ADAPTION TECHS VENTURES LTD DBA SI,9239.0,,THE WOODLANDS,TX,77380.0,0,0,1,0,,Original,
1334,"1,335",2011,ADBRITE INC,9597.0,,SAN FRANCISCO,CA,94103.0,0,0,2,0,,Original,
1336,"1,337",2011,ADC TELECOMMUNICATIONS INC A TE CO,3912.0,,BERWYN,PA,19312.0,0,0,1,0,,Original,
1363,"1,364",2011,ADECCO GROUP NA/MODIS INC,600.0,,MELVILLE,NY,11747.0,0,0,1,0,,Original,
1367,"1,368",2011,ADECCO USA INC,6700.0,,MELVILLE,NY,11747.0,0,0,1,0,,Original,
1372,"1,373",2011,ADELPHI TECH INC,7459.0,,REDWOOD CITY,CA,94063.0,1,0,0,0,,Original,
1384,"1,385",2011,ADEPTONE TECHNOLOGIES INC,7731.0,,NAPERVILLE,IL,60540.0,0,0,1,0,,Original,
1388,"1,389",2011,ADESA INC,2546.0,,CARMEL,IN,46032.0,2,0,13,0,,Original,
1407,"1,408",2011,ADIMAB INC,6722.0,,LEBANON,NH,3766.0,1,0,0,0,,Original,
1411,"1,412",2011,ADISTEC CORP,4351.0,,MIAMI,FL,33122.0,1,0,0,0,,Original,
1414,"1,415",2011,ADITYA IMPORT & EXPORT CORP,7404.0,,FORT LAUDERDALE,FL,33309.0,0,0,1,0,,Original,
1421,"1,422",2011,ADLER PLANETARIUM,902.0,,CHICAGO,IL,60605.0,3,0,0,0,,Original,
1423,"1,424",2011,ADLER SCHOOL OF PROFESSIONAL PSYCH,5281.0,,CHICAGO,IL,60602.0,1,0,0,0,,Original,
1427,"1,428",2011,ADMARKETPLACE INC,4865.0,,NEW YORK,NY,10016.0,1,0,1,0,,Original,
1432,"1,433",2011,ADMERASIA INC,3932.0,,NEW YORK,NY,10001.0,0,0,1,0,,Original,
1452,"1,453",2011,ADP INC,7904.0,,ROSELAND,NJ,7068.0,31,0,112,2,,Original,
1463,"1,464",2011,ADS ALLIANCE DATA SYSTEMS INC,3498.0,,LAFAYETTE,CO,80026.0,0,0,1,0,,Original,
1468,"1,469",2011,ADS FINE WOODS INC,2857.0,,HICKSVILLE,NY,11801.0,1,0,0,0,,Original,
1469,"1,470",2011,ADSORB-OIL USA CORP,5657.0,,MIAMI,FL,33131.0,0,1,0,0,,Original,
1472,"1,473",2011,ADTECH US INC,5770.0,,DULLES,VA,20166.0,0,0,1,0,,Original,
1474,"1,475",2011,ADTRAN INC,8200.0,,HUNTSVILLE,AL,35806.0,1,0,0,0,,Original,
1479,"1,480",2011,ADVAITAA TECHNOLOGIES INC,6875.0,,BEDFORD,TX,76021.0,0,0,2,0,,Original,
1482,"1,483",2011,ADVANCE AMERICA CASH ADVANCE CTRS,2639.0,,SPARTANBURG,SC,29306.0,0,0,1,0,,Original,
1486,"1,487",2011,ADVANCE BUILDERS INC,2774.0,,BROOKLYN,NY,11230.0,0,0,1,0,,Original,
1500,"1,501",2011,ADVANCE WATCH CO LTD DBA GENEVA WA,8061.0,,NEW YORK CITY,NY,10018.0,0,0,1,0,,Original,
1501,"1,502",2011,ADVANCE WATCH COMPANY LTD,8061.0,,NEW YORK CITY,NY,10018.0,1,0,0,0,,Original,
1517,"1,518",2011,ADVANCED CARE STAFFING,1139.0,,BROOKLYN,NY,11211.0,0,1,0,0,,Original,
1519,"1,520",2011,ADVANCED CAULKING & WATERPROOFING,2655.0,,FAIRFAX,VA,22031.0,0,0,1,0,,Original,
1521,"1,522",2011,ADVANCED CELLULAR SOLUTIONS INC,7748.0,,LONG ISLAND CITY,NY,11101.0,0,0,1,0,,Original,
1524,"1,525",2011,ADVANCED COMMUNICATIONS TECH INC,9565.0,,SHERIDAN,WY,82801.0,0,0,1,0,,Original,
1526,"1,527",2011,ADVANCED COMPUTER CONCEPTS,7667.0,,MCLEAN,VA,22102.0,2,0,0,0,,Original,
1531,"1,532",2011,ADVANCED COOLING TECHNOLOGIES INC,6896.0,,LANCASTER,PA,17601.0,1,0,0,0,,Original,
1538,"1,539",2011,ADVANCED DENTAL CARE LLC,5315.0,,SOMERVILLE,MA,2143.0,0,0,1,0,,Original,
1540,"1,541",2011,ADVANCED DEVELOPMENT & INVESTMENT,3436.0,,LOS ANGELES,CA,90042.0,0,0,2,0,,Original,
1547,"1,548",2011,ADVANCED DYNAMICS CORPORATION,7963.0,,LEXINGTON,KY,40511.0,1,0,1,0,,Original,
1552,"1,553",2011,ADVANCED ENVIRONMENTAL RECYCLING T,5758.0,,SPRINGDALE,AR,72764.0,0,0,1,0,,Original,
1558,"1,559",2011,ADVANCED GEOSERVICES CORPORATION,7000.0,,WEST CHESTER,PA,19380.0,0,0,1,0,,Original,
1564,"1,565",2011,ADVANCED HEART GROUP PL,3937.0,,ORMOND BEACH,FL,32174.0,1,0,0,0,,Original,
1568,"1,569",2011,ADVANCED INDUSTRIAL COMPUTER INC,2192.0,,CITY OF INDUSTRY,CA,91789.0,2,0,2,0,,Original,
1571,"1,572",2011,ADVANCED INNOVATIONAL MACHINERY CO,7268.0,,HUNTINGTON BEACH,CA,92647.0,1,1,0,0,,Original,
1579,"1,580",2011,ADVANCED LASER PRINTER SVCS & SUPP,5903.0,,HARRISBURG,PA,17101.0,0,1,0,0,,Original,
1589,"1,590",2011,ADVANCED MEDICAL PHYSICS,7427.0,,HOUSTON,TX,77065.0,0,0,1,0,,Original,
1592,"1,593",2011,ADVANCED MICRO DEVICES INC,2300.0,,SUNNYVALE,CA,94088.0,0,0,0,1,,Original,
1595,"1,596",2011,ADVANCED MP TECH INC,3555.0,,SAN CLEMENTE,CA,92673.0,1,0,0,0,,Original,
1612,"1,613",2011,ADVANCED PURIFICATION ENGINEERING,7030.0,,CITY OF INDUSTRY,CA,91745.0,1,0,0,0,,Original,
1618,"1,619",2011,ADVANCED SIMULATION TECH INC (ASTI,7878.0,,HERNDON,VA,20170.0,0,0,1,0,,Original,
1621,"1,622",2011,ADVANCED SOLAR PRODUCTS INC,4866.0,,EAST BRUNSWICK,NJ,8816.0,2,0,0,0,,Original,
