LCA_CASE_EMPLOYER_NAME,LCA_CASE_EMPLOYER_CITY,LCA_CASE_EMPLOYER_STATE,LCA_CASE_NAICS_CODE
"AMERICAN INFRASTRUCTURE FUNDS, LLC",FOSTER CITY,CA,523999.0
TOPGOLF USA INC,DALLAS,TX,713990.0
"SRIVEN SYSTEMS, INC.",COLLEYVILLE,TX,541600.0
"MORRISON, BROWN, ARGIZ & FARRA, LLC",MIAMI,FL,541211.0
THE UNIVERSITY OF KANSAS,LAWRENCE,KS,611310.0
UNIVERSITY OF COLORADO,BOULDER,CO,611310.0
"ADVANCED MICRO DEVICES, INC.",SUNNYVALE,CA,334413.0
"QUINTILES, INC.",MORRISVILLE,NC,325411.0
UNIVERSITY OF HARTFORD,WEST HARTFORD,CT,611310.0
"THE CLAY MATHEMATICS INSTITUTE, INC.",PETERBOROUGH,NH,541710.0
CLOUDWICK TECHNOLOGIES INC.,NEWARK,CA,541511.0
"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,541511.0
GENERAL ELECTRIC COMPANY,SAN RAMON,CA,541710.0
"LOWE'S COMPANIES, INC.",MOORESVILLE,NC,444110.0
WASHINGTON UNIVERSITY IN ST. LOUIS,ST. LOUIS,MO,611310.0
AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,NEW YORK,NY,5221.0
BOWLING GREEN STATE UNIVERSITY,BOWLING GREEN,OH,611310.0
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CAMBRIDGE,MA,6113.0
"NTT DATA SERVICES, LLC",PLANO,TX,541511.0
"HOMEAWAY.COM, INC.",AUSTIN,TX,5191.0
"CITRIX SYSTEMS, INC.",FT. LAUDERDALE,FL,541511.0
"AON CONSULTING, INC.",CHICAGO,IL,524210.0
"MARKETO, INC.",SAN MATEO,CA,519190.0
"LASH GROUP, INC.",CHARLOTTE,NC,541690.0
"BAYSTATE MEDICAL PRACTICES, INC.",SPRINGFIELD,MA,621111.0
EQUIFAX INC.,ATLANTA,GA,519190.0
"NTT DATA SERVICES, LLC",BOSTON,MA,541511.0
GREENHECK FAN CORPORATION,SCHOFIELD,WI,333412.0
SYMANTEC CORPORATION,MOUNTAIN VIEW,CA,541511.0
"AMAZON WEB SERVICES, INC.",SEATTLE,WA,454111.0
"EXPEDIA, INC.",BELLEVUE,WA,5191.0
"DOLBY LABORATORIES, INC.",SAN FRANCISCO,CA,512220.0
DIZER CORP,PAINESVILLE,OH,541511.0
POPULUS GROUP LLC,TROY,MI,561320.0
"PHILIPS MEDICAL SYSTEMS (CLEVELAND), INC.",HIGHLAND HEIGHTS,OH,339112.0
"EXLSERVICE.COM, LLC",NEW YORK,NY,541990.0
KRONOS INCORPORATED,LOWELL,MA,541511.0
MARSHFIELD CLINIC,MARSHFIELD,WI,622110.0
"HUNT, HALE, JONES AND ASSOCIATES, INC.",SAN FRANCISCO,CA,541310.0
WYE OAK HEALTHCARE OF WHEATON LLC,SILVER SPRING,MD,623110.0
ANTHEM INC.,INDIANAPOLIS,IN,524114.0
LAW OFFICES OF TAIHE WANG,SAN GABRIEL,CA,541110.0
"VIRTUA MEDICAL GROUP, PA",MARLTON,NJ,541330.0
"ARIBA, INC.",PALO ALTO,CA,54151.0
"FLUOR ENTERPRISES, INC.",SUGAR LAND,TX,237990.0
"ADVANCED MICRO DEVICES, INC.",SANTA CLARA,CA,334413.0
ENTIT SOFTWARE LLC,PLANO,TX,54151.0
MOTOROLA MOBILITY LLC,CHICAGO,IL,3342.0
"JUNIPER NETWORKS, INC.",SUNNYVALE,CA,54151.0
"MOLECULAR EPIDEMIOLOGY, INC.",LAKE FOREST PARK,WA,541380.0
"IQI MEDIA, INC",PASADENA,CA,5418.0
MONROE COUNTY BOARD OF EDUCATION,UNION,WV,611110.0
"KAPLI, INC",NEW YORK,NY,611430.0
"GREAT HILL DENTAL GROUP, LLC",PEABODY,MA,621210.0
KPMG LLP,DALLAS,TX,54121.0
KATMAI EYE AND VISION CENTER,ANCHORAGE,AK,621320.0
UNIVERSITY OF TEXAS RIO GRANDE VALLEY,EDINBURG,TX,611310.0
EMETRIC LLC,SAN ANTONIO,TX,541511.0
"ORACLE AMERICA, INC",REDWOODSHORES,CA,512210.0
TRINITY CONSULTANTS,DALLAS,TX,541330.0
SUSAN B. ALLEN MEMORIAL HOSPITAL,EL DORADO,KS,622110.0
"BONFIGLIOLI USA, INC.",HEBRON,KY,333612.0
UHCP D/B/A UPMC MEDICAL EDUCATION,PITTSBURGH,PA,622110.0
WILSON ELSER MOSKOWITZ EDELMAN & DICKER LLP,WHITE PLAINS,NY,541110.0
WYE OAK HEALTHCARE OF HYATTSVILLE LLC,HYATTSVILLE,MD,623110.0
LAW OFFICES OF JACOB J. SAPOCHNICK,SAN DIEGO,CA,54111.0
HUGHES NETWORK SYSTEMS LLC,GERMANTOWN,MD,334290.0
"TESLA, INC.",PALO ALTO,CA,336111.0
GLOBALFOUNDRIES U.S. INC.,SANTA CLARA,CA,334413.0
DELOITTE CONSULTING LLP,PHILADELPHIA,PA,54161.0
"SAP LABS, LLC",PALO ALTO,CA,54151.0
DEUTSCH WILLIAMS BROOKS DERENSIS AND HOLLAND PC,BOSTON,MA,61111.0
"REBECCA LEE, DDS., A DENTAL CORP.",NORTHRIDGE,CA,621210.0
"MASTECH DIGITAL CONSULTING, INC.",MOON TOWNSHIP,PA,541511.0
EMORY UNIVERSITY,ATLANTA,GA,611310.0
"GOKEN AMERICA, LLC",DUBLIN,OH,541330.0
"QUALCOMM ATHEROS, INC.",SAN JOSE,CA,334413.0
"F5 NETWORKS, INC.",SEATTLE,WA,334210.0
"ORACLE FINANCIAL SERVICES SOFTWARE, INC.",EDISON,NJ,541511.0
TSYS,COLUMBUS,GA,522390.0
R2 TECHNOLOGIES CORPORATION,ALPHARETTA,GA,541511.0
HITACHI VANTARA CORPORATION,SANTA CLARA,CA,541511.0
ADVOCATE MEDICAL GROUP,DOWNERS GROVE,IL,622110.0
"MEDHOST SERVICES, INC.",FRANKLIN,TN,541511.0
"LAN & ASSOCIATES, P.C.",FLUSHING,NY,541110.0
SAPPHIRE IT SERVICES INC,STAFFORD,TX,541511.0
"LLG INTERNATIONAL, LLC",DENVER,CO,541320.0
"THALES USA, INC.",ARLINGTON,VA,541511.0
LANDMARK GRAPHICS CORPORATION,HOUSTON,TX,541330.0
"NAVITAS BUSINESS CONSULTING, INC.",HERNDON,VA,54151.0
IDAHO STATE UNIVERSITY,POCATELLO,ID,611310.0
CORNELIUS INC.,GLENDALE HEIGHTS,IL,333294.0
CYPRESS SEMICONDUCTOR CORPORATION,SAN JOSE,CA,334413.0
"LOGIN CONSULTING SERVICES, INC.",EL SEGUNDO,CA,541511.0
VEEVA SYSTEMS INC.,PLEASANTON,CA,541511.0
"SYNOPSYS, INC.",MOUNTAIN VIEW,CA,541512.0
"C. STEVEN HORN & ASSOCIATES, P.C.",NEW YORK,NY,541110.0
"FEI.COM, INC.",COLUMBIA,MD,541519.0
AMERICAN ENERGY COMPANIES. LLC,ATLANTA,GA,54189.0
"MERCER INVESTMENT CONSULTING, INC.",HOBOKEN,NJ,5239.0
THE CALIFORNIA TRAVEL AND TOURISM COMMISSION,SACRAMENTO,CA,561510.0
ECOLAB USA INC.,ST. PAUL,MN,3251.0
VANTIV LLC,SYMMES TOWNSHIP,OH,522320.0
"AMERIPRISE FINANCIAL, INC.",MINNEAPOLIS,MN,523930.0
"ASCENDUM SOLUTIONS, LLC",BLUE ASH,OH,541511.0
"SMITHGROUPJJR, INC. SUBSIDIARY OF SMITHGROUP CO. INC.",DETROIT,MI,541310.0
UBS SECURITIES LLC,NASHVILLE,TN,523110.0
"INTEGRATED DEVICE TECHNOLOGY, INC.",SAN JOSE,CA,33441.0
"CYAN360, INC.",NAPERVILLE,IL,541690.0
"MICROSTRATEGY, INC.",TYSONS CORNER,VA,5415.0
"SPIDERCLOUD WIRELESS, INC.",CORNING,NY,33422.0
AGS DEVICES CO.,BONITA SPRINGS,FL,443142.0
NCR CORPORATION,ATLANTA,GA,541519.0
VERITAS TECHNOLOGIES LLC,MOUNTAIN VIEW,CA,541511.0
LINKEDIN CORPORATION,SUNNYVALE,CA,518210.0
"OATH HOLDINGS, INC.",SUNNYVALE,CA,519130.0
"SCHENKER, INC.",FREEPORT,NY,481212.0
"GATEWAYS REHABILITATION SERVICES, LLC.",SIMI VALLEY,CA,621340.0
MASSACHUSETTS EYE AND EAR INFIRMARY,BOSTON,MA,622110.0
LUXOTTICA RETAIL NORTH AMERICA INC.,MASON,OH,446130.0
"ANJANEYAP, INC.",MILPITAS,CA,541511.0
LAW OFFICE OF THEODORE N. COX,NEW YORK,NY,541110.0
"PRIME HEALTHCARE MANAGEMENT, INC.",ONTARIO,CA,551114.0
"HEARTLAND EMPLOYMENT SERVICES, LLC",TOLEDO,OH,623110.0
JPMORGAN CHASE &AMP; CO.,CHICAGO,IL,551112.0
OPTIMUM CONTROLS CORPORATION,READING,PA,33599.0
"CROSS MATCH TECHNOLOGIES, INC.",PALM BEACH GARDENS,FL,561621.0
FEDERAL HOME LOAN MORTGAGE CO.,MCLEAN,VA,522294.0
"IDA SOLUTIONS, INC",SCHAUMBURG,IL,541511.0
NOIL PETROLEUM CORPORATION,CHICAGO,IL,484230.0
TURKISH CULTURAL CENTER,NEW YORK,NY,81341.0
"PCCW GLOBAL, INC.",HERNDON,VA,517110.0
NCR CORPORATION,DULUTH,GA,541519.0
THE NEW YORK TIMES COMPANY,NEW YORK,NY,561440.0
LIFE TECHNOLOGIES CORPORATION,CARLSBAD,CA,541710.0
NELSON ENTERPRISE TECHNOLOGY SERVICES,FAIRFAX,VA,541519.0
"BAE SYSTEMS TECHNOLOGY SOLUTIONS & SERVICES, INC.",MCLEAN,VA,541511.0
"LIFESTYLE HEARING CORP. (USA), INC.",MIAMI,FL,621340.0
"D2SOL, INC.",MORRISVILLE,NC,541519.0
UNIVERSITY OF MIAMI,CORAL GABLES,FL,611310.0
"HALLIBURTON ENERGY SERVICES, INC.",HOUSTON,TX,541330.0
"CHARTER COMMUNICATIONS, INC.",ST. LOUIS,MO,515210.0
TELECOMGATEWAY LLC,FRISCO,TX,541511.0
CORPUS CHRISTI HOSPITALISTS PLLC,CORPUS CHRISTI,TX,621111.0
MORGAN STANLEY INVESTMENT MANAGEMENT INC.,NEW YORK,NY,523110.0
"NEW YORK TECHNOLOGY PARTNERS, INC.",JERSEY CITY,NJ,541511.0
"BURO HAPPOLD CONSULTING ENGINEERS, INC.",LOS ANGELES,CA,541330.0
WORLD RESOURCES INSTITUTE,WASHINGTON,DC,813312.0
"MACY'S.COM, LLC",SAN FRANCISCO,CA,454111.0
"BIOLASE, INC.",IRVINE,CA,423450.0
AMPERE COMPUTING EMPLOYER LLC,SANTA CLARA,CA,334413.0
"PALO ALTO NETWORKS, INC.",SANTA CLARA,CA,541511.0
"BDO USA, LLP",CHICAGO,IL,54121.0
SIARAA TECHNOLOGIES INC.,PRINCETON,NJ,541511.0
"ADS ALLIANCE DATA SYSTEMS, INC.",SAN FRANCISCO,CA,541910.0
UBILINX TECHNOLOGY INC.,SAN JOSE,CA,334413.0
"ICF INCORPORATED, LLC",FAIRFAX,VA,541612.0
"SAILPOINT TECHNOLOGIES, INC.",AUSTIN,TX,511210.0
OMNITRUST TECHNOLOGIES LLC,ALPHARETTA,GA,541511.0
LRGHEALTHCARE,LACONIA,NH,622110.0
"MEXUS SOLUTIONS, INC.",BREA,CA,541214.0
BLACK & VEATCH CORPORATION,OVERLAND PARK,KS,541330.0
"INDEED, INC.",AUSTIN,TX,518112.0
NORTHWELL HEALTH,GREAT NECK,NY,6221.0
DKS ASSOCIATES,OAKLAND,CA,541330.0
BINARY TECH CONSULTING CORP,NAPERVILLE,IL,541519.0
CRITERION EDGE INC.,SAN LUIS OBISPO,CA,5419.0
"TIBCO SOFTWARE, INC.",PALO ALTO,CA,541511.0
HID GLOBAL CORPORATION,AUSTIN,TX,541330.0
KIDNEY SPECIALISTS OF MICHIGAN,SOUTHFIELD,MI,621111.0
FIDELITY TECHNOLOGY GROUP LLC,BOSTON,MA,523999.0
"CHILDREN'S SURGICAL ASSOCIATES, CORPORATION",COLUMBUS,OH,611310.0
"GEOSYNTEC CONSULTANTS, INC.",BOCA RATON,FL,541330.0
"NETWORK OPTIX, INC.",BURBANK,CA,541519.0
"TELECOM TECHNOLOGY SERVICES, INC.",PLEASANTON,CA,541330.0
KIP INFORMATION TECHNOLOGIES INC,ARLINGTON HEIGHTS,IL,541511.0
SCHENCK PROCESS LLC,KANSAS CITY,MO,333922.0
"SUPER MICRO COMPUTER, INC",SAN JOSE,CA,33411.0
ADRIAN SMITH + GORDON GILL ARCHITECTURE LLP,CHICAGO,IL,541310.0
PWP EMPLOYER LP,NEW YORK,NY,523920.0
LEAD OCEAN INC,NEW YORK,NY,45411.0
SK HYNIX MEMORY SOLUTIONS INC.,SAN JOSE,CA,3344.0
"RADIA, INC. PS",LYNNWOOD,WA,621512.0
"HOTWIRE, INC.",SAN FRANCISCO,CA,5191.0
O'MELVENY &AMP; MYERS LLP,LOS ANGELES,CA,541110.0
"WANG IP LAW GROUP, P.C.",INDUSTRY,CA,541110.0
STUDIO T-SQ INC.,OAKLAND,CA,54131.0
"ROCKET TRAVEL, INC.",CHICAGO,IL,56159.0
UNIVERSITY OF CONNECTICUT,STORRS,CT,611310.0
GREEN LOTUS REAL ESTATE LLC,WEST END,NC,531390.0
VICI VOICE INC,DALLAS,TX,541511.0
UNITED SOFTWARE INC,LINCOLNSHIRE,IL,541511.0
VMS COMMUNICATIONS LLC,MIAMI,FL,541511.0
HOGAN LOVELLS US LLP,WASHINGTON,DC,541110.0
"VERATO, INC.",MCLEAN,VA,511210.0
"STELLAR SERVICES, INC",NEW YORK,NY,541511.0
"OLEAN MEDICAL GROUP, LLP",OLEAN,NY,621493.0
"SIEMENS INDUSTRY, INC.",BUFFALO GROVE,IL,541330.0
ARROW ELECTRONICS INC.,CENTENNIAL,CO,3342.0
BLOOM ENERGY CORPORATION,SUNNYVALE,CA,335999.0
"LEAP GROUP HOLDINGS, INC.",NEW YORK,NY,423430.0
CISCO SYSTEMS. INC.,SAN JOSE,CA,334111.0
UNIVERSITY OF VIRGINIA,CHARLOTTESVILLE,VA,611310.0
"THE ATHENE GROUP, LLC",HERNDON,VA,541519.0
"AMAZON.COM SERVICE, INC.",SEATTLE,WA,454111.0
EVEREST GLOBAL SOLUTIONS INC.,MIAMI,FL,5416.0
CUYANA,SAN FRANCISCO,CA,541490.0
"INTEGRATION SOLUTIONS, LLC.",SUNNYVALE,CA,541511.0
US ARMY DEFENSE LANGUAGE INSTITUTE FOREIGN LANGUAGE CENTER,MONTEREY,CA,611210.0
ADVANCED KNOWLEDGE TECH LLC,LEWISVILLE,TX,541519.0
MIDMICHIGAN PHYSICIANS GROUP,MIDLAND,MI,621111.0
"NCS PEARSON, INC.AN INDIRECT WHOLLY OWNED SUBSIDIARY OF PEARSON PL",HOBOKEN,NJ,511130.0
"STAPLES, INC",FRAMINGHAM,MA,453210.0
INTEL MOBILE COMMUNICATIONS,SANTA CLARA,CA,3344.0
DELOITTE & TOUCHE LLP,PHILADELPHIA,PA,54121.0
"DATASYNC, INC.",STERLING,VA,541511.0
PARTNERS HEALTHCARE,SOMERVILLE,MA,622110.0
LOUISIANA STATE UNIVERSITY AND A & M COLLEGE,BATON ROUGE,LA,611310.0
"PAYPAL, INC.",SAN JOSE,CA,522320.0
MERRILL LYNCH,CHARLOTTE,NC,523110.0
MEDIATEK USA INC.,SAN JOSE,CA,33441.0
"AMA ENGINEERS, LLC",FAIRFAX,VA,541330.0
SCHNEIDER ELECTRIC IT AMERICA CORP.,ANDOVER,MA,335999.0
EMC CORPORATION,ROUND ROCK,TX,42343.0
ROLAND BERGER LLC,BLOOMFIELD HILLS,MI,541611.0
INFONERO  INC,FARGO,ND,541511.0
THE NEW YORK AND PRESBYTERIAN HOSPITAL,NEW YORK,NY,622110.0
NEW YORK MACHINERY INC,IRVINGTON,NJ,333249.0
DELL PRODUCTS L.P.,ROUND ROCK,TX,42343.0
OPENWAVE COMPUTING LLC,NEW YORK,NY,54151.0
"PROOFPOINT, INC.",SUNNYVALE,CA,541519.0
MAYO CLINIC,ROCHESTER,MN,611310.0
"CALIFORNIA PACIFIC ORTHOPAEDICS AND SPORTS MEDICINE, A MEDICAL CORP",SAN FRANCISCO,CA,62111.0
"AIG EMPLOYEE SERVICES, INC.",NEW YORK,NY,5241.0
ANALOG DEVICES INC,NORWOOD,MA,334413.0
MORGAN STANLEY AND CO LLC,NEW YORK,NY,523110.0
SHIELDX NETWORKS INC.,SAN JOSE,CA,541511.0
CORMAC CORPORATION,COLUMBIA,MD,541519.0
NOKIA OF AMERICA CORPORATION,MURRAY HILL,NJ,517919.0
"MORGAN STANLEY SERVICES GROUP, INC.",NEW YORK,NY,523110.0
THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,HOUSTON,TX,611310.0
"TOMTOM NORTH AMERICA, INC.",LEBANON,NH,517410.0
RBC GLOBAL ASSET MANAGEMENT,NEW YORK,NY,523110.0
KOHN PEDERSEN FOX ASSOCIATES PC,NEW YORK,NY,541310.0
"TREND MICRO, INC.",IRVING,TX,5415.0
DELL USA L.P.,ROUND ROCK,TX,42343.0
VSOFT CORPORATION,DULUTH,GA,541511.0
MASSACHUSETTS GENERAL PHYSICIAN'S ORGANIZATION,SOMERVILLE,MA,62111.0
"JEAN-LUC'S WINES, LLC",NEW YORK,NY,4453.0
"SENSITY SYSTEMS, INC.",IRVING,TX,22111.0
"CLEARESULT CONSULTING, INC.",AUSTIN,TX,541611.0
ZHOU LAW INC.,CITY OF INDUSTRY,CA,5411.0
"LENDING TREE, LLC",CHARLOTTE,NC,522310.0
INGENICS CORP,GREENVILLE,SC,5416.0
BROAN-NUTONE LLC (NORTEK),HARTFORD,WI,335210.0
"ARIES APP, INC.",BELLEVUE,WA,541511.0
NVIDIA CORPORATION,SANTA CLARA,CA,334111.0
FIRST REPUBLIC BANK,SAN FRANCISCO,CA,522110.0
"SHARMA YASKHI & ASSOCIATES, LLP",NEW YORK,NY,541110.0
MORGAN STANLEY SMITH BARNEY LLC,NEW YORK,NY,523110.0
SCIENTIFIC GAMES CORPORATION,LAS VEGAS,NV,541512.0
KONGSBERG DIGITAL INC.,HOUSTON,TX,213112.0
"BIO-RAD LABORATORIES, INC.",HERCULES,CA,541512.0
"NATIONAL ECONOMIC RESEARCH ASSOCIATES, INC.",WHITE PLAINS,NY,541720.0
"D'AMATO CONVERSANO, INC.",SEATTLE,WA,541330.0
MURPHY-BROWN LLC,SMITHFIELD,VA,112210.0
LINKEDIN CORPORATION,SUNNYVALE,CA,518112.0
WHITE & CASE LLP,NEW YORK,NY,541110.0
"DROPBOX, INC.",SAN FRANCISCO,CA,518210.0
CELLCO PARTNERSHIP,IRVING,TX,517212.0
"MASTECH DIGITAL ALLIANCES, INC., A MASTECH DIGITAL, INC. COMPANY",MOON TOWNSHIP,PA,541511.0
VERIZON SERVICES CORP.,IRVING,TX,517919.0
SYSINTELLI INC,SAN DIEGO,CA,541519.0
DART GLOBAL LOGISTICS INC,JAMAICA,NY,541614.0
"SYNECHRON, INC.",NEW YORK,NY,541511.0
PERKINS EASTMAN ARCHITECTS DPC,NEW YORK,NY,541310.0
SEMTECH CORPORATION,CAMARILLO,CA,423690.0
INFORMATION CONTROL COMPANY LLC,COLUMBUS,OH,5415.0
INOVENTURES LLC,MCLEAN,VA,541511.0
YALE-NEW HAVEN HOSPITAL,NEW HAVEN,CT,622110.0
ADOBE SYSTEMS INCORPORATED,SAN JOSE,CA,541512.0
"TRINITY HEALTH OF NEW ENGLAND PROVIDER NETWORK ORGANIZATION, INC.",HARTFORD,CT,622110.0
"CH2M HILL, INC.",ENGLEWOOD,CO,237990.0
"CLUMIO, INC.",SUNNYVALE,CA,518210.0
LINEAR TECHNOLOGY LLC,MILPITAS,CA,334413.0
"SAP INDUSTRIES, INC.",NEWTOWN SQUARE,PA,54151.0
WAYMO LLC,MOUNTAIN VIEW,CA,541512.0
EBAY INC.,SAN JOSE,CA,454112.0
AUCHEL WORLD INC DBA?GRAND PROSPECTS FINANCIAL & INSURANCE,CITY OF INDUSTRY,CA,52421.0
A CHINA GLOBAL LOGISTICS INC.,FLUSHING,NY,541614.0
INTEL CORPORATION,SANTA CLARA,CA,3344.0
GENESHIFTERS LLC,PULLMAN,WA,541711.0
"NOVIGO, INC.",SAN MATEO,CA,541614.0
COHESITY INC.,SAN JOSE,CA,541511.0
"HELLMUTH OBATA + KASSABAUM, INC.",ST. LOUIS,MO,541310.0
"FISERV SOLUTIONS, LLC",BROOKFIELD,WI,518210.0
"BRIDGE CAPITAL, LLC",SAIPAN,MP,5239.0
"DJO, LLC",VISTA,CA,339112.0
OATH HOLDINGS INC.,SUNNYVALE,CA,519130.0
"JAMES TSEMPELIS, CPA, PLLC",NEW YORK,NY,5412.0
"ONPAGE IDEAS, INC.",AVE MARIA,FL,541613.0
WYE OAK HEALTHCARE - SPRINGBROOK LLC,SILVER SPRING,MD,623110.0
GOLDMAN SACHS SERVICES LLC,JERSEY CITY,NJ,523110.0
"ANTHONY DIAGNOSTIC IMAGING SOURCE, LLC",REDLANDS,CA,541512.0
PEACEHEALTH,VANCOUVER,WA,622110.0
"COMCAST CABLE COMMUNICATIONS, LLC",PHILADELPHIA,PA,515210.0
PTC INC.,NEEDHAM,MA,54151.0
UNIVERSITY OF SOUTH CAROLINA,COLUMBIA,SC,611310.0
"NATERA, INC.",SAN CARLOS,CA,541712.0
TAKE ENTERPRISE SERVICES INC,PRINCETON,NJ,541511.0
CATAPUSS VETERINARY SERVICES LLC,SALEM,OH,541940.0
"REDOX POWER SYSTEMS, LLC",COLLEGE PARK,MD,221119.0
AXXESS CONSULT INC.,DALLAS,TX,541512.0
RULESWARE LLC,SCHAUMBURG,IL,541519.0
"APPS ASSOCIATES, LLC",ACTON,MA,541511.0
THE FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,611310.0
CITCO FUND SERVICES (USA) INC.,JERSEY CITY,NJ,523920.0
"HMS BUSINESS SERVICES, INC. D/B/A HMS",IRVING,TX,52429.0
MINNESOTA PUBLIC RADIO,SAINT PAUL,MN,515111.0
VERIZON DATA SERVICES LLC,IRVING,TX,517919.0
"HEALTH LANGUAGES, INC.",RIVERWOODS,IL,5417.0
GOOGLE INC.,MOUNTAIN VIEW,CA,541512.0
"EXPEDIA, INC.",BELLEVUE,WA,5415.0
HENRY FORD HEALTH SYSTEM,DETROIT,MI,622110.0
ON SEMICONDUCTOR,PHOENIX,AZ,334413.0
"DIODES FAB TECH, INC.",PLANO,TX,333295.0
YAHOO! INC.,SUNNYVALE,CA,519130.0
"CADENCE DESIGN SYSTEMS, INC.",SAN JOSE,CA,334111.0
"INTRALINKS, INC.",NEW YORK,NY,541511.0
BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,622110.0
