LCA_CASE_EMPLOYER_NAME,LCA_CASE_EMPLOYER_CITY,LCA_CASE_EMPLOYER_STATE,LCA_CASE_NAICS_CODE
ZOOVE CORPORATION,PALO ALTO,CA,5179.0
"ZOOTIST HOSPITALITY, LLC",BILLINGS,MT,721110.0
"ZOOSK, INC.",SAN FRANCISCO,CA,812990.0
ZOOP USA INC.,NEW YORK,NY,541519.0
"ZOOOM PRODUCTIONS, INC.",VENICE,CA,541810.0
"ZOOM VIDEO COMMUNICATIONS, INC.",SANTA CLARA,CA,518111.0
"ZOOM TECHNOLOGIES, INC.",NANUET,NY,33421.0
"ZOOM SAFER, INC.",RESTON,VA,511210.0
ZOOLOGICAL SOCIETY OF SAN DIEGO,SAN DIEGO,CA,712130.0
ZOOLOGICAL SOCIETY OF PHILADELPHIA,PHILADELPHIA,PA,71213.0
ZONY INC.,ELMWOOD PARK,NJ,4243.0
ZONI LANGUAGE CENTER INC,NEW YORK,NY,611630.0
"ZONGE INTERNATIONAL, INC.",TUCSON,AZ,54136.0
"ZONES, INC.",AUBURN,WA,541511.0
"ZONES, INC.",AUBURN,WA,454111.0
"ZONER, INC.",KENNESAW,GA,511210.0
"ZONE24X7, INC.",SAN JOSE,CA,541511.0
"ZONAR SYSTEMS, INC.",SEATTLE,WA,55111.0
ZONA TECHNOLOGY INC.,SCOTTSDALE,AZ,540331.0
"ZON RE-USA, LLC",SHELTON,CT,524113.0
ZON LABS LLC,LANSING,MI,511210.0
ZOLTEK CORPORATION,ST. LOUIS,MO,335991.0
"ZOLON TECH, INC.",HERNDON,VA,541511.0
"ZOLON TECH SOLUTIONS, INC.",HERNDON,VA,541511.0
"ZOLMAN CONSTRUCTION & DEVELOPMENT, INC.",SAN CARLOS,CA,541330.0
ZOLLNER ELECTRONICS INC,MILPITAS,CA,334418.0
ZOLL LIFEVEST,PITTSBURGH,PA,334510.0
ZOLL LIFECOR CORPORATION,PITTSBURGH,PA,334510.0
ZOLL DATA SYSTEMS,BROOMFIELD,CO,511210.0
ZOLL DATA MANAGEMENT,BROOMFIELD,CO,334510.0
ZOLL CIRCULATION INC.,SUNNYVALE,CA,541710.0
ZOLFO COOPER LLC,NEW YORK,NY,541611.0
ZOLARK LLC,SOMERSET,NJ,541511.0
ZOIC STUDIOS,CULVER CITY,CA,51211.0
"ZOI WORLD, INC.",ENGLISHTOWN,NJ,323115.0
ZOFTEC LLC,PHOENIX,AZ,541519.0
"ZOETROPE DIGITAL MEDIA, LLC.",ORLANDO,FL,541511.0
"ZOETIS, INC.",NEW YORK,NY,325411.0
"ZOETIS, INC.",MADISON,NJ,325411.0
"ZODIAC-SOLUTIONS, INC.",MALVERN,PA,541512.0
"ZODIAC SOLUTIONS, INC. [DUNS# 96-958-5384]",MALVERN,PA,541511.0
"ZODIAC SOLUTIONS, INC.",MALVERN,PA,541512.0
"ZODIAC SOLUTIONS, INC.",MALVERN,PA,541511.0
ZODIAC SEATS US LLC,GAINESVILLE,TX,336413.0
ZODIAC SEATS US LLC,GAINESVILLE,TX,336360.0
ZODIAC POOL SYSTEMS INC.,VISTA,CA,423910.0
ZODIAC 21 INC,MEMPHIS,TN,721110.0
"ZOCDOC, INC.",NEW YORK,NY,621399.0
"ZOCDOC, INC.",NEW YORK,NY,519190.0
"ZOCDOC, INC.",NEW YORK,NY,518100.0
"ZOBRIST CONSULTING GROUP, INC.",WOODLAND HILLS,CA,541511.0
"ZOA, LTD",NEW YORK,NY,424330.0
"ZNA SERVICES, LLC",SCHAUMBURG,IL,524100.0
"ZL TECHNOLOGIES, INC.",SAN JOSE,CA,541519.0
ZIXI LLC,WALTHAM,MA,5181.0
"ZITE, INC.",SAN FRANCISCO,CA,511210.0
ZIRTUAL INC,SAN FRANCISCO,CA,561110.0
ZIRCORN TECHNOLOGIES INC,DULUTH,GA,541519.0
"ZIRCON SOLUTIONS, LLC",ALPHARETTA,GA,541511.0
ZIRCON CORPORATION,CAMPBELL,CA,332212.0
"ZIPREALTY, INC.",EMERYVILLE,CA,53139.0
"ZIPCAR, INC.",CAMBRIDGE,MA,532111.0
ZIPALOG INC.,PLANO,TX,334515.0
ZIPADS LLC,SAN FRANCISCO,CA,5191.0
ZIP AVIATION LLC,NEW YORK,NY,488190.0
"ZIONTECH SOLUTIONS,INC",SANTA CLARA,CA,541511.0
"ZIONTECH SOLUTIONS,INC",SANTA CLARA,CA,541512.0
"ZIONTECH SOLUTIONS, INC.",SANTA CLARA,CA,541511.0
ZIONS FIRST NATIONAL BANK,SALT LAKE CITY,UT,52211.0
ZIONS BANK / ZMSC,SALT LAKE CITY,UT,522110.0
ZIONS BANCORPORATION,SALT LAKE CITY,UT,52211.0
ZION MARKET IRVINE INC,IRVINE,CA,445110.0
"ZION CAPITAL INVESTMENT, INC.",LOS ANGELES,CA,446110.0
"ZINIO, LLC",SAN FRANCISCO,CA,519130.0
"ZINIO, LLC",SAN FRANCISCO,CA,519190.0
"ZINGA, INC.",LOS ANGELES,CA,315225.0
"ZINDAGI GAMES, INC.",CAMARILLO,CA,541511.0
ZINC AHEAD INC.,PRINCETON,NJ,541611.0
ZINA INTERNATIONAL INC.,BREAUX BRIDGE,LA,447110.0
ZINA 99C PLUS CORP,NEW YORK,NY,445120.0
"ZIMRIDE, INC.",SAN FRANCISCO,CA,541511.0
"ZIMMERMAN ADVERTISING, LLC",FORT LAUDERDALE,FL,541810.0
ZIMMERMAN ADVERTISING LLC,FORT LAUDERDALE,FL,541810.0
"ZIMMER, INC. - SPINE DIVISION",WARSAW,IN,339112.0
"ZIMMER, INC.",WARSAW,IN,339112.0
"ZIMMER SURGICAL, INC.",WARSAW,IN,339112.0
"ZIMMER SURGICAL, INC.",DOVER,OH,339112.0
"ZIMMER SPINE, INC.",EDINA,MN,339112.0
"ZIMMER NORTHEAST, INC.",NATICK,MA,423450.0
ZIMMER LAW GROUP,MINNEAPOLIS,MN,541110.0
ZIMMER GUNSUL FRASCA ARCHITECTS LLP,PORTLAND,OR,541310.0
"ZIMMER DENTAL, INC.",CARLSBAD,CA,339112.0
"ZIMBIO, INC.",SAN CARLOS,CA,516110.0
"ZIM AMERICAN INTEGRATED SHIPPING SERVICES CO., INC",NORFOLK,VA,483111.0
"ZILLOW, INC.",SEATTLE,WA,5191.0
"ZILLOW, INC.",SEATTLE,WA,531390.0
ZILLION TECHNOLOGIES INC.,ASHBURN,VA,541511.0
ZILLION TECHNOLOGIES INC.,FALLS CHURCH,VA,541511.0
"ZILLIANT, INC.",AUSTIN,TX,511210.0
"ZILKHA BIOMASS FUELS,LLC",HOUSTON,TX,541330.0
ZIFTIT,SAN DIEGO,CA,541519.0
ZIFO TECHNOLOGIES INC.,LINDENHURST,IL,541511.0
ZIFO TECHNOLOGIES INC.,CHICAGO,IL,541511.0
"ZIFF DAVIS, INC.",NEW YORK,NY,519130.0
"ZIFF BROTHERS INVESTMENTS, LLC",NEW YORK,NY,523920.0
"ZIFF BROTHERS INVESTMENTS, LLC",NEW YORK,NY,523110.0
"ZIFF BROTHERS INVESTMENTS, L.L.C.",NEW YORK,NY,523110.0
"ZIETA TECHNOLOGIES, LLC",ATLANTA,GA,541511.0
ZIETA TECHNOLOGIES LLC,WILMINGTON,DC,54151.0
"ZIEHL-ABEGG, INC.",GREENSBORO,NC,541990.0
ZIEGLER COOPER ARCHITECTS,HOUSTON,TX,5413.0
"ZIBA DESIGN, INC.",PORTLAND,OR,541420.0
"ZIA CONSULTING, INC.",BOULDER,CO,54169.0
ZHUMEI INC,ST. CHARLES,MO,541614.0
ZHU LAW OFFICE PLLC,FLUSHING,NY,5411.0
ZHONGQIAO USA INTERNATIONAL CORP,RANCHO CUCAMONGA,CA,336340.0
"ZHONGMENG (U.S.A) CO., LTD",NEW YORK,NY,541613.0
"ZHONGDING USA, INC.",MONROE,MI,3262.0
ZHENGYI LAW GROUP LTD.,LAS VEGAS,NV,541110.0
ZHANNA GALPERIN MD,PHILADELPHIA,PA,621111.0
"ZHANG AND ASSOCIATES, P.C.",NEW YORK,NY,541110.0
"ZHANG & ASSOCIATES, P.C.",HOUSTON,TX,541110.0
"ZHAI & WANG, LLP",SAN JOSE,CA,541211.0
"ZGROUP ADVERTISING, INC",FORT LAUDERDALE,FL,541840.0
ZGAGE INC.,PRINCETON,NJ,541512.0
"ZF STEERING SYSTEMS, LLC",FLORENCE,KY,421120.0
"ZF STEERING SYSTEMS, LLC",FLORENCE,KY,336111.0
"ZF SERVICES NORTH AMERICA, LLC",VERNON HILLS,IL,336312.0
"ZF SACHS AUTOMOTIVE OF AMERICA, INC.",NORTHVILLE,MI,421120.0
"ZF MARINE PROPULSION SYSTEMS MIRAMAR, LLC",MIRAMAR,FL,336312.0
ZF GROUP NORTH AMERICAN OPERATIONS,NORTHVILLE,MI,336111.0
"ZEYBEKOGLU NAYMAN ASSOCIATES, INC.",BOSTON,MA,541310.0
"ZEYBEKOGLU AND ASSOCIATES, INC.",BOSTON,MA,541310.0
"ZEVA TECHNOLOGY, LLC",DALLAS,TX,541511.0
ZEUS DEVELOPMENT CORP.,HOUSTON,TX,541613.0
"ZETTICS, INC.",CONCORD,MA,511210.0
"ZETTASET, INC.",MOUNTAIN VIEW,CA,541511.0
"ZETTASET, INC.",MOUNTAIN VIEW,CA,511210.0
ZETRON INC.,REDMOND,WA,334220.0
"ZETRIP, INC.",SAN MATEO,CA,519130.0
ZETRIP INC.,SAN MATEO,CA,516110.0
ZESTRON CORPORATION,MANASSAS,VA,424690.0
ZESTFUL MANAGEMENT CORP.,NEW YORK,NY,722511.0
"ZESTFINANCE, INC.",LOS ANGELES,CA,522310.0
ZESSED LLC,NEW YORK,NY,54161.0
"ZERODESKTOP, INC.",SAN MATEO,CA,511210.0
"ZEROBIRD, INC.",SAN FRANCISCO,CA,541519.0
"ZERO360, INC.",MERCER ISLAND,WA,3341.0
"ZERO360, INC.",SEATTLE,WA,541512.0
"ZERO2, LLC",RIDGEFIELD,NJ,454111.0
"ZERO POROSITY CASTING, INC.",BOSTON,MA,33991.0
"ZERO 48 INTERNATIONAL, INC.",BOCA RATON,FL,42183.0
"ZERMA AMERICAS, LLC",WESTON,FL,333220.0
"ZERISTA, INC.",DENVER,CO,511210.0
"ZERION SOFTWARE, INC.",HERNDON,VA,541512.0
"ZERION SOFTWARE, INC.",HERNDON,VA,541511.0
ZEPHYR HEALTH INC.,SAN FRANCISCO,CA,541511.0
ZEPF CENTER,TOLEDO,OH,6222.0
"ZEP SOLAR, INC.",SAN RAFAEL,CA,237130.0
"ZEP CONSTRUCTION, INC.",FORT MYERS,FL,237310.0
"ZEON SOLUTIONS, INC.",MILWAUKEE,WI,541600.0
ZEON CHEMICALS L.P.,LOUISVILLE,KY,325110.0
"ZEOMEGA, INC.",FRISCO,TX,541511.0
ZENXPRO INC,FRISCO,TX,541512.0
ZENXPRO INC,FRISCO,TX,54152.0
"ZENVERGE, INC.",SANTA CLARA,CA,541512.0
"ZENTEK AUTOMATION US, INC.",BLUE BELL,PA,541511.0
"ZENTEK AUTOMATION US, INC.",BLUE BELL,PA,541330.0
"ZENTECH TECHNICAL SERVICES, INC.",HOUSTON,TX,213111.0
"ZENSAR TECHNOLOGIES, INC.",OAK BROOK,IL,541511.0
"ZENSAR TECHNOLOGIES, INC.",OAKBROOK,IL,541511.0
"ZENSAR TECHNOLOGIES, INC",OAK BROOK,IL,541511.0
ZENSAR TECHNOLOGIES INC.,OAK BROOK,IL,541511.0
"ZENPRISE, INC.",REDWOOD CITY,CA,541511.0
"ZENPAYROLL, INC.",SAN FRANCISCO,CA,511210.0
ZENOVA TECHNOLOGY SOLUTIONS LLC,ALPHARETTA,GA,54161.0
"ZENOSYS, LLC",KENDALL PARK,NJ,541611.0
ZENOSYS LLC,KENDALL PARK,NJ,541611.0
ZENOSYS LLC,KENDALL PARK,NJ,541511.0
"ZENO, INC.",FREMONT,CA,541511.0
ZENO INC,FREMONT,CA,541511.0
"ZENO GROUP, INC.",CHICAGO,IL,54182.0
"ZENMONICS, INC.",CHARLOTTE,NC,541511.0
ZENIXX CORP,SANTA MONICA,CA,423620.0
"ZENITH SOLUTIOS, LLC",IRVING,TX,541511.0
"ZENITH SOLUTIONS, LLC",IRVING,TX,541511.0
"ZENITH SOLUTIONS, INC.",IRVING,TX,541511.0
ZENITH SOFTWARE INC.,NASHUA,NH,541519.0
ZENITH SOFTWARE INC,NASHUA,NH,541519.0
"ZENITH SERVICES, INC.",PRINCETON,NJ,541511.0
"ZENITH REAL ESTATE MANAGEMENT GROUP, INC.",HOUSTON,TX,531312.0
"ZENITH REAL ESTATE MANAGEMENT GROUP, INC.",HOUSTON,TX,531210.0
ZENITH POWER PRODUCTS LLC,BRISTOL,VA,336312.0
"ZENITH MEDIA SERVICES, INC.",ATLANTA,GA,541830.0
"ZENITH MEDIA SERVICES, INC.",NEW YORK,NY,541830.0
ZENITH INSURANCE COMPANY,"WOODLAND HILLS,",CA,524210.0
ZENITH INSURANCE COMPANY,WOODLAND HILLS,CA,524210.0
ZENITH INFOTECH LIMITED,NEWARK,CA,541330.0
"ZENITH ELECTRONICS, LLC",LINCOLNSHIRE,IL,517212.0
ZENITH ELECTRONICS LLC,LINCOLNSHIRE,IL,517212.0
ZENIT GROUP CORPORATION,HOUSTON,TX,327991.0
ZENINFOTECH LLC,SHAWNEE,KS,541511.0
ZENIMAX MEDIA INC.,ROCKVILLE,MD,541511.0
ZENIMAX MEDIA INC.,ROCKVILLE,MD,511210.0
ZENFAIR SOLUTIONS INC,PLEASANTON,CA,541512.0
ZENERGY TECHNOLOGIES,GREENSBORO,NC,541511.0
"ZENDESK, INC.",SAN FRANCISCO,CA,541512.0
"ZEND TECHNOLOGIES, INC.",CUPERTINO,CA,541512.0
ZEND TECHNOLOGIES,CUPERTINO,CA,541512.0
"ZENCOS CONSULTING, LLC",CARY,NC,511210.0
"ZENCO GROUP, INC.",BROOKLYN,NY,23611.0
ZENBANX INC.,REDWOOD CITY,CA,541511.0
ZENBANX INC.,REDWOOD CITY,CA,516110.0
"ZENAIDE TECHNOLOGIES, INC.",SAN JOSE,CA,541519.0
ZENA'S CHILD DEVELOPMENT CENTER,WASHINGTON,DC,624410.0
ZEN SOLUTIONS INC,RICHARDSON,TX,541512.0
ZEN MUSIC INC.,EAST BRUNSWICK,NJ,611691.0
ZEN MUSIC INC,EAST BRUNSWICK,NJ,611610.0
ZEN DISTRIBUTORS GROUP II LLC.,MIAMI,FL,423910.0
ZEMER INTERNATIONAL LLC,MIDLOTHIAN,TX,212312.0
"ZELTIQ AESTHETICS, INC.",PLEASANTON,CA,33911.0
ZELLER CORPORATION,ROCHESTER,NY,541330.0
"ZEIKOS, INC.",EDISON,NJ,423410.0
"ZEICHNER ELLMAN & KRAUSE, LLP.",NEW YORK,NY,541110.0
"ZEF SCIENTIFIC, INC.",SAN DIEGO,CA,541330.0
"ZEF SCIENTIFIC, INC.",SAN DIEGO,CA,541310.0
"ZEETOGROUP, LLC",SAN DIEGO,CA,5418.0
"ZEELAND FARM SERVICES, INC.",ZEELAND,MI,31122.0
ZEELAND CHRISTIAN SCHOOL,ZEELAND,MI,611110.0
"ZEECO, INC.",BROKEN ARROW,OK,333994.0
ZEE.AERO INC.,MOUNTAIN VIEW,CA,541710.0
ZEE SOURCE,SUNNYVALE,CA,5112.0
"ZEDVENTURES, INC",SAN JOSE,CA,541511.0
ZEDVENTURES INC.,SAN JOSE,CA,541511.0
ZECO SYSTEMS INC,SAN FRANCISCO,CA,5415.0
ZEBRA TECHNOLOGIES CORPORATION,LINCOLNSHIRE,IL,541511.0
"ZEBRA DIGITAL ASSETS, INC.",SALT LAKE CITY,UT,54151.0
"ZEALTECH, INC.",FREMONT,CA,541519.0
"ZEAL LEARNING, INC.",PALO ALTO,CA,61169.0
"ZE RAY PROPERTIES, LLC",JERICHO,NY,531110.0
ZE RAY PROPERTIES LLC,JERICHO,NY,531110.0
"ZDG, LLC",NEW YORK,NY,236220.0
ZDG LLC,NEW YORK,NY,236220.0
ZCO CORPORATION,NASHUA,NH,541511.0
ZBB ENERGY CORPORATION,MENOMONEE FALLS,WI,334515.0
"ZAZZLE, INC.",REDWOOD CITY,CA,454111.0
"ZAZZLE, INC",REDWOOD CITY,CA,454111.0
ZAZZLE INC.,REDWOOD CITY,CA,454111.0
"ZAZOVE ASSOCIATES, LLC",INCLINE VILLAGE,NV,561990.0
"ZAYO GROUP HOLDINGS, INC.",LOUISVILLE,CO,517110.0
ZAXON INC.,FORT WORTH,TX,541990.0
ZAVERI BAZAAR LLC,DECATUR,GA,448310.0
"ZASPAR TECHNOLOGIES, INC.",PLEASANTON,CA,541511.0
ZARRAGA & ZARRAGA INTERNAL MEDICINE P.A.,MILFORD,DE,621112.0
"ZARIFA, INC.",CLAREMONT,CA,7221.0
"ZARCA INTERACTIVE, INC.",HERNDON,VA,541511.0
"ZARAGOZA DENTAL CARE, PLLC",EL PASO,TX,621210.0
"ZARA USA, INC.",NEW YORK,NY,448140.0
ZAPTECH CORPORATION,ATLANTA,GA,541330.0
ZAPTECH CORP.,ATLANTA,GA,541330.0
"ZAPPOS.COM, INC.",HENDERSON,NV,454111.0
"ZAPPOS IP, INC.",HENDERSON,NV,454111.0
"ZAP TECHNOLOGY, LLC",SAN FRANCISCO,CA,51120.0
"ZAP TECHNOLOGIES INTERNATIONAL, INC.",ALPHARETTA,GA,541512.0
"ZAP DEVELOPMENT, INC.",PITTSBURGH,PA,5112.0
ZAP,SANTA ROSA,CA,336991.0
"ZANTTZ, INC.",WEST RICHLAND,WA,541511.0
ZANS AYSHAMIR INC.,MARGATE,FL,44710.0
ZANGEM LOGISTICS LLC,MIAMI,FL,541614.0
"ZANETT COMMERICAL SOLUTIONS, INC.",WEST CHESTER,OH,541511.0
"ZANETT COMMERCIAL SOLUTIONS, INC.",CARMEL,IN,541512.0
ZANDEX HEALTH CARE CORPORATION,ZANESVILLE,OH,623110.0
"ZAMBEZI INK, INC.",VENICE,CA,541810.0
ZAMAN LTD.,CARLSTADT,NJ,511110.0
ZAMAN CONSTRUCTION CORP.,NEW YORK,NY,23611.0
"ZAM NETWORK, LLC",LOS ANGELES,CA,519130.0
"ZALONI, INC.",DURHAM,NC,541511.0
ZALICUS INC.,CAMBRIDGE,MA,541711.0
ZALE CORPORATION,IRVING,TX,448310.0
"ZAKIAN WOO ARCHITECTS, INC.",CULVER CITY,CA,541310.0
"ZAKI ORIENTAL RUGS, INC.",HIGH POINT,NC,314110.0
ZAIS GROUP LLC,RED BANK,NJ,523920.0
"ZAGROS MANAGEMENT, INC.",NEW YORK,NY,531190.0
"ZAGILE, INC.",SAN FRANCISCO,CA,51121.0
ZAFIN LABS TECHNOLOGIES LTD.,PALO ALTO,CA,541519.0
ZAELNORTH LLC,SANTA CLARA,CA,541511.0
"ZADIE'S NURTURING DEN, INC",SUMMIT,NJ,61000.0
"ZACK'S INVESTMENT MANAGEMENT, INC.",CHICAGO,IL,52399.0
ZACHRY CONSTRUCTION CORPORATION,SAN ANTONIO,TX,237310.0
ZACHARY A. BARTH,REDMOND,WA,511210.0
"ZAARLY, INC.",SAN FRANCISCO,CA,541330.0
"ZAAH TECHNOLOGIES, INC.",NEW YORK,NY,541611.0
Z4 CORPORATION,BARRIGADA,GU,236220.0
"Z3 TECHNOLOGIES, INC.",WAUWATOSA,WI,54151.0
Z3 TECHNOLOGIES INC,WAUWATOSA,WI,541511.0
"Z2LIVE, INC",SEATTLE,WA,5415.0
"Z&Z ACCOUNTING SERVICES, LLC",BOSTON,MA,541219.0
Z-TERRA INC.,HOUSTON,TX,54151.0
Z-TECH CORPORATION,ROCKVILLE,MD,541612.0
Z-PLY CORPORATION,NEW YORK,NY,42433.0
Z-PLY CORPORATION,NEW YORK,NY,424330.0
"Z-GEOINFO, INC.",TIMONIUM,MD,54162.0
Z-AXIS TECH. SOLUTIONS INC.,SAN JOSE,CA,541511.0
"Z-AXIS TECH SOLUTIONS, INC.",SAN JOSE,CA,541511.0
"Z-AXIS TECH SOLUTIONS INC.,",SAN JOSE,CA,541511.0
Z-AXIS TECH SOLUTIONS INC.,SAN JOSE,CA,541511.0
"Z TRIM HOLDINGS, INC.",MUNDELEIN,IL,3119.0
Z TEK CONSULTING INC.,DULUTH,GA,541519.0
"Z STEEL MFG., LLC",FOUNTAIN VALLEY,CA,3312.0
Z K CORPORATION,ATLANTA,GA,722511.0
Z GALLERIE,GARDENA,CA,339999.0
"Z DATA, INC.",NEWARK,DE,541511.0
Z AND A INFOTEK CORPORATION,PARSIPPANY,NJ,541511.0
"Z & Z MACHINE PRODUCTS, INC.",RACINE,WI,333510.0
"Z & W INTERNATIONAL, INC.",HOUSTON,TX,722110.0
"YWS ARCHITECTS, LLC",LAS VEGAS,NV,541310.0
YVES-CARMEL DECELIAN-CADET,WASHINGTON,DC,624410.0
"YVES SAINT LAURENT AMERICA, INC.",NEW YORK,NY,448140.0
"YVES SAINT LAURENT AMERICA, INC.",SECAUCUS,NJ,315999.0
YV TECHNOLOGIES,SANTA CLARA,CA,541511.0
YV TECHNOLOGIES,MIAMI,FL,541511.0
"YUTH AND KNATT, INC.",MIAMI BEACH,FL,54161.0
"YUSHIRO MANUFACTURING OF AMERICA, INC.",SHELBYVILLE,IN,326100.0
"YUSEN LOGISTICS (AMERICAS), INC.",SECAUCUS,NJ,488510.0
YURRKU LLC,NEW YORK,NY,424210.0
YUPANA LLC,WALNUT CREEK,CA,541330.0
YUNTINIC RESOURCES INC.,SAN MATEO,CA,423520.0
YUNA YANG LLC,CAMBRIDGE,MA,31523.0
YUN SHENG (U.S.A.) INC.,SOUTH SAN FRANCISCO,CA,334613.0
"YUN & LEE, LLC",LAGRANGE,GA,54121.0
YUN & LEE LLC,LAGRANGE,GA,54121.0
"YUMMLY, INC.",PALO ALTO,CA,51811.0
"YUME, INC.",REDWOOD CITY,CA,541890.0
YUMA REHABILITATION MEDICINE LLC,YUMA,AZ,621111.0
YUMA REHABILITATION HOSPITAL,YUMA,AZ,622310.0
YUMA REGIONAL MEDICAL CENTER,YUMA,AZ,621111.0
"YUMA CARDIOLOGY ASSOCIATES, P.C.",YUMA,AZ,621111.0
YUMA CARDIAC CENTER P.C.,YUMA,AZ,621111.0
"YUM! RESTAURANTS INTERNATIONAL, INC.",PLANO,TX,722211.0
"YUM! BRANDS, INC.",LOUISVILLE,KY,722211.0
YUM & ASSOCIATES CPA ACCOUNTANCY CORP,LOS ANGELES,CA,541211.0
YUKON-KUSKOKWIM HEALTH CORPORATION,BETHEL,AK,622110.0
"YUKON TRAIL, INC.",ONTARIO,CA,33639.0
YUKINOBU TOM TOMODA,GARDENA,CA,6212.0
YUHAN HEATING & AIR CONDITIONING COPR,BERGENFIELD,NJ,333415.0
"YUDO, INC.",PLAIN CITY,OH,423120.0
"YUCHONG SMITH, INC.",DOUGLASVILLE,GA,621320.0
"YUB, INC.",MOUNTAIN VIEW,CA,5415.0
YUANDA USA CORPORATION,CHICAGO,IL,236220.0
