LCA_CASE_EMPLOYER_NAME,LCA_CASE_EMPLOYER_CITY,LCA_CASE_EMPLOYER_STATE,LCA_CASE_NAICS_CODE
"SYMBOL SOFTWARE SERVICES, INC.",PRINCETON,NJ,541511
"JVR SYSTEMS, INC.",PLANO,TX,541511
ZENOSYS LLC,KENDALL PARK,NJ,541611
COVETIT INC.,FREMONT,CA,541511
"DATA CONCEPTS, LLC",GLEN ALLEN,VA,541330
CAMELOT INTEGRATED SOLUTIONS INC,HOUSTON,TX,541511
"EOK TECHNOLOGIES, INC.",FREMONT,CA,541511
"RADUS TEK SERVICES INC.,",SOMERSET,NJ,541512
"C-VISION, INC.",TROY,MI,541519
UST GLOBAL INC.,ALISO VIEJO,CA,541511
"DELVIOM, LLC",ASHBURN,VA,541511
"ITCAPS, LLC",PARLIN,NJ,541511
"MARLABS, INC",PISCATAWAY,NJ,541511
"AMERICLOUD SOLUTIONS, INC.",SCHAUMBURG,IL,54151
LARSEN & TOUBRO INFOTECH LIMITED,EDISON,NJ,541511
"W/H/I/P SYSTEMS, LLC D/B/A AROGHIA GROUP, LLC",AURORA,CO,541511
TIGER ANALYTICS LLC,SANTA CLARA,CA,541611
DECIPHER SOFTWARE SOLUTIONS LLC.,CLEARWATER,FL,541511
"PYRAMID TECHNOLOGY SOLUTIONS, INC",INDIANAPOLIS,IN,541511
PROLIM CONSULTING INC,FARMINGTON HILLS,MI,541511
"FACEBOOK, INC.",MENLO PARK,CA,518112
"GSPANN TECHNOLOGIES, INC.",MILPITAS,CA,541618
"OBJECTS ON NET, INC.",FAYETTEVILLE,GA,541512
"ITECH US, INC.",SOUTH BURLINGTON,VT,54151
EBAY INC.,SAN JOSE,CA,454112
"SAAMA TECHNOLOGIES, INC.",CAMPBELL,CA,541511
NISUM TECHNOLOGIES INC.,BREA,CA,541511
THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER,MEMPHIS,TN,611310
BELUGA INC.,NEW YORK,NY,4243
CIBER GLOBAL LLC,TROY,MI,5415
"RIZONTEK, INC.",CENTREVILLE,VA,541512
"KELLY SERVICES, INC.",TROY,MI,561320
UNITED METHODIST HOMES AND SERVICES,CHICAGO,IL,623110
WINDSUN TECHNOLOGIES INC.,CUMMING,GA,541511
SENSORY REHABILITATION LLC,TROY,MI,621340
TECSPIRIT CORP,LEANDER,TX,541511
POPULUS GROUP LLC,TROY,MI,561320
"SALESFORCE.COM, INC.",SAN FRANCISCO,CA,541511
FLEXASOFT LLC,"REDMOND,",WA,541511
"ICONMA, LLC",TROY,MI,541512
WESTERN DENTAL SERVICES INC.,ORANGE,CA,621210
"TECHLINK SYSTEMS, INC.",SAN FRANCISCO,CA,561311
"HOSPITAL MEDICINE OF CALIFORNIA, INC.",KNOXVILLE,TN,621111
"HOSPITAL MEDICINE SERVICES OF TENNESSEE, PC",KNOXVILLE,TN,621111
"UNIVERSITY PRIMARY CARE PRACTICES, INC.",CLEVELAND,OH,6211
UNIVERSITY OF MARYLAND COLLEGE PARK,COLLEGE PARK,MD,611310
"MAGGIO KATTAR NAHAJZER + ALEXANDER, P.C.",WASHINGTON,DC,541110
METHODIST HOSPITAL LEVELLAND,LEVELLAND,TX,622110
H. LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE,TAMPA,FL,622310
HARVARD UNIVERSITY,CAMBRIDGE,MA,611310
ERNST & YOUNG U.S. LLP,SECAUCUS,NJ,541211
"WORLD WIDE TECHNOLOGY HOLDING COMPANY, LLC",ST. LOUIS,MO,541511
"RIVERVIEW, LLP",MORRIS,MN,112120
"JIAHERB, INC.",PINE BROOK,NJ,32541
MODEL MODEL HAIR FASHION INC,PORT WASHINGTON,NY,424310
"SKIDMORE, OWINGS & MERRILL LLP",NEW YORK,NY,541310
KPMG LLP,DALLAS,TX,54121
VIRGINIA COMMONWEALTH UNIVERSITY,RICHMOND,VA,611310
ADVENTIST HEALTH SYSTEM SUNBELT HEALTHCARE CORP,ALTAMONTE SPRINGS,FL,622110
"DIMELLA SHAFFER ASSOCIATES, INC.",BOSTON,MA,541310
COLUMBIA UNIVERSITY,NEW YORK,NY,611310
GOLDMAN SACHS & CO LLC,JERSEY CITY,NJ,523110
"W. K. DICKSON & CO., INC.",CHARLOTTE,NC,541330
"C4 THERAPEUTICS, INC.",WATERTOWN,MA,541711
ACCENTURE LLP,CHICAGO,IL,5416
"PERKINS & WILL, INC.",CHICAGO,IL,541310
"GUY CARPENTER & COMPANY, LLC",HOBOKEN,NJ,524130
"THOMPSON CONSTRUCTION GROUP, INC.",SUMTER,SC,236210
DELOITTE CONSULTING LLP,PHILADELPHIA,PA,54161
NORIDIAN HEALTHCARE SOLUTIONS,FARGO,ND,541611
UNIVERSITY OF NEBRASKA MEDICAL CENTER,OMAHA,NE,611310
UNIVERSITY OF WISCONSIN SYSTEM,MADISON,WI,611310
UNIVERSITY OF FLORIDA,GAINESVILLE,FL,611310
"BEHAVIORAL HEALTH NETWORK, INC.",SPRINGFIELD,MA,621112
"GALLEON TECHNOLOGY, INC.",LOS ANGELES,CA,541614
PRICEWATERHOUSECOOPERS LLP,TAMPA,FL,541611
"AMAZON.COM SERVICES, INC",SEATTLE,WA,454111
DELOITTE CONSULTING LLP,PHILADELPHIA,PA,541611
UNIVERSITY OF OREGON,EUGENE,OR,611310
THE ALLIANCE FOR SUSTAINABLE ENERGY LLC,GOLDEN,CO,5417
CHENMED LLC,MIAMI GARDENS,FL,621112
"COMEDIA, LLC",PLANO,TX,541613
"DESMAN, INC.",NEW YORK,NY,236220
"WOODS HOLE RESEARCH CENTER, INC.",FALMOUTH,MA,541711
"CVS PHARMACY, INC.",WOONSOCKET,RI,446110
"AMAZON WEB SERVICES, INC.",SEATTLE,WA,454111
"TRC ENGINEERS, INC.",WINDSOR,CT,541330
JPMORGAN CHASE & CO.,CHICAGO,IL,551112
AMNEAL PHARMACEUTICALS LLC,BRIDGEWATER,NJ,325412
THE TRUSTEES OF PRINCETON UNIVERSITY,PRINCETON,NJ,611310
WSP USA INC.,NEW YORK,NY,541330
HARTE HANKS STRATEGIC MARKETING INC.,SAN ANTONIO,TX,541613
IBM INDIA PRIVATE LIMITED,DURHAM,NC,54151
"CHANGE. ORG, PBC",SAN FRANCISCO,CA,519130
MAJOR CEMENT CO.,DETROIT,MI,238110
ERNST & YOUNG U.S.LLP,SECAUCUS,NJ,541211
THERMO FISHER SCIENTIFIC INC.,WALTHAM,MA,541710
UNIVERSITY OF ILLINOIS,URBANA,IL,611310
"VALLEY PROTEINS, INC.",WINCHESTER,VA,311613
"AMERICAN AIRLINES, INC.",FORT WORTH,TX,481111
COUNTERPOINT CONSULTING INC.,VIENNA,VA,54151
GOOGLE LLC,MOUNTAIN VIEW,CA,541512
"FIRMENICH, INCORPORATED",PLAINSBORO,NJ,325998
BYD COACH AND BUS LLC,LANCASTER,CA,423110
FORD MOTOR COMPANY,DEARBORN,MI,336111
HEADSTRONG SERVICES LLC,SHORT HILLS,NJ,541611
INTEL CORPORATION,SANTA CLARA,CA,3344
CLARITY SOLUTIONS GROUP LLC,NEW YORK,NY,541511
"1010DATA, INC.",NEW YORK,NY,541511
"EPAM SYSTEMS, INC.",NEWTOWN,PA,541511
MICROSOFT CORPORATION,REDMOND,WA,51121
"AMAZON WEB SERVICES, INC.",SEATTLE,WA,518210
METAHORIZON INC.,IRVING,TX,541511
"WAL-MART ASSOCIATES, INC.",BENTONVILLE,AR,452112
SWIFTANT LLC,MCKINNEY,TX,541511
"DOMINO'S PIZZA, INC.",ANN ARBOR,MI,722110
"AMERICAN INNOVATIVE TECHNOLOGIES, INC.",NEPTUNE,NJ,541511
"NTT DATA SERVICES, LLC",BOSTON,MA,541511
"PERKINELMER HEALTH SCIENCES, INC.",WALTHAM,MA,334516
"VRIT TECH, INC.",GLENDALE,CA,541511
CHOCTAW NATION OF OKLAHOMA,DURANT,OK,921150
VCU HEALTH SYSTEM AUTHORITY,RICHMOND,VA,622110
IBM CORPORATION,DURHAM,NC,54151
"DECISION TREE CONSULTING, LLC",TULSA,OK,541511
"BETTERNOI, LLC",DALE,IL,541611
CARNIVAL CORPORATION,MIAMI,FL,483112
ERICSSON INC,PLANO,TX,334220
"DPR CONSTRUCTION, A GENERAL PARTNERSHIP",REDWOOD CITY,CA,236220
"ANTHEM, INC.",INDIANAPOLIS,IN,524114
CERNER CORPORATION,NORTH KANSAS CITY,MO,541512
"FUJIFILM DIMATIX, INC.",SANTA CLARA,CA,323115
"ALKERMES, INC.",WALTHAM,MA,325410
ARICENT TECHNOLOGIES (HOLDINGS) LTD.,SANTA CLARA,CA,541330
GE HEALTHCARE IITS USA CORP.,NORWALK,CT,334510
DREXEL UNIVERSITY,PHILADELPHIA,PA,611310
"CALPION, INC.",DALLAS,TX,541511
"AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY, INC.",NEW YORK,NY,522210
"GODADDY.COM, LLC",SCOTTSDALE,AZ,519130
"NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH, INC.",EAST HANOVER,NJ,541710
"JACOB HOLM INDUSTRIES (AMERICA), INC.",CANDLER,NC,313230
"JOST CHEMICAL COMPANY, INC.",SAINT LOUIS,MO,325188
"AMAZON.COM SERVICES, INC.",SEATTLE,WA,454111
"OCLC, INC.",DUBLIN,OH,519120
"BUILDING CONCRETE SOLUTIONS, LP",HOUSTON,TX,238190
"MANA PRODUCTS, INC.",LONG ISLAND CITY,NY,325620
"ITRON, INC.",LIBERTY LAKE,WA,334515
BLACK & DECKER (U.S.) INC.,FORT MILL,SC,333991
L BRANDS SERVICE COMPANY LLC.,COLUMBUS,OH,448190
"SAILPOINT TECHNOLOGIES, INC.",AUSTIN,TX,511210
APPLIED MEDICAL RESOURCES CORPORATION,RANCHO SANTA MARGARITA,CA,339112
"TARGET ENTERPRISE, INC.",MINNEAPOLIS,MN,45399
IT WORKFORCE INC,INDIANAPOLIS,IN,541512
INNOSOFT CORPORATION,PHOENIX,AZ,541511
"BANKRUPTCY MANAGEMENT SOLUTIONS, INC.",IRVINE,CA,541511
ECKERSLEY O'CALLAGHAN & PARTNERS LLC,NEW YORK,NY,54133
"WINDSTREAM SERVICES, LLC",LITTLE ROCK,AR,517911
"COMCAST CABLE COMMUNICATIONS, LLC",PHILADELPHIA,PA,515210
"BAUSCH HEALTH US, LLC",BRIDGEWATER,NJ,325412
"FISERV SOLUTIONS, LLC",BROOKFIELD,WI,518210
CROSSCOUNTRY CONSULTING LLC,MCLEAN,VA,541219
KANTAR HEALTH LLC,NEW YORK,NY,541810
"THE BOSTON CONSULTING GROUP, INC.",BOSTON,MA,541611
ADOBE INC.,SAN JOSE,CA,541512
"COMPASS GROUP USA, INC.",CHARLOTTE,NC,722310
AMERICAN EXPRESS COMPANY,NEW YORK,NY,522210
"THINK SURGICAL, INC.",FREMONT,CA,339112
JPMORGAN CHASE &AMP; CO.,CHICAGO,IL,551112
"CAREMARK, LLC",WOONSOCKET,RI,424210
NATIONAL FINANCIAL LLC,BOSTON,MA,5231
NEW YORK POWER AUTHORITY,WHITE PLAINS,NY,926130
"CHANEL, INC.",NEW YORK,NY,315999
U.S. BANK NATIONAL ASSOCIATION,MINNEAPOLIS,MN,521110
"KEURIG GREEN MOUNTAIN, INC.",BURLINGTON,MA,311920
MEDCOMPS CORPORATION,SPRINGFIELD,IL,541511
"TESLA, INC.",PALO ALTO,CA,336111
"T-MOBILE USA, INC.",BELLEVUE,WA,517212
MERCK SHARP & DOHME CORP.,KENILWORTH,NJ,5417
BOSTON SCIENTIFIC CORPORATION,MARLBOROUGH,MA,33911
ORRION LLC,NAPERVILLE,IL,541519
SNAP INC.,SANTA MONICA,CA,511210
"CRYSTAL DYNAMICS, INC.",REDWOOD CITY,CA,511210
"JONES LANG LASALLE AMERICAS, INC.",CHICAGO,IL,5311
BROOK TELECOM SOLUTIONS INC,PLANO,TX,541512
HCA MANAGEMENT SERVICES LP,NASHVILLE,TN,55111
WORK AND CO INTERNATIONAL INC.,BROOKLYN,NY,541511
GUIDEWIRE SOFTWARE INC.,SAN MATEO,CA,51121
"MCKINSEY & COMPANY, INC. UNITED STATES",NEW YORK,NY,541610
"L&K PARTNERS, INC.",NEW YORK,NY,236220
"AMPCUS, INC.",CHANTILLY,VA,541511
"JUUL LABS, INC.",SAN FRANCISCO,CA,335210
LEAR CORPORATION,SOUTHFIELD,MI,336360
"STANDARD TEXTILE CO., INC.",CINCINNATI,OH,31499
"WELLS FARGO BANK, N.A.",PHOENIX,AZ,52399
SEALED AIR CORPORATION (US),CHARLOTTE,NC,326199
"ONE NETWORK ENTERPRISES, INC.",DALLAS,TX,511210
DATAWIZ CORPORATION,MCLEAN,VA,5415
"NEUSTAR, INC.",STERLING,VA,518210
DOUBLEVERIFY INC.,NEW YORK,NY,541519
"REVOLUTION STAFFING, INC.",NEW YORK,NY,541512
BOSTON SCIENTIFIC CORPORATION,MARLBOROUGH,MA,339112
DFS CORPORATE SERVICES LLC,RIVERWOODS,IL,522210
UBS BUSINESS SOLUTIONS US LLC,NASHVILLE,TN,523110
VISA U.S.A. INC.,FOSTER CITY,CA,522320
"CITIZENS FINANCIAL GROUP, INC.",JOHNSTON,RI,551111
"APEX ANALYTIX, LLC",GREENSBORO,NC,541690
VOLVO GROUP NORTH AMERICA LLC,GREENBORO,NC,336120
"COMPANION PROFESSIONAL SERVICES, LLC",COLUMBIA,SC,541511
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,TAMPA,FL,541611
MAKEURCAREER LLC,EXTON,PA,541511
"FIRST DATA RESOURCES, LLC",OMAHA,NE,522320
ARICENT N.A. INC.,SANTA CLARA,CA,541330
"CITIBANK, N.A.",NEW YORK,NY,523110
"ALLSCRIPTS MANAGED SERVICES, LLC",RALEIGH,NC,541511
"SAMSUNG ELECTRONICS AMERICA, INC.",RIDGEFIELD PARK,NJ,425110
HONEYWELL INTERNATIONAL INC.,MORRIS PLAINS,NJ,541330
"MILLIMAN, INC.",SEATTLE,WA,54161
WE WORK MANAGEMENT LLC,NEW YORK,NY,531120
"ADVANCED MICRO DEVICES, INC.",SANTA CLARA,CA,334413
"SAP AMERICA, INC.",NEWTOWN SQUARE,PA,54151
PROTIVITI INC.,SAN RAMON,CA,541611
AMGEN INC.,THOUSAND OAKS,CA,54171
MCKESSON CORPORATION,IRVING,TX,5419
BPMLINKS LLC,BOCA RATON,FL,541512
"RANDSTAD TECHNOLOGIES, LLC",WOBURN,MA,541511
SONY PICTURES IMAGEWORKS INC.,CULVER CITY,CA,512110
"EPS ENGINEERING & DESIGN, INC.",MARYLAND HEIGHTS,MO,334515
APPLE INC.,CUPERTINO,CA,334111
"BLACKROCK FINANCIAL MANAGEMENT, INC.",WILMINGTON,DE,523920
MACQUARIE GLOBAL SERVICES (USA) LLC,NEW YORK,NY,523110
"PURE STORAGE, INC.",MOUNTAIN VIEW,CA,541512
"GUTHY RENKER, LLC",EL SEGUNDO,CA,541613
THE CURATORS OF THE UNIVERSITY OF MISSOURI,COLUMBIA,MO,611310
"NIKE, INC.",BEAVERTON,OR,316219
"MCAFEE, LLC",PLANO,TX,511210
"HERBALIFE INTERNATIONAL OF AMERICA, INC.",TORRANCE,CA,325411
"INFINITE COMPUTER SOLUTIONS, INC.",ROCKVILLE,MD,541519
"NTT DATA, INC.",BOSTON,MA,541511
"HARMAN BECKER AUTOMOTIVE SYSTEMS, INC.",NOVI,MI,336111
MICROCHIP TECHNOLOGY INC.,CHANDLER,AZ,3344
NATIONWIDE INSURANCE,COLUMBUS,OH,524126
TEKSYSTEMS GLOBAL SERVICES LLC,HANOVER,MD,541690
FMR LLC,BOSTON,MA,523999
FMR CO INC.,BOSTON,MA,523999
"JOHNSON CONTROLS, INC.",MILWAUKEE,WI,333415
"DOLLS KILL, INC.",SAN FRANCISCO,CA,454111
"HALLIBURTON ENERGY SERVICES, INC.",HOUSTON,TX,541330
"PALO ALTO NETWORKS, INC.",SANTA CLARA,CA,541511
"THE BOARD OF TRUSTEES OF THE LELAND STANFORD, JR. UNIVERSITY",STANFORD,CA,611310
"MAST TECHNOLOGY SERVICES, INC.",COLUMBUS,OH,448190
"SHARED TECHNOLOGY SERVICES GROUP, INC.",BOSTON,MA,511210
MOBILE HEARTBEAT LLC,WALTHAM,MA,541511
"NATIONAL GRID USA SERVICE COMPANY, INC.",WALTHAM,MA,221122
INFORMATION ASSET LLC,OLD TAPPAN,NJ,518210
SIGNIFY NORTH AMERICA CORPORATION,SOMERSET,NJ,33441
"THE TJX COMPANIES, INC.",FRAMINGHAM,MA,448140
"PEER STREET, INC.",EL SEGUNDO,CA,522292
"PAYCOR, INC.",CINCINNATI,OH,541214
SIVALTECH INC.,SAN DIEGO,CA,541330
"SESSIONM, INC.",BOSTON,MA,511210
"TAXACT, INC.",IRVING,TX,541213
"LENS GROUP, LLC",DULUTH,GA,54161
SAPIENT CORPORATION,BOSTON,MA,541512
"APPLIED MATERIALS, INC.",SANTA CLARA,CA,33441
VXL MEDICAL CARE P.C.,ELMHURST,NY,621111
"ZULILY, LLC",SEATTLE,WA,454111
VCN MEDIA LLC,BUFFALO GROVE,IL,541910
"MICHAEL KORS USA, INC.",NEW YORK,NY,541490
TRANSUNION LLC,CHICAGO,IL,561450
AETNA RESOURCES LLC,HARTFORD,CT,524114
"FIRST DATA MERCHANT SERVICES, LLC",OMAHA,NE,522320
"FIRST DATA TECHNOLOGIES, INC.",OMAHA,NE,522320
"ALLSCRIPTS HEALTHCARE, LLC",RALEIGH,NC,541511
CAREFUSION RESOURCES LLC,FRANKLIN LAKES,NJ,339112
"STRIPE, INC.",SAN FRANCISCO,CA,541511
BANK OF THE WEST,SAN FRANCISCO,CA,522190
CHOICE HOTELS INTERNATIONAL SERVICES CORP,PHOENIX,AZ,721110
"THUMBTACK, INC.",SAN FRANCISCO,CA,541511
"TOKYO ELECTRON AMERICA, INC.",AUSTIN,TX,333295
"MARRIOTT INTERNATIONAL, INC.",BETHESDA,MD,721110
FIRST REPUBLIC BANK,SAN FRANCISCO,CA,522110
CSL BEHRING L.L.C.,KING OF PRUSSIA,PA,32541
"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,541511
LENDINGCLUB CORPORATION,SAN FRANCISCO,CA,522291
YELP INC.,SAN FRANCISCO,CA,519130
"COMPREHENSIVE HEALTH MANAGEMENT, INC.",TAMPA,FL,524114
"BIZANALYTICA, LLC",LONDONDERRY,NH,541511
"SECURITY RISK ADVISORS, INC.",PHILADELPHIA,PA,54151
"MINDBODY, INC.",SAN LUIS OBISPO,CA,541511
VERTMARKETS INC,ERIE,PA,519130
AMNEAL PHARMACEUTICALS OF NY LLC,BROOKHAVEN,NY,325412
PROVIDENCE HEALTH & SERVICES - WASHINGTON,RENTON,WA,622110
"INTERACTIVE COMMUNICATIONS INTERNATIONAL, INC.",ATLANTA,GA,517910
MPG OPERATIONS LLC,NEW YORK,NY,5239
"TRINET USA, INC.",DUBLIN,CA,56133
"CHARLES SCHWAB AND COMPANY, INC.",LONE TREE,CO,52311
LPL FINANCIAL LLC,BOSTON,MA,52399
"AIG EMPLOYEE SERVICES, INC.",NEW YORK,NY,5241
TOTAL SYSTEM SERVICES LLC,COLUMBUS,GA,522390
BAXTER HEALTHCARE CORPORATION,DEERFIELD,IL,339112
ZURICH AMERICAN INSURANCE COMPANY,SCHAUMBURG,IL,524126
BANK OF AMERICA N.A.,CHARLOTTE,NC,522110
KYMANOX CORPORATION,MORRISVILLE,NC,541330
"NCS PEARSON, INC",HOBOKEN,NJ,611710
"AUTODESK, INC.",SAN RAFAEL,CA,541511
"LIBERTY MUTUAL TECHNOLOGY GROUP, INC.",BOSTON,MA,524210
"OPENCLINICA, LLC",WALTHAM,MA,541511
WAYMO LLC,MOUNTAIN VIEW,CA,541512
STONE RIDGE ASSET MANAGEMENT LLC,NEW YORK,NY,523930
STATE STREET BANK AND TRUST COMPANY,BOSTON,MA,522110
DELL USA L.P.,ROUND ROCK,TX,42343
"EKC TECHNOLOGY, INC.",HAYWARD,CA,325998
RCF MANAGEMENT LLC,DENVER,CO,523930
"J. CREW GROUP, INC.",NEW YORK,NY,448140
"SYNCSORT, INC.",PEARL RIVER,NY,541512
EDMUNDS.COM,SANTA MONICA,CA,541511
"FORTINET, INC.",SUNNYVALE,CA,541512
ADMARKETPLACE INC.,NEW YORK,NY,511120
"CREDIT KARMA, INC.",SAN FRANCISCO,CA,541990
"BLACKROCK INSTITUTIONAL TRUST COMPANY, N.A.",WILMINGTON,DE,523920
EDWARDS LIFESCIENCES LLC,IRVINE,CA,339112
"PAYPAL, INC.",SAN JOSE,CA,522320
"TWITTER, INC.",SAN FRANCISCO,CA,541511
LAWRENCE LIVERMORE NATIONAL SECURITY LLC,LIVERMORE,CA,541710
VOYAGE AUTO INC,PALO ALTO,CA,541712
TELEGRAPH HILL NEIGHBORHOOD ASSOCIATION,SAN FRANCISCO,CA,624190
"LIFE360, INC.",SAN FRANCISCO,CA,541511
"ULTRA CLEAN TECHNOLOGY SYSTEMS & SERVICE, INC.",HAYWARD,CA,333999
ZEBRA TECHNOLOGIES CORPORATION,LINCOLNSHIRE,IL,33411
NORTHWESTERN MEMORIAL HEALTHCARE,CHICAGO,IL,622110
"SEVEN LAKES ENTERPRISES, INC.",WESTLAKE VILLAGE,CA,5416
"DIAMANTI, INC.",SAN JOSE,CA,518210
MUNICH AMERICAN REASSURANCE COMPANY,ATLANTA,GA,524130
"ST. JOHN'S WELL CHILD AND FAMILY CENTER, INC.",LOS ANGELES,CA,621498
"VMWARE, INC.",PALO ALTO,CA,541511
"ROKU, INC.",LOS GATOS,CA,518210
"LIVEPERSON, INC.",NEW YORK,NY,541519
BILL.COM,PALO ALTO,CA,522320
"CLOUDERA, INC.",PALO ALTO,CA,541511
"LIVEVOX, INC.",SAN FRANCISCO,CA,541990
"XILINX, INC.",SAN JOSE,CA,334413
"ERESEARCH TECHNOLOGY, INC.",PHILADELPHIA,PA,54138
"SCHNUCK MARKETS, INC",SAINT LOUIS,MO,44511
"UATC, LLC",SAN FRANCISCO,CA,334511
CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,CINCINNATI,OH,622310
"SMARTSKY NETWORKS, LLC",STERLING,VA,334220
ELLIE MAE INC.,PLEASANTON,CA,541511
RIVERSIDE PHYSICIAN SERVICES,NEWPORT NEWS,VA,622110
"SMP LABS, INC",PALO ALTO,CA,511210
"INTUITIVE SURGICAL OPERATIONS, INC.",SUNNYVALE,CA,33911
"OPTUM SERVICES, INC.",EDEN PRAIRIE,MN,541512
