original_index,Line by line,Fiscal Year,Employer (Petitioner) Name,Tax ID,Industry (NAICS) Code,Petitioner City,Petitioner State,Petitioner Zip Code,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,Original_NAICS,NAICS_Source,Matched_NAICS
207,208,2012,57TH ST COLLECTION INC DBA SEIGO N,1002.0,,NEW YORK,NY,10128.0,2,0,0,0,,Original,
209,210,2012,75 BURNSIDE DRUG & SURGICAL INC,9979.0,,BRONX,NY,10453.0,0,1,0,0,,Original,
213,214,2012,93 READE GWI LLC,8764.0,,NEW YORK,NY,10165.0,1,0,0,0,,Original,
216,217,2012,99 JOHNS MARKET PL (D/B/A JUBILEE,9742.0,,NEW YORK,NY,10038.0,0,0,0,1,,Original,
220,221,2012,100 M FRANHISE LLC,9501.0,,MIAMI,FL,33131.0,1,0,1,0,,Original,
224,225,2012,110 WATER ST SERIES 274 LLC,1926.0,,BALTIMORE,MD,21202.0,1,0,0,0,,Original,
230,231,2012,150 RFT VARICK CORP,8219.0,,NEW YORK,NY,10007.0,1,0,0,0,,Original,
231,232,2012,160OVER90,,,PHILADELPHIA,PA,19107.0,0,0,1,0,,Original,
233,234,2012,165 CAFE CORP DBA HUDSON GRILLE,9131.0,,WHITE PLAINS,NY,10601.0,1,0,0,0,,Original,
237,238,2012,206 TOURS INC,2159.0,,HAUPPAUGE,NY,11788.0,0,0,1,0,,Original,
239,240,2012,212 CONSULTING CORPORATION,7521.0,,NEW YORK,NY,10004.0,1,0,0,0,,Original,
241,242,2012,311 DESIGN LLC,8457.0,,ENGLEWOOD,NJ,7631.0,1,0,0,0,,Original,
244,245,2012,315 EAST DEAN ASSO INC,4177.0,,NEW YORK,NY,10155.0,1,0,0,0,,Original,
245,246,2012,316 VENTURES D/B/A THRILLCALL,8792.0,,SAN FRANCISCO,CA,94014.0,1,0,0,0,,Original,
248,249,2012,360 DEGREE CUSTOMER INC,2463.0,,SAN JOSE,CA,95134.0,0,1,0,1,,Original,
252,253,2012,360I LLC,2651.0,,ATLANTA,GA,30309.0,1,0,0,0,,Original,
254,255,2012,384 3RD AVE REST LLC,916.0,,NEW YORK,NY,10016.0,0,1,0,0,,Original,
255,256,2012,401 GIFT SOUVENIRS & ELECTRONICS,6805.0,,NEW YORK,NY,10016.0,0,0,0,1,,Original,
257,258,2012,431 DONNELLY INC,405.0,,BEAR,DE,19701.0,0,0,1,0,,Original,
258,259,2012,451 RESEARCH LLC,6503.0,,NEW YORK,NY,10018.0,1,0,1,0,,Original,
259,260,2012,454 LIFE SCIENCES CORP A ROCHE CO,5846.0,,BRANFORD,CT,6405.0,0,0,3,0,,Original,
261,262,2012,504 BOURBON LLC,1127.0,,NEW ORLEANS,LA,70116.0,0,0,0,1,,Original,
263,264,2012,522 W 38TH ST NY LLC,4646.0,,NEW YORK,NY,10036.0,0,0,1,0,,Original,
267,268,2012,590 MEDICAL LLC,3350.0,,JERSEY CITY,NJ,7306.0,0,0,1,0,,Original,
268,269,2012,601 WEST MANAGEMENT CORP,1595.0,,NEW YORK,NY,10001.0,0,0,1,0,,Original,
270,271,2012,658 LTD DBA PARTYPOP,4594.0,,AGOURA HILLS,CA,91301.0,0,1,0,0,,Original,
271,272,2012,711 ENTERTAINMENT CORP,4787.0,,GLENDALE,CA,91204.0,1,0,0,0,,Original,
273,274,2012,747 CAPITAL LLC,2895.0,,NEW YORK,NY,10022.0,1,0,0,0,,Original,
274,275,2012,803 KAVA LLC DBA KAVA CAFE,2796.0,,NEW YORK,NY,10014.0,0,1,0,0,,Original,
276,277,2012,815 LIMITED PARTNERSHIP,6575.0,,EXTON,PA,19341.0,0,0,1,0,,Original,
277,278,2012,912 W BAY LLC DBA MEDICAP PHARMACY,3854.0,,BARNEGAT,NJ,8005.0,0,0,1,0,,Original,
280,281,2012,1010DATA SERVICES LLC,8507.0,,NEW YORK,NY,10169.0,3,0,0,0,,Original,
282,283,2012,1111 ROOF TOP LLC D/B/A JUVIA,7204.0,,MIAMI BEACH,FL,33139.0,0,0,1,0,,Original,
283,284,2012,1199 SEIU UNITED HEALTHCARE WORKER,821.0,,NEW YORK,NY,10036.0,0,0,1,0,,Original,
284,285,2012,1199SEIU BENEFIT AND PENSION FUNDS,8401.0,,NEW YORK,NY,10036.0,0,0,3,0,,Original,
287,288,2012,1701 RUSSELL STREET LLC,993.0,,GREENBELT,MD,20770.0,0,0,1,0,,Original,
290,291,2012,2000 CONCRETE STRUCTURES LLC,4695.0,,ATLANTA,GA,30350.0,0,0,1,0,,Original,
291,292,2012,2020 COMPANY LLC,2835.0,,FALLS CHURCH,VA,22042.0,4,0,12,0,,Original,
296,297,2012,3201 HOTEL LLC,363.0,,MIAMI,FL,33131.0,2,0,0,0,,Original,
297,298,2012,3201 HOTEL LLC,363.0,,MIAMI BEACH,FL,33140.0,0,0,1,0,,Original,
301,302,2012,6595 PARKLANE W INC DBA NOUVEAU AS,9828.0,,BOYNTON BEACH,FL,33436.0,1,0,0,0,,Original,
308,309,2012,A 2 Z CUISINE,6017.0,,HYATTSVILLE,MD,20781.0,0,1,0,0,,Original,
309,310,2012,A  2  Z  PERFUME INC,9241.0,,STATEN ISLAND,NY,10307.0,0,0,1,0,,Original,
310,311,2012,A & A CONTROL SYS CONSULTING LLC,7567.0,,VOORHEES,NJ,8043.0,1,0,0,0,,Original,
312,313,2012,A & B ENVIRONMENTAL SERVICES INC,1001.0,,HOUSTON,TX,77029.0,2,0,2,0,,Original,
314,315,2012,A & D GEM CORP,8802.0,,NEW YORK,NY,10036.0,0,0,1,0,,Original,
318,319,2012,A & J CONSULTING ENGRG SVCS PC,6624.0,,CLIFTON,NJ,7012.0,0,0,1,0,,Original,
319,320,2012,A & J PARTNERSHIP DBA HOWARD JOHNS,9796.0,,VERO BEACH,FL,32966.0,0,0,1,0,,Original,
320,321,2012,A & M HOSPITALITIES LLC,1828.0,,VALDOSTA,GA,31602.0,0,0,1,0,,Original,
323,324,2012,A & S PETROLEUM INC,5400.0,,SEMMES,AL,36575.0,0,1,0,0,,Original,
324,325,2012,A & Y INC,1046.0,,NORCROSS,GA,30071.0,0,0,1,0,,Original,
328,329,2012,A BETTER HOME CARE COMPANY LLC,5648.0,,COCKEYSVILLE,MD,21030.0,0,1,0,0,,Original,
331,332,2012,A C UNLIMITED INC,7564.0,,POMPANO BEACH,FL,33073.0,1,0,0,0,,Original,
333,334,2012,A CARING DOCTOR NJ P C DBA BANFIEL,576.0,,PORTLAND,OR,97213.0,0,0,1,0,,Original,
334,335,2012,A CARING DR (MN) PA (DBA BANFIELD,8368.0,,PORTLAND,OR,97213.0,0,0,1,0,,Original,
335,336,2012,A CARING DR (NC) P C DBA BANFIELD,1496.0,,PORTLAND,OR,97213.0,1,0,0,0,,Original,
336,337,2012,A CARING DR (TEXAS) PC DBA BANFIEL,1410.0,,PORTLAND,OR,97213.0,2,0,0,0,,Original,
339,340,2012,A CARING HAND LLC,3117.0,,JACKSONVILLE,FL,32256.0,0,1,0,0,,Original,
345,346,2012,A FANTIS PAROCHIAL SCH OF STS CONS,835.0,,BROOKLYN,NY,11209.0,1,0,0,0,,Original,
346,347,2012,A G CONSULTING ENGINEERING PC,3844.0,,NEW YORK,NY,10001.0,0,0,1,0,,Original,
350,351,2012,A H PHYSICAL THERAPY PC,2122.0,,BROOKLYN,NY,11236.0,1,0,0,0,,Original,
351,352,2012,A H PHYSICAL THERAPY PC,2122.0,,JAMAICA,NY,11434.0,0,0,1,0,,Original,
356,357,2012,A J BART INC,6905.0,,ADDISON,TX,75001.0,0,0,1,0,,Original,
357,358,2012,A J DAMMAN CO,8164.0,,TROY,MI,48083.0,1,0,0,0,,Original,
358,359,2012,A J MARR CORP,,,AVENTURA,FL,33180.0,0,1,0,0,,Original,
361,362,2012,A K DE RAMA IND CONTROL SYSS INC,4082.0,,MOUNTAINSIDE,NJ,7092.0,0,0,1,0,,Original,
363,364,2012,A K S INTERNATIONAL INC,1908.0,,ASTORIA,NY,11105.0,1,0,0,0,,Original,
366,367,2012,A LITTLE COLLEGE CLUB CORP,9562.0,,MIAMI,FL,33131.0,0,0,1,0,,Original,
370,371,2012,A MEYERS & SONS CORP,750.0,,NEW YORK,NY,10018.0,1,0,0,0,,Original,
371,372,2012,A MODO MIO INC T/A ET VOILA,2966.0,,WASHINGTON,DC,20016.0,1,0,0,0,,Original,
375,376,2012,A P FOODS INC,1966.0,,CENTURY CITY,CA,90067.0,1,0,0,0,,Original,
377,378,2012,A PEACE TREATY INC,4027.0,,NEW YORK,NY,10010.0,0,0,0,1,,Original,
378,379,2012,A PLUS ADULT DAY HEALTH CARE INC,1501.0,,LOS ANGELES,CA,90032.0,0,1,0,0,,Original,
379,380,2012,A PLUS FABRICS INC,9577.0,,LOS ANGELES,CA,90015.0,1,0,0,0,,Original,
380,381,2012,A PLUS INTL INC,1450.0,,EL MONTE,CA,91731.0,0,0,1,0,,Original,
382,383,2012,A PLUS TRADING INC,6691.0,,HOUSTON,TX,77036.0,0,0,1,0,,Original,
383,384,2012,A R PUBLISIHING O,6587.0,,NEW YORK,NY,10004.0,1,0,0,0,,Original,
384,385,2012,A R T ADVISORS L L C,6796.0,,NEW YORK,NY,10022.0,1,0,1,0,,Original,
387,388,2012,A ROSE HAS NO TEETH LLC (DBA RACHE,709.0,,NEW YORK,NY,10012.0,0,0,1,0,,Original,
388,389,2012,A S ARCHITECTS INC,2162.0,,LINTHICUM HEIGHTS,MD,21090.0,0,0,1,0,,Original,
389,390,2012,A S DIAMONDS INC,3739.0,,NEW YORK,NY,10036.0,1,0,0,0,,Original,
397,398,2012,A T INTERNATIONAL LLC D B A TCC,7593.0,,DORAL,FL,33122.0,0,0,1,0,,Original,
398,399,2012,A T JONES MATH SCIENCE & TECH ACAD,8530.0,,TAMPA,FL,33624.0,1,0,0,0,,Original,
401,402,2012,A TECH MACHINERY CORP,2558.0,,ONTARIO,CA,91761.0,1,0,0,0,,Original,
402,403,2012,A TO Z INFORMATION SERVICES LLC,3985.0,,NORCROSS,GA,30071.0,1,0,0,0,,Original,
403,404,2012,A TO Z THERAPY MANAGEMENT LLC,4125.0,,NORTH RICHLAND HILLS,TX,76180.0,1,0,0,0,,Original,
406,407,2012,A V DIAMONDS INC,708.0,,HOUSTON,TX,77036.0,0,1,0,0,,Original,
408,409,2012,A VOCE COLUMBUS LLC,9785.0,,NEW YORK,NY,10019.0,0,1,0,0,,Original,
410,411,2012,A W CHESTERTON COMPANY,3400.0,,WOBURN,MA,1801.0,0,0,1,0,,Original,
413,414,2012,A W MOBILE INC,4876.0,,HICKSVILLE,NY,10801.0,0,0,1,1,,Original,
414,415,2012,A W MOBILE INC,4876.0,,HICKSVILLE,NY,11801.0,0,0,1,0,,Original,
425,426,2012,A10 NETWORKS INC,6869.0,,SAN JOSE,CA,95134.0,1,0,0,0,,Original,
429,430,2012,A-1 FAMILY DENTAL CARE PC,6415.0,,FORT WASHINGTON,PA,19034.0,0,0,1,1,,Original,
430,431,2012,A-1 LIBERTY INTERNATIONAL RAGS,6078.0,,HOUSTON,TX,77028.0,0,0,1,0,,Original,
432,433,2012,A-1 WILDWOOD INN INC,8346.0,,FLORENCE,KY,41042.0,0,0,0,1,,Original,
433,434,2012,A-BEST INSUR & FINANCIAL SVCS INC,6809.0,,PHILADELPHIA,PA,19107.0,0,0,1,0,,Original,
434,435,2012,A-PLUS CONSTRUCTION SVCS CORP,4604.0,,NORWELL,MA,2061.0,1,0,0,0,,Original,
436,437,2012,A-QUALITY CLINICAL STAFFINGS INC,5262.0,,BELLAIRE,TX,77401.0,1,0,0,0,,Original,
438,439,2012,A-SPEC COLLISION INC DBA CLANCY'S,5813.0,,MIAMI,FL,33178.0,1,0,0,0,,Original,
442,443,2012,A/R ALLIANCE GROUP L L C,1896.0,,LEAWOOD,KS,66211.0,1,0,0,0,,Original,
445,446,2012,A&B LODGING TWO LLC,6965.0,,PIGEON FORGE,TN,37863.0,0,1,0,0,,Original,
447,448,2012,A&D HOTEL LLC,8366.0,,AUSTIN,TX,78753.0,0,0,1,0,,Original,
449,450,2012,A&J CONSULTING ENGINEERING SVCS PC,6624.0,,CLIFTON,NJ,7012.0,2,0,2,0,,Original,
451,452,2012,A&L GOODBODY,7828.0,,NEW YORK,NY,10174.0,1,0,0,0,,Original,
456,457,2012,A&R GROUP INCORPORATED,9709.0,,BAYAMON,PR,956.0,1,0,0,0,,Original,
457,458,2012,A&R INSURANCE AGENCIES INC,1504.0,,FORT WORTH,TX,76115.0,0,0,1,0,,Original,
460,461,2012,A&W GROUP INC,3818.0,,SOUTH EL MONTE,CA,91733.0,1,0,0,0,,Original,
461,462,2012,AA MARBLE & GRANITE LLC,8160.0,,NORCROSS,GA,30093.0,0,0,1,0,,Original,
464,465,2012,AA WIRELESS INC,4349.0,,LOS ANGELES,CA,90012.0,0,0,1,0,,Original,
467,468,2012,AAA ELITE MEDICAL EQUIPMENT INC,4249.0,,BROOKLYN,NY,11207.0,1,0,0,0,,Original,
468,469,2012,AAA INTERNET LLC,5372.0,,WINTER PARK,FL,32789.0,0,0,1,0,,Original,
469,470,2012,AAA MID-ATLANTIC,8010.0,,SPRINGFIELD,VA,22150.0,1,0,2,0,,Original,
471,472,2012,AAA NORTHERN CA NV & UT INSURANCE,1650.0,,WALNUT CREEK,CA,94597.0,0,0,1,0,,Original,
473,474,2012,AAA PERFUME MERCHANTS LLC,1561.0,,RIDGEFIELD,NJ,7657.0,1,0,0,0,,Original,
475,476,2012,AAA TECH CONSULTANTS INC,3226.0,,WOODSTOCK,MD,21163.0,2,0,0,0,,Original,
476,477,2012,AAA VETERINARY CLINIC PC,2790.0,,JACKSON HEIGHTS,NY,11372.0,1,0,0,0,,Original,
479,480,2012,AADESH RX LLC DBA WAUCHULA PHARMAC,8432.0,,GAINESVILLE,FL,32607.0,0,0,1,0,,Original,
482,483,2012,AAE EXPRESS DOWNTOWN CORP,1038.0,,NEW YORK,NY,10018.0,1,0,0,0,,Original,
485,486,2012,AAI HEALTH SERVICES INC,8525.0,,ALAMEDA,CA,94501.0,1,0,0,0,,Original,
487,488,2012,AALI INC,6446.0,,ATLANTA,GA,30316.0,0,0,3,0,,Original,
488,489,2012,AALIA HOSPITALITY CORPORATION,4750.0,,SUFFOLK,VA,23434.0,0,0,1,0,,Original,
493,494,2012,AAPPTEC LLC,8598.0,,LOUISVILLE,KY,40228.0,1,0,0,0,,Original,
497,498,2012,AARC ENVIRONMENTAL INC,323.0,,HOUSTON,TX,77002.0,0,0,1,0,,Original,
506,507,2012,AARP,5500.0,,WASHINGTON,DC,20049.0,0,0,1,0,,Original,
507,508,2012,AAS CONSULTING INC,8037.0,,FORT WORTH,TX,76126.0,1,0,0,0,,Original,
515,516,2012,AAXY LLC DBA AUSTIN FIRST MORTGAGE,2652.0,,AUSTIN,TX,78729.0,1,0,0,0,,Original,
532,533,2012,ABACUS TECH SVCS INC A DIV OF PARA,9829.0,,DALLAS,TX,75244.0,2,0,1,1,,Original,
539,540,2012,ABBAS INSURANCE AGENCY,6652.0,,IRVING,TX,75062.0,0,1,0,0,,Original,
544,545,2012,ABBOTT HOUSE,1946.0,,IRVINGTON ON HUDSON,NY,10533.0,0,0,1,0,,Original,
545,546,2012,ABBOTT LABORATORIES,,,ABBOTT PARK,IL,60064.0,1,0,0,0,,Original,
547,548,2012,ABBOTT LABORATORIES,8440.0,,ABBOTT PARK,IL,60064.0,4,0,12,2,,Original,
548,549,2012,ABBOTT LABORATORIES,8440.0,,NORTH CHICAGO,IL,60064.0,2,0,2,0,,Original,
551,552,2012,ABBOTT PERSONNEL CONSULTING SVCS I,2848.0,,BOSTON,MA,2109.0,0,0,1,0,,Original,
553,554,2012,ABC CORP,8884.0,,WAIPAHU,HI,96797.0,0,0,1,0,,Original,
554,555,2012,ABC DAY SCHOOL,3159.0,,PLANO,TX,75023.0,1,0,0,0,,Original,
555,556,2012,ABC DRUGS INC,5862.0,,BRONX,NY,10472.0,0,0,1,0,,Original,
556,557,2012,ABC GLOBAL SYSTEMS,7336.0,,NEW YORK,NY,10118.0,0,0,1,0,,Original,
563,564,2012,ABC RESEARCH HOLDLINGS LLC,2319.0,,GAINESVILLE,FL,32607.0,1,0,0,0,,Original,
564,565,2012,ABC SCHOLAR DAY CARE CENTER,1404.0,,SILVER SPRING,MD,20904.0,1,0,0,0,,Original,
565,566,2012,ABCDM LLC DBA BLU REALTY GROUP,4228.0,,NEW YORK,NY,10019.0,0,0,1,0,,Original,
566,567,2012,ABCO PRODUCTS INC,3523.0,,MIAMI,FL,33147.0,0,0,1,0,,Original,
568,569,2012,ABDELKADER FAMILY DENTISTRY PC,7475.0,,PHILADELPHIA,PA,19120.0,1,0,0,0,,Original,
574,575,2012,ABEL BAINNSON BUTZ LLP,4753.0,,NEW YORK,NY,10011.0,0,0,1,0,,Original,
578,579,2012,ABENGOA SOLAR INC,6696.0,,LAKEWOOD,CO,80215.0,0,0,1,0,,Original,
579,580,2012,ABENGOA SOLAR INC,6696.0,,LAKEWOOD,CO,80401.0,0,0,1,0,,Original,
582,583,2012,ABERDEEN ASSET MANAGEMENT INC,8279.0,,PHILADELPHIA,PA,19103.0,1,0,0,0,,Original,
586,587,2012,ABG STANDARD OPERATOR LLC DBA THE,8829.0,,NEW YORK,NY,10014.0,1,0,0,0,,Original,
587,588,2012,ABG SUNDAL COLLIER INC,6811.0,,NEW YORK,NY,10022.0,0,0,1,0,,Original,
588,589,2012,ABI DISTRIBUTOR CORPORATION,9794.0,,MIAMI,FL,33166.0,1,0,0,0,,Original,
591,592,2012,ABILITY COMMERCE INC,4124.0,,DELRAY BEACH,FL,33445.0,1,0,0,0,,Original,
592,593,2012,ABILITY PLUS HOME HEALTH CARE INC,6256.0,,TROY,MI,48084.0,1,0,0,0,,Original,
593,594,2012,ABILITY WORKS REHAB SVCS LLC,9059.0,,SOUTHFIELD,MI,48033.0,0,1,0,0,,Original,
602,603,2012,ABLE INTERNATIONAL INC,7294.0,,FOREST PARK,GA,30297.0,0,0,1,0,,Original,
603,604,2012,ABLE LLC DBA EDIBLE ARRAGEMENTS,2643.0,,RALEIGH,NC,27615.0,1,0,0,0,,Original,
606,607,2012,ABM FASHION SOURCING INC,175.0,,LOS ANGELES,CA,90021.0,0,0,1,0,,Original,
608,609,2012,ABM SYSTEMS INC,238.0,,FLORAL PARK,NY,11001.0,5,0,4,0,,Original,
609,610,2012,ABM WIRELESS INC D/B/A MOBILEISTIC,7532.0,,HAUPPAUGE,NY,11788.0,1,0,0,0,,Original,
611,612,2012,ABMN BATESVILLE INC,4.0,,BATESVILLE,IN,47006.0,0,0,1,0,,Original,
613,614,2012,ABN AMRO HOLDING USA LLC,7328.0,,NEW YORK,NY,10017.0,1,0,0,0,,Original,
614,615,2012,ABN AMRO HOLDINGS USA LLC,7328.0,,NEW YORK,NY,10017.0,1,0,0,0,,Original,
617,618,2012,ABO SUPPLY LLC,9166.0,,HOUSTON,TX,77067.0,0,0,1,0,,Original,
619,620,2012,ABODEZ LLC,8931.0,,BOSTON,MA,2109.0,1,0,0,0,,Original,
622,623,2012,ABOUT YOUR SMILE PC,9767.0,,UPPER DARBY,PA,19082.0,0,0,1,0,,Original,
623,624,2012,ABOUT-CONSULTING LLC,2561.0,,CHADDS FORD,PA,19317.0,0,0,1,0,,Original,
624,625,2012,ABOUT.COM,4015.0,,NEW YORK,NY,10011.0,1,0,0,0,,Original,
626,627,2012,ABOVENET COMMS DBA ABOVENET,2836.0,,WHITE PLAINS,NY,10601.0,0,0,1,0,,Original,
627,628,2012,ABP ACQUISITION HOLDINGS CORP DBA,624.0,,BOSTON,MA,2210.0,0,0,1,0,,Original,
629,630,2012,ABP ENTERPRISES LLC,2439.0,,NEWFIELD,NJ,8344.0,0,0,1,0,,Original,
632,633,2012,ABRAHAM NATURAL FOODS CORP,1703.0,,LONG ISLAND CITY,NY,11101.0,1,1,2,0,,Original,
633,634,2012,ABRAMS BISON INVESTMENTS,4293.0,,BETHESDA,MD,20814.0,0,0,1,0,,Original,
635,636,2012,ABRIC NORTH AMERICA INC,332.0,,HOUSTON,TX,77090.0,1,0,0,0,,Original,
640,641,2012,ABS INVESTMENT MANAGEMENT LLC,5457.0,,GREENWICH,CT,6830.0,1,0,0,0,,Original,
