original_index,Line by line,Fiscal Year,Employer (Petitioner) Name,Tax ID,Industry (NAICS) Code,Petitioner City,Petitioner State,Petitioner Zip Code,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,Original_NAICS,NAICS_Source,Matched_NAICS
459,460,2021,AANEEL INFOTECH LLC,3439.0,,LUTZ,FL,33558.0,2,0,0,0,,Original,
484,485,2021,AARYAN LLC DBA TUCKERS RESTAURANTS,5271.0,,UPPER MARLBORO,MD,20772.0,0,0,0,1,,Original,
486,487,2021,AAT BIOQUEST INC,1292.0,,SUNNYVALE,CA,94085.0,0,0,1,0,,Original,
517,518,2021,ABADI CONSTRUCTION OF NY INC,4489.0,,FLUSHING,NY,11355.0,1,0,0,0,,Original,
556,557,2021,ABC GROUP SALES AND ENGINEERING IN,4453.0,,SOUTHFIELD,MI,48075.0,0,0,1,0,,Original,
559,560,2021,ABC LEGAL SERVICES LLC,3514.0,,SEATTLE,WA,98104.0,1,0,0,0,,Original,
563,564,2021,ABCAM INC,2607.0,,CAMBRIDGE,MA,2139.0,1,0,1,1,,Original,
564,565,2021,ABCAT ASSOCIATES INC,4662.0,,NEW YORK,NY,10017.0,0,0,1,0,,Original,
565,566,2021,ABCLONAL SCIENCE INC,8496.0,,WOBURN,MA,1801.0,1,0,1,0,,Original,
584,585,2021,ABICOR BINZEL USA INC,7079.0,,FREDERICK,MD,21703.0,0,0,1,0,,Original,
597,598,2021,ABL AUTOMATION INC,272.0,,OAK CREEK,WI,53154.0,0,0,2,0,,Original,
604,605,2021,ABM INDUSTRIES INCORPORATED,9354.0,,NEW YORK,NY,10006.0,1,0,0,0,,Original,
623,624,2021,ABRAHAM F. MANAGEMENT INC.,9921.0,,HOUSTON,TX,77006.0,0,1,0,0,,Original,
624,625,2021,ABRAHAM J AND PHYLLIS KATZ CORD BL,6689.0,,CLEVELAND,OH,44128.0,0,0,1,0,,Original,
630,631,2021,ABRIDGE INFO SYSTEMS INC,156.0,,CHELMSFORD,MA,1824.0,0,0,2,1,,Original,
662,663,2021,ABX BIOLOGICS INC DBA ABVERIS INC,8487.0,,CANTON,MA,2021.0,1,0,0,0,,Original,
663,664,2021,ABZENA PENNSYLVANIA INC,2662.0,,BRISTOL,PA,19007.0,0,0,1,0,,Original,
685,686,2021,ACADEMY INTERNATIONAL INC,8008.0,,LAS VEGAS,NV,89113.0,1,0,0,0,,Original,
710,711,2021,ACCELERATED ENGINEERING,5681.0,,INDIANAPOLIS,IN,46240.0,1,0,0,0,,Original,
714,715,2021,ACCELERATED GROWTH ADVISORS LLC,6749.0,,CHICAGO,IL,60607.0,1,0,0,0,,Original,
721,722,2021,ACCELERON PHARMA INC,2226.0,,CAMBRIDGE,MA,2139.0,0,0,3,0,,Original,
736,737,2021,ACCENTURE LLP,2904.0,,CHICAGO,IL,60601.0,399,29,60,0,,Original,
744,745,2021,ACCENTURE LLP,9204.0,,CHICAGO,IL,60601.0,1,0,0,0,,Original,
778,779,2021,ACCION INTERNATIONAL,5763.0,,CAMBRIDGE,MA,2138.0,1,0,0,0,,Original,
812,813,2021,ACCUCOM CORPORATION,6183.0,,BOSTON,MA,2110.0,1,0,0,0,,Original,
813,814,2021,ACCUITY INC,9625.0,,ALPHARETTA,GA,30005.0,2,0,7,0,,Original,
818,819,2021,ACCUPOINT LLC,8858.0,,SECAUCUS,NJ,7094.0,0,0,1,0,,Original,
819,820,2021,ACCURAGEN INC,8857.0,,MENLO PARK,CA,94025.0,1,0,0,0,,Original,
827,828,2021,ACCUSTRATA INC,7236.0,,ROCKVILLE,MD,20852.0,1,0,0,0,,Original,
828,829,2021,ACCUTAR BIOTECHNOLOGY INC,5850.0,,BROOKLYN,NY,11226.0,1,0,2,0,,Original,
864,865,2021,ACERA SURGICAL INC,8439.0,,SAINT LOUIS,MO,63132.0,0,0,1,0,,Original,
885,886,2021,ACI GIFT CARDS LLC,9870.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
909,910,2021,ACMESOFT GLOBAL INC,5033.0,,PEACHTREE CORNERS,GA,30092.0,0,0,1,0,,Original,
953,954,2021,ACTASYS INC,6508.0,,BROOKLYN,NY,11205.0,0,0,1,0,,Original,
987,988,2021,ACTNANO INC,6323.0,,CAMBRIDGE,MA,2140.0,0,0,2,0,,Original,
1030,"1,031",2021,ADAPATIVE BIOTECHNOLOGIES CORP,7024.0,,SEATTLE,WA,98102.0,0,0,1,0,,Original,
1040,"1,041",2021,ADAPTIVE BIOTECHNOLOGIES CORP,7024.0,,SEATTLE,WA,98102.0,0,0,1,0,,Original,
1043,"1,044",2021,ADAPTIVE REHABILITATION SERVICES L,8850.0,,CLEVELAND,OH,44130.0,0,0,1,0,,Original,
1052,"1,053",2021,ADARZA BIOSYSTEMS INC,8767.0,,SAINT LOUIS,MO,63146.0,0,0,1,0,,Original,
1079,"1,080",2021,ADECCO GROUP NA / MODIS INC,600.0,,JACKSONVILLE,FL,32256.0,1,0,0,0,,Original,
1090,"1,091",2021,ADEMCO INC,1425.0,,AUSTIN,TX,78702.0,2,0,1,0,,Original,
1091,"1,092",2021,ADEMCO INC,1425.0,,MINNEAPOLIS,MN,55422.0,1,0,0,0,,Original,
1105,"1,106",2021,ADESIS INC,6488.0,,NEW CASTLE,DE,19720.0,0,0,3,0,,Original,
1109,"1,110",2021,ADFINITAS HEALTH LLC,636.0,,HANOVER,MD,21076.0,0,0,3,0,,Original,
1110,"1,111",2021,ADFINITAS HEALTH LLC,6861.0,,HANOVER,MD,21076.0,0,0,4,0,,Original,
1120,"1,121",2021,ADICET BIO INC,1140.0,,MENLO PARK,CA,94025.0,0,0,1,0,,Original,
1128,"1,129",2021,ADIMAB SERVICE COMPANY LLC,8503.0,,LEBANON,NH,3766.0,1,0,1,0,,Original,
1131,"1,132",2021,ADIR INTL LLC DBA CURACAO,2792.0,,LOS ANGELES,CA,90015.0,1,0,1,0,,Original,
1162,"1,163",2021,ADMORE AIRCONDITIONING CORP,5086.0,,YONKERS,NY,10704.0,0,0,1,0,,Original,
1171,"1,172",2021,ADOBE INC,9522.0,,SAN JOSE,CA,95110.0,0,0,2,0,,Original,
1187,"1,188",2021,ADP TECHNOLOGY SERVICES INC,7214.0,,ROSELAND,NJ,7068.0,0,0,3,0,,Original,
1217,"1,218",2021,ADTRAN INC,8200.0,,HUNTSVILLE,AL,35806.0,0,0,1,0,,Original,
1227,"1,228",2021,ADVAITAA TECHNOLOGIES INC,6875.0,,BEDFORD,TX,76021.0,1,0,5,0,,Original,
1233,"1,234",2021,ADVALUE PHOTONICS INC,5706.0,,TUCSON,AZ,85706.0,1,0,0,0,,Original,
1235,"1,236",2021,ADVAN RESEARCH CORPORATION LLC,1633.0,,NEW YORK,NY,10017.0,0,0,1,0,,Original,
1247,"1,248",2021,ADVANCE SMILE DENTAL CREATOR LLC,6625.0,,EMMAUS,PA,18049.0,1,0,0,0,,Original,
1286,"1,287",2021,ADVANCED ENERGY INDUSTRIES INC,6841.0,,FORT COLLINS,CO,80525.0,0,0,1,0,,Original,
1319,"1,320",2021,ADVANCED MOLDING TECHNOLOGIES LLC,7460.0,,CIRCLE PINES,MN,55014.0,1,0,0,0,,Original,
1323,"1,324",2021,ADVANCED OPTOWAVE CORPORATION,4832.0,,RONKONKOMA,NY,11779.0,1,0,0,0,,Original,
1356,"1,357",2021,ADVANCED WAREHOUSE INC,6921.0,,SECAUCUS,NJ,7094.0,1,0,0,0,,Original,
1397,"1,398",2021,ADVENCHEN LABORATORIES LLC,275.0,,MOORPARK,CA,93021.0,1,0,0,0,,Original,
1413,"1,414",2021,ADVENTIST HEALTH SYSTEM/SUNBELT IN,4459.0,,ALTAMONTE SPRINGS,FL,32714.0,0,0,2,0,,Original,
1427,"1,428",2021,ADVERTEX COMMUNICATIONS INC,3046.0,,DULUTH,GA,30097.0,2,0,4,1,,Original,
1428,"1,429",2021,ADVERTEX COMMUNICATIONS INC,3046.0,,JOHNS CREEK,GA,30097.0,1,0,2,0,,Original,
1455,"1,456",2021,ADYA GLOBAL LLC,8130.0,,NEW YORK,NY,10065.0,1,0,0,0,,Original,
1473,"1,474",2021,AEGIS THERAPIES INC,1574.0,,FORT SMITH,AR,72919.0,0,0,1,0,,Original,
1487,"1,488",2021,AERENDIR MOBILE INC,267.0,,MOUNTAIN VIEW,CA,94040.0,0,0,0,1,,Original,
1494,"1,495",2021,AERO TECHNOLOGIES INC,5905.0,,SAN FRANCISCO,CA,94105.0,1,0,0,0,,Original,
1508,"1,509",2021,AEROSTAR MACHINE & TOOL,7119.0,,FORT WAYNE,IN,46818.0,1,0,0,0,,Original,
1509,"1,510",2021,AEROSTAR MACHINE & TOOLS LLC DBA W,7119.0,,FORT WAYNE,IN,46818.0,1,0,0,0,,Original,
1510,"1,511",2021,AEROTECH INC,7279.0,,PITTSBURGH,PA,15238.0,0,0,1,0,,Original,
1516,"1,517",2021,AES ALAMITOS LLC,3053.0,,ARLINGTON,VA,22203.0,0,0,1,0,,Original,
1517,"1,518",2021,AES CLEAN ENERGY SERVICES LLC,4391.0,,ARLINGTON,VA,22203.0,0,0,8,0,,Original,
1520,"1,521",2021,AES SERVICES INC,3725.0,,ARLINGTON,VA,22203.0,0,0,1,0,,Original,
1521,"1,522",2021,AES SERVICES INC,5292.0,,ARLINGTON,VA,22203.0,0,0,1,0,,Original,
1523,"1,524",2021,AES US SERVICES LLC,5169.0,,ARLINGTON,VA,22203.0,0,0,2,0,,Original,
1530,"1,531",2021,AETHERTOUCH INC,1450.0,,AUSTIN,TX,78759.0,1,0,0,0,,Original,
1544,"1,545",2021,AEVUS PRECISION DIAGNOSTICS,8098.0,,NORMAN,OK,73072.0,0,0,1,0,,Original,
1549,"1,550",2021,AFACH TECHNOLOGIES CORP,8296.0,,WILMINGTON,DE,19801.0,1,0,0,0,,Original,
1550,"1,551",2021,"AFASCI, INC.",5651.0,,BURLINGAME,CA,94010.0,1,0,0,0,,Original,
1562,"1,563",2021,AFFILIATED ENGINEERS NW INC,2292.0,,MADISON,WI,53706.0,0,0,1,0,,Original,
1563,"1,564",2021,AFFILIATED ENGINEERS SE INC,3912.0,,MADISON,WI,53706.0,0,0,2,0,,Original,
1569,"1,570",2021,AFFINIA THERAPEUTICS INC,9975.0,,WALTHAM,MA,2453.0,0,0,2,0,,Original,
1604,"1,605",2021,AFRICAN RENEWABLE ENERGY INC,1037.0,,SAINT DAVID,AZ,85630.0,0,1,0,0,,Original,
1623,"1,624",2021,AGADIA SYSTEMS INC,3056.0,,PARSIPPANY,NJ,7054.0,0,0,2,0,,Original,
1640,"1,641",2021,AGC BIOLOGICS INC,6219.0,,BOTHELL,WA,98021.0,1,0,0,0,,Original,
1646,"1,647",2021,AGCODE INC,8816.0,,GLENWOOD,MN,56334.0,0,0,1,0,,Original,
1658,"1,659",2021,AGENUS INC,2417.0,,LEXINGTON,MA,2421.0,1,0,1,0,,Original,
1664,"1,665",2021,AGGIO LLC,3833.0,,SAINT LOUIS,MO,63132.0,2,0,0,0,,Original,
1684,"1,685",2021,AGILE SCIENTIFIC GROUP,3596.0,,CINCINNATI,OH,45240.0,0,0,1,0,,Original,
1685,"1,686",2021,AGILE SCIENTIFIC GROUP,3596.0,,INDIANAPOLIS,IN,46240.0,2,0,6,2,,Original,
1697,"1,698",2021,AGILEITSERVICE LLC,5187.0,,APPLE VALLEY,MN,55124.0,1,0,0,0,,Original,
1705,"1,706",2021,AGILESOFT INC,7451.0,,NORCROSS,GA,30092.0,1,0,0,0,,Original,
1706,"1,707",2021,AGILESOFT INC,7451.0,,PEACHTREE CORNERS,GA,30092.0,0,0,1,0,,Original,
1710,"1,711",2021,AGILETRAILBLAZERS LLC DBA CIRRUSLA,7822.0,,RESTON,VA,20191.0,0,0,1,0,,Original,
1722,"1,723",2021,AGILITY TECHNOLOGIES LLC,5984.0,,ATLANTA,GA,30328.0,0,0,1,0,,Original,
1727,"1,728",2021,AGILYX CORP,8559.0,,TIGARD,OR,97223.0,1,0,0,0,,Original,
1729,"1,730",2021,AGISOL LLC,6277.0,,ELLICOTT CITY,MD,21043.0,0,0,3,0,,Original,
1754,"1,755",2021,AGRANEE TECH INC,5398.0,,NASHVILLE,TN,37214.0,0,0,1,0,,Original,
1763,"1,764",2021,AGRICULTURE DEVELOPMENT GROUP INC,2844.0,,ELTOPIA,WA,99330.0,0,0,2,0,,Original,
1782,"1,783",2021,AHAVAH GROUP LLC,2159.0,,JERSEY CITY,NJ,7304.0,0,0,1,0,,Original,
1787,"1,788",2021,AHEARN HOLTZMAN INC,4474.0,,PORT CHESTER,NY,10573.0,1,0,0,0,,Original,
1793,"1,794",2021,AHS CONSTRUCTION LLC,4075.0,,MIAMI,FL,33186.0,0,0,1,0,,Original,
1798,"1,799",2021,AHU TECHNOLOGIES INC,3870.0,,NEWARK,DE,19713.0,0,0,1,0,,Original,
1806,"1,807",2021,AI SQUARED,3177.0,,SEATTLE,WA,98103.0,4,0,2,0,,Original,
1827,"1,828",2021,AIENTERPRISE INC. DBA AIENTERPRISE,8155.0,,FRISCO,TX,75034.0,0,0,1,0,,Original,
1829,"1,830",2021,AIG ASSET MANAGEMENT US LLC,9722.0,,NEW YORK,NY,10038.0,0,0,1,0,,Original,
1838,"1,839",2021,AIH LLC,7580.0,,VICTOR,NY,14564.0,1,0,0,0,,Original,
1862,"1,863",2021,AIONCO INC,2340.0,,MENLO PARK,CA,94025.0,0,0,1,0,,Original,
1863,"1,864",2021,AIONIC LABS INC,611.0,,LIVERMORE,CA,94550.0,0,0,1,0,,Original,
1868,"1,869",2021,AIR CONCIERGE INC,2037.0,,CARDIFF BY THE SEA,CA,92007.0,0,0,1,0,,Original,
1889,"1,890",2021,AIR WORLDWIDE,4254.0,,BOSTON,MA,2111.0,1,0,1,0,,Original,
1896,"1,897",2021,AIRBNB INC,1428.0,,SAN FRANCISCO,CA,94103.0,0,0,0,1,,Original,
1931,"1,932",2021,AIRPORT SHOPPES CORP,612.0,,SAN JUAN,PR,937.0,1,0,0,0,,Original,
1952,"1,953",2021,AISIN TECHNICAL CENTER OF AMERICA,7250.0,,NORTHVILLE,MI,48168.0,0,0,1,0,,Original,
1954,"1,955",2021,AISIN U S A MFG INC,3991.0,,SEYMOUR,IN,47274.0,0,0,1,0,,Original,
1964,"1,965",2021,AIW INC,4502.0,,HYATTSVILLE,MD,20781.0,0,0,1,0,,Original,
1983,"1,984",2021,AKA COMP SOLUTIONS INC,3154.0,,CHICAGO,IL,60659.0,2,0,0,0,,Original,
2035,"2,036",2021,AKRON BIOTECHNOLOGY LLC DBA AKRON,6014.0,,BOCA RATON,FL,33487.0,1,0,0,0,,Original,
2050,"2,051",2021,AKUA BEHAVIORAL HEALTH INC,4199.0,,NEWPORT BEACH,CA,92660.0,0,0,1,0,,Original,
2079,"2,080",2021,ALACURA MEDICAL TRANSPORTATION MAN,4689.0,,DALLAS,TX,75243.0,0,0,1,0,,Original,
2105,"2,106",2021,ALBA LONGA CONCEPTS LLC,8179.0,,NEW YORK,NY,10036.0,1,0,0,0,,Original,
2106,"2,107",2021,ALBA SERVICES INC,9465.0,,NEW YORK,NY,10019.0,1,0,1,0,,Original,
2114,"2,115",2021,ALBANY MOLECULAR RESEARCH INC,2717.0,,ALBANY,NY,12203.0,3,0,13,1,,Original,
2120,"2,121",2021,ALBEA THOMASTON INC,9259.0,,THOMASTON,CT,6787.0,2,0,0,0,,Original,
2122,"2,123",2021,ALBEMARLE CORPORATION,2118.0,,CHARLOTTE,NC,28209.0,2,0,0,0,,Original,
2136,"2,137",2021,ALBRIGHT STONEBRIDGE GROUP LLC,5157.0,,WASHINGTON,DC,20005.0,0,0,1,0,,Original,
2165,"2,166",2021,ALDRICH CHEMICAL CO LLC,7772.0,,BURLINGTON,MA,1803.0,0,0,1,0,,Original,
2170,"2,171",2021,ALECTOR LLC,2363.0,,SOUTH SAN FRANCISCO,CA,94080.0,0,0,1,0,,Original,
2180,"2,181",2021,ALEGION INC,2123.0,,AUSTIN,TX,78702.0,0,0,1,0,,Original,
2185,"2,186",2021,ALEON PHARMA INTERNATIONAL INC,5188.0,,PARSIPPANY,NJ,7054.0,0,0,1,0,,Original,
2220,"2,221",2021,ALFA LAVAL INC,1631.0,,HENRICO,VA,23231.0,0,0,1,0,,Original,
2221,"2,222",2021,ALFA LAVAL INC,1631.0,,RICHMOND,VA,23231.0,1,0,0,0,,Original,
2231,"2,232",2021,ALGOK BIO INC,8652.0,,MIDDLETOWN,DE,19709.0,0,0,1,0,,Original,
2232,"2,233",2021,ALGORITHM INC DBA CLOUD INTEGRATOR,4810.0,,FAIRFAX,VA,22030.0,0,0,5,0,,Original,
2241,"2,242",2021,ALICE OLIVIA LLC,869.0,,NEW YORK,NY,10014.0,0,0,1,0,,Original,
2253,"2,254",2021,ALINDUS INC,3737.0,,IRVING,TX,75038.0,0,0,1,0,,Original,
2256,"2,257",2021,ALIQUANTUM INTERNATIONAL INC,6907.0,,ONTARIO,CA,91761.0,1,0,0,0,,Original,
2282,"2,283",2021,ALL CLEAR DECISIONING LLC,5080.0,,FT LAUDERDALE,FL,33309.0,1,0,0,0,,Original,
2298,"2,299",2021,ALLAKOS INC,8831.0,,REDWOOD CITY,CA,94065.0,0,0,2,0,,Original,
2330,"2,331",2021,ALLEGRO MICROSYSTEMS LLC,6180.0,,MANCHESTER,NH,3103.0,0,0,4,0,,Original,
2357,"2,358",2021,ALLIANCE FIBER OPTIOCS PRODUCTS,4122.0,,CORNING,NY,14831.0,0,0,1,0,,Original,
2397,"2,398",2021,ALLIED ELECTRONICS INC,357.0,,FORT WORTH,TX,76118.0,0,0,1,0,,Original,
2418,"2,419",2021,ALLOTEX INC,6460.0,,BOSTON,MA,2210.0,0,0,1,0,,Original,
2422,"2,423",2021,ALLOY THERAPEUTICS LLC,2178.0,,LEXINGTON,MA,2421.0,1,0,0,0,,Original,
2430,"2,431",2021,ALLSPEC SECURITY INC,1709.0,,CITY INDUSTRY,CA,91744.0,1,0,0,0,,Original,
2437,"2,438",2021,ALLTECH CONSULTING SERVICES INC,2933.0,,PRINCETON,NJ,8540.0,0,0,1,0,,Original,
2465,"2,466",2021,ALLYALIGN HEALTH INC,5506.0,,GLEN ALLEN,VA,23060.0,0,0,1,0,,Original,
2469,"2,470",2021,ALMAC CENTRAL MANAGEMENT LLC,4935.0,,SOUDERTON,PA,18964.0,0,0,1,0,,Original,
2470,"2,471",2021,ALMAC CLINICAL TECHNOLOGIES LLC,387.0,,SOUDERTON,PA,18964.0,0,0,4,0,,Original,
2475,"2,476",2021,ALNA CONSTRUCTION CORP,7217.0,,SECAUCUS,NJ,7094.0,0,0,1,0,,Original,
2499,"2,500",2021,ALPHA DENTAL CENTER PC,2694.0,,FALL RIVER,MA,2724.0,0,0,3,0,,Original,
2516,"2,517",2021,ALPHA ONCOLOGY RESEARCH LLC,2394.0,,DEBARY,FL,32713.0,2,0,0,0,,Original,
2520,"2,521",2021,ALPHA SQUARE GROUP S LLC,2031.0,,NEW YORK,NY,10118.0,1,0,0,0,,Original,
2550,"2,551",2021,ALPHAZYME LLC,2813.0,,JUPITER,FL,33458.0,1,0,0,0,,Original,
2565,"2,566",2021,ALPS ALPINE NORTH AMERICA INC,4503.0,,AUBURN HILLS,MI,48326.0,0,0,1,0,,Original,
2577,"2,578",2021,ALSAL CONSTRUCTION INC,3358.0,,DALLAS,TX,75229.0,0,0,2,0,,Original,
2578,"2,579",2021,ALSBRIDGE INC,9887.0,,STAMFORD,CT,6902.0,0,0,1,0,,Original,
2609,"2,610",2021,ALTASCIENCES PRECLINICAL SEATTLE L,2782.0,,EVERETT,WA,98203.0,1,0,0,0,,Original,
2629,"2,630",2021,ALTIOSTAR NETWORKS INC,9335.0,,TEWKSBURY,MA,1876.0,0,0,3,0,,Original,
2637,"2,638",2021,ALTO NEUROSCIENCE INC,124.0,,LOS ALTOS,CA,94022.0,0,0,1,0,,Original,
2676,"2,677",2021,ALVAREZ MARSAL TAXAND LLC,7630.0,,NEW YORK,NY,10022.0,1,0,0,0,,Original,
2694,"2,695",2021,AM TECHNOLOGIES INC,1886.0,,STERLING,VA,20166.0,1,0,0,0,,Original,
2707,"2,708",2021,AMADEUS NORTH AMERICA INC,4614.0,,DORAL,FL,33122.0,1,0,0,0,,Original,
2714,"2,715",2021,AMAEYAA TECHNOLOGIES INC,803.0,,FARMINGTN HLS,MI,48334.0,1,0,0,0,,Original,
2731,"2,732",2021,AMAZING VITAMINS LLC,7931.0,,CARLSTADT,NJ,7072.0,1,0,0,0,,Original,
2732,"2,733",2021,AMAZON ADVERTISING LLC,9823.0,,SEATTLE,WA,98121.0,3,0,1,0,,Original,
2734,"2,735",2021,AMAZON CAPITAL SERVICES INC,8644.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2736,"2,737",2021,AMAZON COM CA INC,9241.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2738,"2,739",2021,AMAZON COM SERVICES INC,4687.0,,SEATTLE,WA,98121.0,0,0,0,1,,Original,
2742,"2,743",2021,AMAZON COM SERVICES LLC,4467.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2746,"2,747",2021,AMAZON COM SERVICES LLC,4687.0,,ARLINGTON,VA,22202.0,16,0,0,0,,Original,
2747,"2,748",2021,AMAZON COM SERVICES LLC,4687.0,,MC LEAN,VA,22102.0,0,0,1,0,,Original,
2748,"2,749",2021,AMAZON COM SERVICES LLC,4687.0,,NEW YORK,NY,10036.0,1,0,1,0,,Original,
2749,"2,750",2021,AMAZON COM SERVICES LLC,4687.0,,RICHARDSON,TX,75082.0,0,0,2,0,,Original,
2750,"2,751",2021,AMAZON COM SERVICES LLC,4687.0,,SAN DIEGO,CA,92121.0,1,0,0,0,,Original,
2751,"2,752",2021,AMAZON COM SERVICES LLC,4687.0,,SEATTLE,WA,98102.0,1,0,0,0,,Original,
2752,"2,753",2021,AMAZON COM SERVICES LLC,4687.0,,SEATTLE,WA,98109.0,1,0,1,0,,Original,
2753,"2,754",2021,AMAZON COM SERVICES LLC,4687.0,,SEATTLE,WA,98111.0,2,0,0,0,,Original,
2754,"2,755",2021,AMAZON COM SERVICES LLC,4687.0,,SEATTLE,WA,98121.0,"1,957",61,551,11,,Original,
2755,"2,756",2021,AMAZON COM SERVICES LLC,4687.0,,WEXFORD,PA,15090.0,4,0,1,0,,Original,
2774,"2,775",2021,AMAZON COM SERVICES LLC,6860.0,,SEATTLE,WA,98121.0,1,0,1,0,,Original,
2775,"2,776",2021,AMAZON COM SERVICES LLC,8319.0,,SEATTLE,WA,98121.0,0,0,0,1,,Original,
2778,"2,779",2021,AMAZON DATA SERVICES INC,6543.0,,SEATTLE,WA,98121.0,10,0,11,0,,Original,
2782,"2,783",2021,AMAZON DEVELOPMENT CENTER US INC,4306.0,,ARLINGTON,VA,22202.0,0,0,1,0,,Original,
2783,"2,784",2021,AMAZON DEVELOPMENT CENTER US INC,4306.0,,SEATTLE,WA,98121.0,171,1,12,0,,Original,
2793,"2,794",2021,AMAZON MECHANICAL TURK INC,4202.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2796,"2,797",2021,AMAZON REGISTRY SERVICES INC,3537.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2798,"2,799",2021,AMAZON ROBOTICS LLC,3087.0,,SEATTLE,WA,98121.0,6,1,0,0,,Original,
2802,"2,803",2021,AMAZON STUDIOS LLC,8501.0,,SEATTLE,WA,98121.0,0,0,1,1,,Original,
2811,"2,812",2021,AMAZON WEB SERVICES INC,8068.0,,SEATTLE,WA,98121.0,115,12,87,2,,Original,
2812,"2,813",2021,AMAZON WEB SERVICES INC,8068.0,,SEATTLE,WA,98127.0,1,0,0,0,,Original,
2824,"2,825",2021,AMAZON.COM SERVICES LLC F/K/A AMAZ,,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
