original_index,Line by line,Fiscal Year,Employer (Petitioner) Name,Tax ID,Industry (NAICS) Code,Petitioner City,Petitioner State,Petitioner Zip Code,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,Original_NAICS,NAICS_Source,Matched_NAICS
187,188,2010,57 BUILDERS LTD,7801.0,,HONOLULU,HI,96819.0,1,1,0,0,,Original,
188,189,2010,57TH STREET COLLECTION INC,1002.0,,NEW YORK,NY,10128.0,1,0,0,0,,Original,
192,193,2010,80 MILLION FOOD INC,5026.0,,CHICAGO,IL,60659.0,0,1,0,0,,Original,
210,211,2010,212 MEDIA LLC,9016.0,,NEW YORK,NY,10016.0,1,0,0,0,,Original,
216,217,2010,280TV LLC,9846.0,,SAUGUS,MA,1906.0,0,1,0,0,,Original,
242,243,2010,567 FRAMING CORP,5848.0,,NEW YORK,NY,10009.0,1,0,0,0,,Original,
255,256,2010,925 STERLING INC,2092.0,,NEW YORK,NY,10036.0,0,0,1,0,,Original,
286,287,2010,A & A BRASS COMPANY,444.0,,UNION,NJ,7083.0,0,0,1,0,,Original,
297,298,2010,A & J CONSULTING ENGINEERING SVCS,6624.0,,CLIFTON,NJ,7012.0,0,0,1,0,,Original,
308,309,2010,A & T INFOSOURCE CORP,1884.0,,DALLAS,TX,75251.0,0,0,1,0,,Original,
311,312,2010,A & Z PHARMACEUTICAL INC,2018.0,,HAUPPAUGE,NY,11788.0,1,0,0,0,,Original,
314,315,2010,A A MARBLE & GRANITE LLC D/B/A,8160.0,,NORCROSS,GA,30093.0,0,0,1,0,,Original,
316,317,2010,A A TECHNOLOGY INC,2144.0,,RONKONKOMA,NY,11779.0,1,0,0,0,,Original,
317,318,2010,A ACCES AUTOMATION & GATE D/B/A GA,7722.0,,LAKESIDE,CA,92040.0,0,0,0,1,,Original,
342,343,2010,A H R E INC,572.0,,MCLEAN,VA,22101.0,1,0,0,0,,Original,
346,347,2010,A J HAULING TEXAS LLC,1673.0,,WEIMAR,TX,78962.0,0,0,1,0,,Original,
357,358,2010,A N D CONTRACTORS INC,5403.0,,STERLING,VA,20166.0,0,0,1,0,,Original,
362,363,2010,A O TEXTILE INC,7442.0,,NEW YORK,NY,10018.0,0,0,1,0,,Original,
364,365,2010,A ONE GEMS INC,8727.0,,NEW YORK,NY,10036.0,0,0,1,0,,Original,
378,379,2010,A S DIAMONDS INC,3739.0,,NEW YORK,NY,10036.0,1,0,0,0,,Original,
390,391,2010,A TRIHI INC,4440.0,,LOS ANGELES,CA,90064.0,0,1,0,0,,Original,
393,394,2010,A W CHESTERTON COMPANY,3400.0,,WOBURN,MA,1801.0,1,0,0,0,,Original,
394,395,2010,A W MOBILE INC,4876.0,,HICKSVILLE,NY,10801.0,2,0,0,0,,Original,
412,413,2010,A-1 ENTERPRISE LLC,2108.0,,FORT WASHINGTON,PA,19034.0,0,0,1,0,,Original,
418,419,2010,A-BEST INSURANCE & FINANCING SERV,6809.0,,PHILADELPHIA,PA,19107.0,1,0,0,0,,Original,
421,422,2010,A-DEL CONSTRUCTION CO INC,5095.0,,NEWARK,DE,19702.0,0,0,1,0,,Original,
427,428,2010,A-TECH NA INC DBA ATECH MACHINE,5628.0,,BELTSVILLE,MD,20705.0,0,0,1,0,,Original,
429,430,2010,A-WEB INTERNET MARKETING SERVICES,2328.0,,COLLEGE POINT,NY,11356.0,1,0,0,0,,Original,
430,431,2010,A&A BEST INVESTMENTS L L C,5917.0,,SAN ANTONIO,TX,78248.0,0,2,0,0,,Original,
434,435,2010,A&A PHYSICIANS PC,8408.0,,BROOKLYN,NY,11218.0,1,0,0,0,,Original,
448,449,2010,AA WIRELESS INC,4349.0,,GLENDALE,CA,91203.0,0,0,2,0,,Original,
449,450,2010,AA WIRELESS INC,4349.0,,LOS ANGELES,CA,90012.0,0,0,0,2,,Original,
454,455,2010,AAA ELECTRICAL & COMMUNICATIONS IN,2002.0,,GLENDALE,CA,91203.0,0,0,1,0,,Original,
464,465,2010,AAA WORLD FLOORS INC,6524.0,,ATLANTA,GA,30336.0,0,1,0,0,,Original,
476,477,2010,AAKO INC,9858.0,,AVENTURA,FL,33180.0,2,0,0,0,,Original,
494,495,2010,AARTI HOSPITALITY MANAGEMENT LLC,149.0,,GETTYSBURG,PA,17325.0,0,1,0,0,,Original,
524,525,2010,ABAXIS INC,3001.0,,UNION CITY,CA,94587.0,1,0,0,0,,Original,
530,531,2010,ABBASZADEH PRO DENTAL CORP,5081.0,,SACRAMENTO,CA,95826.0,2,0,1,0,,Original,
534,535,2010,ABBOTT LABORATORIES,8440.0,,ABBOTT PARK,IL,60064.0,0,0,1,0,,Original,
542,543,2010,ABC & NY CONSTRUCTION INC,4534.0,,BROOKLYN,NY,11215.0,1,0,0,0,,Original,
553,554,2010,ABC LUMBER TRADING LLC,524.0,,MIAMI,FL,33126.0,0,1,0,0,,Original,
558,559,2010,ABDUL NAUSHAD MDPC D/B/A ADVANCED,9812.0,,FESTUS,MO,63028.0,0,0,1,0,,Original,
562,563,2010,ABEL BAINNSON BUTZ LLP,4753.0,,NEW YORK,NY,10011.0,1,0,0,0,,Original,
606,607,2010,ABO SUPPLY LLC,9166.0,,HOUSTON,TX,77032.0,1,0,0,0,,Original,
609,610,2010,ABOUT TIME LTD,1701.0,,LAREDO,TX,78041.0,1,0,0,0,,Original,
642,643,2010,ABU AZIZULLAH M D P A,8886.0,,THE VILLAGES,FL,32159.0,0,0,0,1,,Original,
647,648,2010,ABV ELECTRONICS INC DBA SIENNA COR,3902.0,,FREMONT,CA,94538.0,1,0,3,0,,Original,
648,649,2010,ABV ELECTRONICS INC DBA SIENNA COR,3902.0,,SUWANEE,GA,30024.0,1,0,1,0,,Original,
654,655,2010,AC DIRECT INC,2152.0,,WINTER PARK,FL,32789.0,1,0,0,0,,Original,
666,667,2010,ACADEMY OF CONTINUING INC,3381.0,,BOCA RATON,FL,33431.0,0,0,1,0,,Original,
673,674,2010,ACADIA ENTERPRISES LLC,8135.0,,HOPKINTON,MA,1748.0,0,0,1,0,,Original,
703,704,2010,ACCENT USA INC,6991.0,,LODI,NJ,7644.0,0,1,0,0,,Original,
705,706,2010,ACCENTURE LLP,2904.0,,CHICAGO,IL,60601.0,0,0,2,0,,Original,
709,710,2010,ACCENTURE TECHNOLOGY SOLUTIONS,8319.0,,CHICAGO,IL,60601.0,6,0,0,0,,Original,
727,728,2010,ACCESS FIVE COMMUNICATIONS INC,6390.0,,TORRANCE,CA,90501.0,0,1,0,0,,Original,
730,731,2010,ACCESS INTERNATIONAL INC,4578.0,,WESTLAKE VILLAGE,CA,91361.0,0,0,0,1,,Original,
741,742,2010,ACCESS TELECOM INC,6975.0,,MIAMI,FL,33172.0,0,0,1,0,,Original,
742,743,2010,ACCESS THERAPIES INC,,,INDIANAPOLIS,IN,46278.0,1,0,0,0,,Original,
743,744,2010,ACCESS THERAPIES INC,5072.0,,INDIANAPOLIS,IN,46278.0,2,1,2,1,,Original,
752,753,2010,ACCION INTERNATIONAL,5763.0,,BOSTON,MA,2129.0,1,2,1,0,,Original,
754,755,2010,ACCIONA WINDPOWER N AMERICA,8588.0,,CHICAGO,IL,60606.0,0,0,1,0,,Original,
775,776,2010,ACCORD STAFFING AGENCY,1930.0,,REDLANDS,CA,92374.0,0,1,0,0,,Original,
785,786,2010,ACCREDO HEALTH GROUP INC,8535.0,,MEMPHIS,TN,38134.0,0,0,1,0,,Original,
791,792,2010,ACCU-CRETE INC,6041.0,,ALEXANDRIA,VA,22314.0,2,0,0,0,,Original,
813,814,2010,ACCUTECH ELECTRONIC SYSTEM INC,6184.0,,COLLEGE POINT,NY,11356.0,1,0,0,0,,Original,
818,819,2010,ACDC IMPORTS & EXPORTS LLC,5428.0,,MIAMI,FL,33131.0,0,0,1,0,,Original,
821,822,2010,ACE BUILDERS LLC,9776.0,,DEDEDO,GU,96929.0,6,0,0,0,,Original,
822,823,2010,ACE BUILDERS LLC,9776.0,,YIGO,GU,96929.0,1,0,0,0,,Original,
848,849,2010,ACER AMERICA CORP,7736.0,,SAN JOSE,CA,95110.0,0,0,2,0,,Original,
849,850,2010,ACERGY US INC,8249.0,,HOUSTON,TX,77041.0,1,0,0,0,,Original,
858,859,2010,ACHIEVE INTERNET,4112.0,,SAN DIEGO,CA,92109.0,1,0,0,0,,Original,
873,874,2010,ACIDOPHIL LLC,339.0,,BALTIMORE,MD,21093.0,1,0,0,0,,Original,
877,878,2010,ACISION LLC,3291.0,,PLANO,TX,75093.0,5,0,2,0,,Original,
883,884,2010,ACLB2B CORP,4261.0,,WOODLAND HILLS,CA,91364.0,0,0,1,0,,Original,
884,885,2010,ACLOR INC,3401.0,,LAWRENCEVILLE,GA,30043.0,1,0,1,0,,Original,
886,887,2010,ACM GROUP USA CORPORATION,8518.0,,PEMBROKE PINES,FL,33028.0,2,0,0,0,,Original,
891,892,2010,ACME FURNITURE INDUSTRY INC,804.0,,CITY OF INDUSTRY,CA,91748.0,2,0,0,0,,Original,
892,893,2010,ACME FURNITURE INDUSTRY INC,804.0,,ROWLAND HEIGHTS,CA,91748.0,1,0,0,0,,Original,
896,897,2010,ACME INDUSTRIES INC,1625.0,,BURBANK,CA,91502.0,0,0,1,0,,Original,
909,910,2010,ACOMES INC,9915.0,,LOS ANGELES,CA,90025.0,1,1,0,0,,Original,
913,914,2010,ACORN RESEARCH LLC,1362.0,,MEMPHIS,TN,38138.0,1,0,0,0,,Original,
917,918,2010,ACQ SEATING INC,8386.0,,BROADVIEW,IL,60155.0,0,0,0,1,,Original,
919,920,2010,ACQUARIUM INC,349.0,,LOS ANGELES,CA,90012.0,0,1,0,0,,Original,
923,924,2010,ACQUITY GROUP,3628.0,,CHICAGO,IL,60661.0,0,0,2,0,,Original,
965,966,2010,ACTAVIS MID ATLANTIC LLC,7546.0,,LINCOLNTON,NC,28092.0,0,0,1,0,,Original,
968,969,2010,ACTEGA KELSTAR INC,3155.0,,DELRAN,NJ,8075.0,1,0,0,0,,Original,
972,973,2010,ACTEX INTERNATIONAL CORP,4386.0,,LONG ISLAND CITY,NY,11105.0,1,0,0,0,,Original,
982,983,2010,ACTION NEW YORK LLC,7203.0,,FLUSHING,NY,11354.0,0,0,1,0,,Original,
984,985,2010,ACTION VILLAGE LLC,8293.0,,WOODDALE,IL,60191.0,2,0,0,0,,Original,
990,991,2010,ACTIVE DATA GROUP INC,6592.0,,BOCA RATON,FL,33487.0,0,0,1,0,,Original,
999,"1,000",2010,ACTIVE MOTIF INC,8864.0,,CARLSBAD,CA,92008.0,0,0,1,0,,Original,
1002,"1,003",2010,ACTIVE USA INC,8331.0,,LOS ANGELES,CA,90058.0,1,0,0,0,,Original,
1004,"1,005",2010,ACTIVEFILINGS LLC,1740.0,,MIAMI SHORES,FL,33138.0,0,0,1,0,,Original,
1019,"1,020",2010,ACTUS CONSULTING GROUP INC,9542.0,,NEW YORK,NY,10036.0,1,0,0,0,,Original,
1028,"1,029",2010,ACUMEN LLC,8582.0,,BURLINGAME,CA,94010.0,5,0,2,0,,Original,
1038,"1,039",2010,ACURE HOME HEALTH,5366.0,,OAK PARK,MI,48237.0,0,1,0,0,,Original,
1046,"1,047",2010,ACWALLA LLC,6532.0,,COPPELL,TX,75019.0,0,1,0,0,,Original,
1048,"1,049",2010,ACXIOM CORP,1897.0,,CONWAY,AR,72032.0,0,0,1,0,,Original,
1049,"1,050",2010,ACXIOM CORP,1897.0,,LITTLE ROCK,AR,72201.0,8,1,11,1,,Original,
1050,"1,051",2010,ACXIOM CORPORATION,1897.0,,LITTLE ROCK,AR,72201.0,0,0,1,0,,Original,
1057,"1,058",2010,AD MIRACLE INC,6316.0,,HIALEAH,FL,33016.0,0,0,1,0,,Original,
1060,"1,061",2010,ADA TECHNOLOGIES INC,4053.0,,LITTLETON,CO,80127.0,0,0,1,0,,Original,
1067,"1,068",2010,ADAK EAGLE ENTERPRISES LLC,9918.0,,ANCHORAGE,AK,99508.0,1,0,0,0,,Original,
1075,"1,076",2010,ADAM'S EUROPEAN CONTRACTING INC,275.0,,BROOKLYN,NY,11237.0,0,0,1,0,,Original,
1082,"1,083",2010,ADAPT IDENTIFICATION LLC,5208.0,,NEW YORK,NY,10018.0,1,0,0,0,,Original,
1101,"1,102",2010,ADBRITE INC,9597.0,,SAN FRANCISCO,CA,94103.0,0,0,2,0,,Original,
1102,"1,103",2010,ADC RESOURCES INC,2566.0,,UTICA,NY,13502.0,1,0,0,0,,Original,
1108,"1,109",2010,ADCO PRODUCTS INC,53.0,,CHATSWORTH,CA,91311.0,1,0,0,0,,Original,
1120,"1,121",2010,ADE SYSTEMS INC,5649.0,,LYNBROOK,NY,11563.0,0,0,1,0,,Original,
1126,"1,127",2010,ADEL ROOTSTEIN INC,5548.0,,NEW YORK,NY,10011.0,0,0,1,0,,Original,
1134,"1,135",2010,ADENNA INC,92.0,,SANTA FE SPRINGS,CA,90670.0,0,0,1,0,,Original,
1139,"1,140",2010,ADEPT CONSTRUCTION SERVICES INC,7570.0,,SUGAR LAND,TX,77479.0,1,0,0,0,,Original,
1152,"1,153",2010,ADESA INC,2546.0,,CARMEL,IN,46032.0,3,0,2,0,,Original,
1154,"1,155",2010,ADESSO INC,5208.0,,WALNUT,CA,91748.0,0,0,1,0,,Original,
1164,"1,165",2010,ADIA KIBUR ACCESSORIES,5575.0,,ALHAMBRA,CA,91803.0,0,0,1,0,,Original,
1170,"1,171",2010,ADIMAB INC,6722.0,,LEBANON,NH,3766.0,0,0,1,0,,Original,
1172,"1,173",2010,ADIO PHARMACY DISTRIBUTION SVCS,7287.0,,PADUCAH,KY,42001.0,1,0,0,0,,Original,
1187,"1,188",2010,ADMAX MEDIA INC,8839.0,,SANTA BARBARA,CA,93101.0,0,0,1,0,,Original,
1188,"1,189",2010,ADMERASIA INC,3932.0,,NEW YORK,NY,10001.0,1,0,0,0,,Original,
1190,"1,191",2010,ADMERASIA INC,6932.0,,NEW YORK,NY,10001.0,1,0,0,0,,Original,
1196,"1,197",2010,ADMIT ONE LLC,1111.0,,NEW YORK,NY,10018.0,1,0,0,0,,Original,
1206,"1,207",2010,ADORSYS LLC,7525.0,,ATLANTA,GA,30328.0,1,0,0,0,,Original,
1207,"1,208",2010,ADP INC,7904.0,,ROSELAND,NJ,7068.0,21,0,45,0,,Original,
1208,"1,209",2010,ADPASSAGE INC,2563.0,,SAN BRUNO,CA,94066.0,1,0,0,0,,Original,
1243,"1,244",2010,ADVALUE PHOTONICS INC,5706.0,,TUCSON,AZ,85714.0,2,0,0,0,,Original,
1256,"1,257",2010,ADVANCE INFOTECH INC,690.0,,NEW YORK,NY,10001.0,0,0,1,0,,Original,
1261,"1,262",2010,ADVANCE TECHNOLOGY INC,2035.0,,SCARBOROUGH,ME,4070.0,1,0,0,0,,Original,
1263,"1,264",2010,ADVANCE WATCH COMPANY LTD,8061.0,,NEW YORK CITY,NY,10018.0,0,0,1,0,,Original,
1267,"1,268",2010,ADVANCED AMERICAN PRODUCTS LLC,6624.0,,WESTON,FL,33326.0,1,0,0,0,,Original,
1268,"1,269",2010,ADVANCED AMERICAN PRODUCTS LLC,8659.0,,DORAL,FL,33122.0,1,0,0,0,,Original,
1278,"1,279",2010,ADVANCED BUSINESS TECHNOLOGY,4825.0,,SIGNAL HILL,CA,90755.0,0,1,0,0,,Original,
1282,"1,283",2010,ADVANCED CARE STAFFING,1139.0,,BROOKLYN,NY,11211.0,2,0,0,0,,Original,
1305,"1,306",2010,ADVANCED DYNAMICS CORPORATION,7963.0,,LEXINGTON,KY,40511.0,0,0,1,0,,Original,
1315,"1,316",2010,ADVANCED FLUID SYSTMES,9085.0,,ROYERSFORD,PA,19468.0,0,0,1,0,,Original,
1316,"1,317",2010,ADVANCED FRESH CONCEPTS FRANCHISE,4011.0,,RANCHO DOMINGUEZ,CA,90220.0,0,0,1,0,,Original,
1320,"1,321",2010,ADVANCED GLAZING SYSTEMS LLC,5199.0,,REDMOND,WA,98052.0,0,0,1,0,,Original,
1321,"1,322",2010,ADVANCED GLAZING USA LLC,2244.0,,WILMINGTON,DE,19801.0,0,0,1,0,,Original,
1323,"1,324",2010,ADVANCED GREEN TECHS INC,6454.0,,FORT LAUDERDALE,FL,33311.0,1,0,0,0,,Original,
1329,"1,330",2010,ADVANCED INDUSTRIAL COMPUTER INC,2192.0,,CITY OF INDUSTRY,CA,91789.0,1,0,2,0,,Original,
1336,"1,337",2010,ADVANCED INSTRUMENTATIONS INC,5110.0,,MIAMI,FL,33166.0,1,0,0,0,,Original,
1337,"1,338",2010,ADVANCED INSTRUMENTATIONS INC,5110.0,,PEMBROKE PINES,FL,33028.0,0,0,1,0,,Original,
1339,"1,340",2010,ADVANCED INTERNET TECHNOLOGIES,4875.0,,FAYETTEVILLE,NC,28301.0,0,0,1,0,,Original,
1347,"1,348",2010,ADVANCED MANAGEMENT TECHNOLOGY INC,4855.0,,ARLINGTON,VA,22209.0,0,1,0,0,,Original,
1350,"1,351",2010,ADVANCED MARKETS LLC,6400.0,,CHARLOTTE,NC,28277.0,1,0,0,0,,Original,
1392,"1,393",2010,ADVANCED SPORTS INC,1320.0,,PHILADELPHIA,PA,19154.0,1,0,1,0,,Original,
1411,"1,412",2010,ADVANCED TECHNOLOGY LABORATORIES I,8004.0,,LAS VEGAS,NV,89118.0,1,0,0,0,,Original,
1432,"1,433",2010,ADVANTAGE IT INC,2147.0,,ASHBURN,VA,20147.0,0,0,1,4,,Original,
1436,"1,437",2010,ADVANTAGE REHABILIATION SVCS LLC,5846.0,,RIDGEWOOD,NJ,7450.0,0,0,1,0,,Original,
1441,"1,442",2010,ADVANTECH CORP,4624.0,,MILPITAS,CA,95035.0,2,0,1,0,,Original,
1449,"1,450",2010,ADVANTEL INC DBA ADVANTEL NETWORKS,2168.0,,SAN JOSE,CA,95131.0,0,0,1,0,,Original,
1462,"1,463",2010,ADVENTIST HEALTH SYSTEM SUNBELT D/,8398.0,,LAKE MARY,FL,32746.0,0,0,1,0,,Original,
1482,"1,483",2010,ADZINIA MEDIA GRP LLC,9823.0,,SEATTLE,WA,98144.0,1,0,0,0,,Original,
1485,"1,486",2010,AEBM PRODUCTS INC,8123.0,,MIAMI,FL,33131.0,1,0,0,0,,Original,
1494,"1,495",2010,AECOM USA INC,1947.0,,LOS ANGELES,CA,90071.0,0,0,1,0,,Original,
1501,"1,502",2010,AEES POWER SYSTEMS LTD PARTNERSHIP,6237.0,,FARMINGTON HILLS,MI,48331.0,0,0,1,0,,Original,
1504,"1,505",2010,AEGIS CARDIOVASC RES FOUNDATION,7006.0,,PLANTATION,FL,33324.0,1,0,0,0,,Original,
1506,"1,507",2010,AEGIS CONSTRUCTION CONSULTANTS,1239.0,,SILVER SPRING,MD,20910.0,1,0,1,0,,Original,
1510,"1,511",2010,AEGIS SPINE,2358.0,,WALNUT,CA,91789.0,1,0,0,0,,Original,
1519,"1,520",2010,AEOLUS DOWN INC,8937.0,,CHINO,CA,91710.0,0,0,1,0,,Original,
1520,"1,521",2010,AEON (U S A) INC,1579.0,,NEW YORK,NY,10123.0,0,0,1,0,,Original,
1529,"1,530",2010,AER INC,8324.0,,LEXINGTON,MA,2421.0,0,0,1,0,,Original,
1535,"1,536",2010,AERO HARDWARE & SUPPLY INC DBA HYD,9656.0,,SUNRISE,FL,33325.0,1,0,0,0,,Original,
1543,"1,544",2010,AERO TECH INDUSTRIAL SUPPLY,9689.0,,HUNTINGTON BEACH,CA,92649.0,1,0,0,0,,Original,
1551,"1,552",2010,AEROMATRIX INC,7953.0,,MIAMI,FL,33172.0,0,0,1,0,,Original,
1561,"1,562",2010,AEROSUP INC,563.0,,VAN NUYS,CA,91406.0,0,0,1,0,,Original,
1565,"1,566",2010,AEROXCHANGE LTD,2164.0,,IRVING,TX,75039.0,0,0,1,0,,Original,
1577,"1,578",2010,AETEA INFORMATION TECHNOLOGY,2623.0,,ROCKVILLE,MD,20850.0,0,0,1,0,,Original,
1585,"1,586",2010,AF JEWELRY COLLECTION,6248.0,,NEW YORK,NY,10001.0,0,0,1,0,,Original,
1616,"1,617",2010,AFG INTERNATIONAL PRODUCTS INC,323.0,,MONTEBELLO,CA,90640.0,1,0,0,0,,Original,
1638,"1,639",2010,AG CONTRACTORS,7572.0,,WARWICK,NY,10990.0,1,0,0,0,,Original,
1654,"1,655",2010,AGBAYANI CONSTRUCTION CORP,2778.0,,DALY CITY,CA,94014.0,0,0,2,0,,Original,
1659,"1,660",2010,AGDATA LP,2692.0,,CHARLOTTE,NC,28210.0,1,0,0,0,,Original,
1713,"1,714",2010,AGN ENTERPRISES INC,6898.0,,SAN JUAN,PR,919.0,0,0,1,0,,Original,
1730,"1,731",2010,AGRIGENETICS D/B/A MYCOGEN CORP A,2863.0,,INDIANAPOLIS,IN,46268.0,1,0,4,0,,Original,
1732,"1,733",2010,AGRISYSTEMS INC,2692.0,,BILLINGS,MT,59101.0,1,0,0,0,,Original,
1747,"1,748",2010,AHCH CORP,7870.0,,NEW YORK,NY,10001.0,0,0,1,0,,Original,
1753,"1,754",2010,AHLATCI INC,99.0,,PHILADELPHIA,PA,19130.0,1,0,0,0,,Original,
1793,"1,794",2010,AIKEAA INC,6608.0,,ENCINO,CA,91436.0,0,0,1,0,,Original,
1804,"1,805",2010,AIMEZ CLOSET INC,175.0,,LOS ANGELES,CA,90021.0,0,1,0,0,,Original,
1806,"1,807",2010,AIMS COMMUNICATIONS INC,1706.0,,PEMBROKE PINES,FL,33028.0,1,0,0,0,,Original,
1809,"1,810",2010,AION INTERNATIONAL INC,2332.0,,COSTA MESA,CA,92626.0,0,1,0,0,,Original,
1815,"1,816",2010,AIR COMPRESSOR WORKS INC,6385.0,,MIAMI,FL,33179.0,0,1,0,0,,Original,
1823,"1,824",2010,AIR INSTRUMENTS & MEASUREMENTS LLC,1083.0,,LA PUENTE,CA,91746.0,0,0,1,0,,Original,
1848,"1,849",2010,AIRCOM INTERNATIONAL INC,5620.0,,DALLAS,TX,75287.0,0,0,1,0,,Original,
1849,"1,850",2010,AIRCOM INTL INC,5620.0,,DALLAS,TX,75287.0,2,0,1,0,,Original,
1854,"1,855",2010,AIRE 1 ENTERPRISE INC D/B/A,2602.0,,MIAMI,FL,33131.0,1,0,0,0,,Original,
1868,"1,869",2010,AIRY TECHNOLOGY INC,3776.0,,OREM,UT,84058.0,0,0,0,1,,Original,
1875,"1,876",2010,AISIN TECHNICAL CTR OF AMERICA INC,7250.0,,PLYMOUTH,MI,48170.0,1,0,1,0,,Original,
1880,"1,881",2010,AITA CONSULTING SERVICES INC,6891.0,,SOMERSET,NJ,8873.0,0,0,1,0,,Original,
1890,"1,891",2010,AJ JERSEY INC,5554.0,,SOUTH PLAINVIEW,NJ,7080.0,1,0,0,0,,Original,
1896,"1,897",2010,AJAMI FLOORING AND GRANITE INC,8408.0,,MIAMI,FL,33130.0,2,0,0,0,,Original,
1904,"1,905",2010,AJI INC D/B/A SHEEFA PHARMACY,4568.0,,PATTERSON,NJ,7503.0,1,0,0,0,,Original,
1910,"1,911",2010,AJIT ONE MECHANICAL & GEN CONTRACT,2529.0,,RICHMOND HILL,NY,11419.0,0,1,0,0,,Original,
1913,"1,914",2010,AK COMMUNICATIONS SYS HOLDINGS INC,1377.0,,ANCHORAGE,AK,99503.0,1,0,0,0,,Original,
1915,"1,916",2010,AKA MOTORING ACCESSORIES CORP,8840.0,,CITY OF INDUSTRY,CA,91748.0,0,1,0,0,,Original,
1916,"1,917",2010,AKADEMOS INC,3803.0,,NORWALK,CT,6854.0,1,0,0,0,,Original,
1921,"1,922",2010,AKAYA FILMS LLC,9325.0,,NEW YORK,NY,10001.0,1,0,0,0,,Original,
1939,"1,940",2010,AKG TECHNOLOGIES INC,9166.0,,PHILADELPHIA,PA,19128.0,1,0,0,0,,Original,
1942,"1,943",2010,AKIHIKO TAJIMA C P A INC,461.0,,HONOLULU,HI,96813.0,1,0,0,0,,Original,
1945,"1,946",2010,AKIRA EXHIBIT INC,1251.0,,CITY OF INDUSTRY,CA,91748.0,0,0,1,0,,Original,
1956,"1,957",2010,AKRF INC,3475.0,,NEW YORK,NY,10016.0,0,0,1,0,,Original,
1968,"1,969",2010,AKSHAT CORP DBA RGEN SOLUTIONS,6983.0,,BELLEVUE,WA,98007.0,1,0,0,0,,Original,
1985,"1,986",2010,AL & EDS CORPORATION,5141.0,,VAN NUYS,CA,91406.0,1,0,0,0,,Original,
1987,"1,988",2010,AL HALWAN TEXTILE TRADING INC,1919.0,,FLUSHING,NY,11352.0,1,0,0,0,,Original,
2002,"2,003",2010,ALACRITI INC,1729.0,,SOUTH PLAINFIELD,NJ,7080.0,0,0,6,0,,Original,
2005,"2,006",2010,ALAISE NEW YORK INC,7098.0,,NEW YORK,NY,10128.0,1,0,0,0,,Original,
2008,"2,009",2010,ALAMEDA UNIFIED SCHOOL DISTRICT,2061.0,,ALAMEDA,CA,94501.0,1,0,0,0,,Original,
2010,"2,011",2010,ALAMILLO REBAR INC,9046.0,,VALLEJO,CA,94592.0,1,0,2,0,,Original,
2011,"2,012",2010,ALAMO AREA VETERINARY CLINIC,1900.0,,CASTROVILLE,TX,78009.0,0,0,0,1,,Original,
