original_index,Line by line,Fiscal Year,Employer (Petitioner) Name,Tax ID,Industry (NAICS) Code,Petitioner City,Petitioner State,Petitioner Zip Code,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,Original_NAICS,NAICS_Source,Matched_NAICS
300,301,2020,1661 INC D/B/A GOAT,1406.0,,LOS ANGELES,CA,90018.0,0,0,1,0,,Original,
305,306,2020,2000 CONCRETE LLC,3232.0,,ATLANTA,GA,30326.0,0,0,1,0,,Original,
332,333,2020,A & M PHARMACY INC D/B/A ALLTOWN P,3599.0,,FEASTERVILLE TREVOSE,PA,19053.0,0,0,0,1,,Original,
377,378,2020,A MEDIUM CORP,8864.0,,SAN FRANCISCO,CA,94103.0,0,0,1,0,,Original,
393,394,2020,A SOCIETY GROUP INC,9996.0,,PALO ALTO,CA,94301.0,1,0,0,0,,Original,
404,405,2020,A Z RECYCLING INC,7062.0,,COLUMBUS,OH,43219.0,1,0,0,0,,Original,
413,414,2020,A2Z DEVELOPMENT CENTER INC,4484.0,,SEATTLE,WA,98121.0,9,1,12,1,,Original,
416,417,2020,A2Z DEVELOPMENT CTR INC D/B/A LAB,4484.0,,SEATTLE,WA,98121.0,1,0,2,0,,Original,
425,426,2020,A9 COM INC,7176.0,,SEATTLE,WA,98121.0,2,0,5,0,,Original,
433,434,2020,A100 US LLC,9115.0,,SEATTLE,WA,98121.0,6,0,5,0,,Original,
449,450,2020,A&E SURFACES CO INC,6694.0,,ROSLYN HEIGHTS,NY,11577.0,1,0,0,0,,Original,
506,507,2020,AARYAN LLC DBA TUCKERS RESTAURANTS,5271.0,,UPPER MARLBORO,MD,20772.0,0,0,0,1,,Original,
517,518,2020,AB BIOSCIENCES INC,8712.0,,CONCORD,MA,1742.0,1,0,0,0,,Original,
573,574,2020,ABC BEAUTY,4525.0,,CITY OF INDUSTRY,CA,91748.0,0,1,0,0,,Original,
576,577,2020,ABCAM INC,2607.0,,CAMBRIDGE,MA,2139.0,1,0,4,0,,Original,
615,616,2020,ABITOS PLLC,6275.0,,MIAMI,FL,33134.0,0,0,1,0,,Original,
616,617,2020,ABL AUTOMATION INC,272.0,,NEW BERLIN,WI,53151.0,1,0,0,0,,Original,
670,671,2020,ABVERIS INC,8487.0,,CANTON,MA,2021.0,0,0,1,0,,Original,
671,672,2020,ABZENA PENNSYLVANIA INC,2662.0,,BRISTOL,PA,19007.0,1,0,4,0,,Original,
708,709,2020,ACCELALPHA INC,1177.0,,BELLEVUE,WA,98005.0,0,0,0,1,,Original,
724,725,2020,ACCELERON PHARMA INC,2226.0,,CAMBRIDGE,MA,2139.0,1,0,0,0,,Original,
733,734,2020,ACCENT THERAPEUTICS INC,8381.0,,LEXINGTON,MA,2421.0,0,0,1,0,,Original,
737,738,2020,ACCENTURE LLP,,,CHICAGO,IL,60601.0,0,1,0,0,,Original,
742,743,2020,ACCENTURE LLP,2904.0,,CHICAGO,IL,60601.0,235,28,236,7,,Original,
743,744,2020,ACCENTURE LLP,2904.0,,CHICAGO,IL,60606.0,0,1,13,1,,Original,
744,745,2020,ACCENTURE LLP,2904.0,,VERNON HILLS,IL,60061.0,0,0,1,0,,Original,
754,755,2020,ACCERN CORP,8457.0,,NEW YORK,NY,10006.0,1,0,0,0,,Original,
758,759,2020,ACCESS CALIFORNIA SERVICES,6205.0,,ANAHEIM,CA,92804.0,1,0,0,0,,Original,
809,810,2020,ACCORDION PARTNERS LLC,9427.0,,NEW YORK,NY,10019.0,0,0,1,0,,Original,
826,827,2020,ACCUGENIX INC,7403.0,,NEWARK,DE,19711.0,0,0,1,0,,Original,
827,828,2020,ACCUGENIX INC,7403.0,,WILMINGTON,MA,1887.0,0,0,1,0,,Original,
829,830,2020,ACCUITY INC,9625.0,,ALPHARETTA,GA,30005.0,3,0,1,0,,Original,
851,852,2020,ACE DENTAL02 PC DBA ACE DENTAL,141.0,,KILLEEN,TX,76549.0,1,0,0,0,,Original,
852,853,2020,ACE DENTAL08 PLLC DBA ACE DENTAL,7931.0,,COPPERAS COVE,TX,76522.0,1,0,0,0,,Original,
868,869,2020,ACELA ARCHITECTS PLUS ENGINEERS PC,7539.0,,ALLENTOWN,PA,18106.0,0,0,1,0,,Original,
884,885,2020,ACG GREEN GROUP INC,2758.0,,IRVINE,CA,92618.0,0,0,0,1,,Original,
899,900,2020,ACI GIFT CARDS LLC,9870.0,,SEATTLE,WA,98109.0,0,0,1,0,,Original,
900,901,2020,ACI GIFT CARDS LLC,9870.0,,SEATTLE,WA,98121.0,1,0,1,0,,Original,
902,903,2020,ACI HOLDING LLC,4926.0,,ATLANTA,GA,30326.0,1,0,0,0,,Original,
906,907,2020,ACIS ENTERPRISE INC,3127.0,,FLUSHING,NY,11354.0,0,1,0,0,,Original,
914,915,2020,ACM AMERICAS CORP DBA HARMONT & BL,1743.0,,MIAMI,FL,33145.0,0,0,1,0,,Original,
918,919,2020,ACME BIOSCIENCE INC,1673.0,,PALO ALTO,CA,94303.0,1,0,0,0,,Original,
950,951,2020,ACRELEC INC,6345.0,,PITTSBURGH,PA,15205.0,0,0,1,0,,Original,
954,955,2020,ACRISON INC,3250.0,,MOONACHIE,NJ,7074.0,0,0,1,0,,Original,
966,967,2020,ACSE SOLUTIONS LLC,1475.0,,ELLICOTT CITY,MD,21042.0,0,0,1,0,,Original,
978,979,2020,ACTIA CORP,1468.0,,ELKHART,IN,46514.0,0,0,1,0,,Original,
992,993,2020,ACTIVATE GLOBAL INC,2184.0,,BERKELEY,CA,94704.0,1,0,0,0,,Original,
1007,"1,008",2020,ACTIVISION PUBLISHING INC,6438.0,,SANTA MONICA,CA,90405.0,1,0,0,0,,Original,
1009,"1,010",2020,ACTNANO INC,6323.0,,DORCHESTER,MA,2125.0,1,0,0,0,,Original,
1011,"1,012",2020,ACTON INC,9185.0,,LIVERMORE,CA,94551.0,0,0,1,1,,Original,
1027,"1,028",2020,ACUMEN SOLUTIONS INC,3952.0,,MC LEAN,VA,22102.0,0,0,2,0,,Original,
1069,"1,070",2020,ADAMSON ASSO INC,5431.0,,LOS ANGELES,CA,90017.0,0,0,1,0,,Original,
1080,"1,081",2020,ADAPTIVE SURFACE TECHNOLOGIES INC,2381.0,,CAMBRIDGE,MA,2140.0,0,0,1,0,,Original,
1085,"1,086",2020,ADAY LLC,7582.0,,BROOKLYN,NY,11204.0,0,1,0,0,,Original,
1092,"1,093",2020,ADCON TECHNICAL INSTITUTE INC,6013.0,,WHITTIER,CA,90603.0,0,0,0,1,,Original,
1136,"1,137",2020,ADER SPORTING GOODS INC,522.0,,DALLAS,TX,75220.0,0,1,0,0,,Original,
1138,"1,139",2020,ADESIS INC,6488.0,,NEW CASTLE,DE,19720.0,0,1,0,0,,Original,
1147,"1,148",2020,ADFINITAS HEALTH,,,HANOVER,MD,21076.0,0,0,1,0,,Original,
1148,"1,149",2020,ADFINITAS HEALTH,1686.0,,HANOVER,MD,21076.0,0,0,1,0,,Original,
1149,"1,150",2020,ADFINITAS HEALTH,6861.0,,HANOVER,MD,21076.0,0,0,2,0,,Original,
1160,"1,161",2020,ADICET BIO INC,1140.0,,MENLO PARK,CA,94025.0,0,0,3,0,,Original,
1174,"1,175",2020,ADIR INTERNATIONAL LLC DBA CURACO,2792.0,,LOS ANGELES,CA,90015.0,1,0,0,0,,Original,
1219,"1,220",2020,ADP TECHNOLOGY SERVICES INC,7214.0,,ROSELAND,NJ,7068.0,1,0,4,0,,Original,
1248,"1,249",2020,ADTEL INTERNATIONAL INC,9603.0,,CARROLLTON,TX,75006.0,1,1,0,0,,Original,
1255,"1,256",2020,ADVAITAA TECHNOLOGIES INC,6875.0,,BEDFORD,TX,76021.0,1,0,0,0,,Original,
1260,"1,261",2020,ADVALUE PHOTONICS INC,5706.0,,TUCSON,AZ,85706.0,1,0,0,0,,Original,
1282,"1,283",2020,ADVANCED BIONICS LLC,2085.0,,VALENCIA,CA,91355.0,1,1,0,0,,Original,
1284,"1,285",2020,ADVANCED BIOSCIENCE LABORATORIES I,2262.0,,ROCKVILLE,MD,20850.0,0,0,1,0,,Original,
1331,"1,332",2020,ADVANCED MECHATRONICS SOLUTIONS IN,5428.0,,SAN DIEGO,CA,92154.0,1,0,1,0,,Original,
1333,"1,334",2020,ADVANCED MEDICAL PHYSICS,7427.0,,SPRING,TX,77380.0,0,0,1,0,,Original,
1353,"1,354",2020,ADVANCED RF TECHNOLOGIES INC,4727.0,,BURBANK,CA,91505.0,1,0,1,0,,Original,
1356,"1,357",2020,ADVANCED SCIENCE & NOVEL TECH INC,8350.0,,TORRANCE,CA,90505.0,1,0,0,0,,Original,
1385,"1,386",2020,ADVANCESOFT INC,509.0,,ASHBURN,VA,20147.0,0,0,1,0,,Original,
1391,"1,392",2020,ADVANLINK INC,4505.0,,NEWARK,DE,19713.0,0,0,1,0,,Original,
1393,"1,394",2020,ADVANSOFT INTERNATIONAL INC,6928.0,,ARLINGTON HEIGHTS,IL,60005.0,0,0,0,1,,Original,
1434,"1,435",2020,ADVENTIST HEALTH SYSTEM/SUNBELT IN,4459.0,,ALTAMONTE SPRINGS,FL,32714.0,0,0,3,0,,Original,
1451,"1,452",2020,ADVERTEX COMMUNICATIONS INC,3046.0,,DULUTH,GA,30097.0,0,0,2,0,,Original,
1454,"1,455",2020,ADVERUM BIOTECHNOLOGIES INC,8327.0,,REDWOOD CITY,CA,94063.0,1,0,0,0,,Original,
1459,"1,460",2020,ADVION INC,2079.0,,ITHACA,NY,14850.0,0,0,1,0,,Original,
1480,"1,481",2020,AEGIS CARDIOVASCULAR RESEARCH FOUN,7006.0,,ORLANDO,FL,32805.0,0,0,0,1,,Original,
1501,"1,502",2020,AEONSEMI TECHNOLOGIES INC,6870.0,,SANTA CLARA,CA,95054.0,0,0,1,0,,Original,
1514,"1,515",2020,AERIS COMMUNICATIONS INC,8878.0,,SAN JOSE,CA,95110.0,1,0,0,0,,Original,
1541,"1,542",2020,AES SERVICES INC,5292.0,,ARLINGTON,VA,22203.0,0,0,4,0,,Original,
1571,"1,572",2020,AFFILIATED CONSTRUCTION SRVCS INC,6183.0,,MADISON,WI,53705.0,0,0,1,0,,Original,
1574,"1,575",2020,AFFILIATED ENGINEERS NW INC,2292.0,,MADISON,WI,53705.0,0,0,2,0,,Original,
1575,"1,576",2020,AFFILIATED ENGINEERS SE INC,3912.0,,MADISON,WI,53706.0,0,0,1,0,,Original,
1600,"1,601",2020,AFL CONSTRUCTION LLC,6122.0,,SAN JUAN,PR,922.0,1,0,0,0,,Original,
1601,"1,602",2020,AFL TELECOMMUNICATIONS LLC,8212.0,,DUNCAN,SC,29334.0,2,0,0,0,,Original,
1628,"1,629",2020,AGA FINCORP INC,8526.0,,PISCATAWAY,NJ,8854.0,0,0,1,1,,Original,
1644,"1,645",2020,AGC BIOLOGICS INC,6219.0,,BOTHELL,WA,98021.0,0,0,1,0,,Original,
1681,"1,682",2020,AGILE SCIENTIFIC GROUP,3596.0,,INDIANAPOLIS,IN,46240.0,0,0,1,0,,Original,
1691,"1,692",2020,AGILEASSETS INC,5168.0,,AUSTIN,TX,78746.0,0,0,1,0,,Original,
1698,"1,699",2020,AGILEPATH LLC,6577.0,,CATONSVILLE,MD,21228.0,1,0,0,0,,Original,
1768,"1,769",2020,AHLSTROM-MUNKSJO NONWOVENS LLC,1730.0,,WINDSOR LOCKS,CT,6096.0,0,0,1,0,,Original,
1775,"1,776",2020,AHS CONSTRUCTION LLC,4075.0,,MIAMI,FL,33186.0,0,0,1,0,,Original,
1779,"1,780",2020,AHU TECHNOLOGIES INC,3870.0,,NEWARK,DE,19713.0,0,0,2,0,,Original,
1813,"1,814",2020,AIG ASSET MANAGEMENT US LLC,9722.0,,NEW YORK,NY,10038.0,0,0,1,0,,Original,
1816,"1,817",2020,AIG CLAIMS INC,5174.0,,NEW YORK,NY,10038.0,0,0,1,0,,Original,
1818,"1,819",2020,AIG EMPLOYEE SERVICES INC,7731.0,,NEW YORK,NY,10038.0,0,0,2,0,,Original,
1821,"1,822",2020,AIG GLOBAL ASSET MGT HOLDINGS CORP,953.0,,NEW YORK,NY,10038.0,0,0,1,0,,Original,
1823,"1,824",2020,AIG PC GLOBAL SERVICES INC,5576.0,,NEW YORK,NY,10038.0,0,0,2,0,,Original,
1825,"1,826",2020,AIG TECHNOLOGIES INC,7338.0,,NEW YORK,NY,10038.0,0,0,2,0,,Original,
1830,"1,831",2020,AIH LLC,7580.0,,VICTOR,NY,14564.0,1,0,0,0,,Original,
1841,"1,842",2020,AIM BIOSCIENCES INC,2788.0,,HAYWARD,CA,94545.0,1,0,0,0,,Original,
1867,"1,868",2020,AIR CONCIERGE INC,2037.0,,ENCINITAS,CA,92024.0,0,0,1,0,,Original,
1884,"1,885",2020,AIR SYSTEM COMPONENTS INC,3656.0,,MILWAUKEE,WI,53209.0,0,0,1,0,,Original,
1897,"1,898",2020,AIRBUS AMERICAS INC,3459.0,,HERNDON,VA,20171.0,0,0,1,0,,Original,
1904,"1,905",2020,AIRCOM PACIFIC INC,2633.0,,FREMONT,CA,94538.0,1,0,0,0,,Original,
1914,"1,915",2020,AIRGO SYSTEMS LLC DBA DROV TECH,30.0,,OKLAHOMA CITY,OK,73128.0,0,0,1,0,,Original,
1935,"1,936",2020,AIRVIZ INC,6838.0,,PITTSBURGH,PA,15213.0,1,0,0,0,,Original,
1946,"1,947",2020,AISIN TECHNICAL CENTER OF AMERICA,7250.0,,NORTHVILLE,MI,48168.0,0,0,2,0,,Original,
2013,"2,014",2020,AKOYA BIOSCIENCES INC,6242.0,,MENLO PARK,CA,94025.0,0,0,1,0,,Original,
2042,"2,043",2020,AKUSA INC DBA AFRIKELP USA,5733.0,,FRESNO,CA,93711.0,1,0,0,0,,Original,
2088,"2,089",2020,ALBA SERVICES INC,9465.0,,NEW YORK,NY,10019.0,0,0,1,0,,Original,
2102,"2,103",2020,ALBANY MOLECULAR RESEARCH INC,2717.0,,ALBANY,NY,12203.0,5,0,14,1,,Original,
2103,"2,104",2020,ALBANY MOLECULAR RESEARCH INC,2717.0,,BURLINGTON,MA,1803.0,0,0,1,0,,Original,
2109,"2,110",2020,ALBEA THOMASTON INC,9259.0,,THOMASTON,CT,6787.0,0,1,0,0,,Original,
2113,"2,114",2020,ALBEMARLE CORPORATION,2118.0,,CHARLOTTE,NC,28209.0,2,0,1,0,,Original,
2167,"2,168",2020,ALEO BME INC,231.0,,STATE COLLEGE,PA,16803.0,1,0,0,0,,Original,
2187,"2,188",2020,ALEXA INTERNET,2766.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2203,"2,204",2020,ALEXION PHARMACEUTICALS INC,8318.0,,BOSTON,MA,2210.0,1,0,8,1,,Original,
2229,"2,230",2020,ALGORITHM INC DBA CLOUD INTEGRATOR,4810.0,,FAIRFAX,VA,22030.0,2,0,2,0,,Original,
2282,"2,283",2020,ALL COMMERCIAL FLOORS,4800.0,,GRAND PRAIRIE,TX,75050.0,0,1,0,0,,Original,
2289,"2,290",2020,ALL INVESTMENT INC,8831.0,,BURLINGAME,CA,94010.0,0,1,0,0,,Original,
2301,"2,302",2020,ALLAKOS INC,8831.0,,REDWOOD CITY,CA,94065.0,0,0,1,0,,Original,
2347,"2,348",2020,ALLIANCE FIBER OPTIC PRODUCTS INC,4122.0,,CORNING,NY,14831.0,0,0,2,0,,Original,
2372,"2,373",2020,ALLIANT ASSET MGMT COMPANY LLC,8065.0,,WOODLAND HILLS,CA,91367.0,0,0,2,0,,Original,
2379,"2,380",2020,ALLIANZ GLOBAL INVESTORS US HOLDIN,7088.0,,NEW YORK,NY,10019.0,1,0,0,0,,Original,
2400,"2,401",2020,ALLIED TELECOM GROUP LLC,5259.0,,ARLINGTON,VA,22202.0,1,0,0,0,,Original,
2417,"2,418",2020,ALLRECIPES COM INC,3797.0,,SEATTLE,WA,98101.0,0,0,1,0,,Original,
2425,"2,426",2020,ALLTECH CONSULTING SERVICES INC,2933.0,,PRINCETON,NJ,8540.0,0,0,2,0,,Original,
2433,"2,434",2020,ALLURE GEMS LLC,5903.0,,NEW YORK,NY,10036.0,0,0,1,0,,Original,
2441,"2,442",2020,ALLY BANK,1796.0,,DETROIT,MI,48226.0,0,0,1,0,,Original,
2454,"2,455",2020,ALMAC CLINICAL SERVICES LLC,7741.0,,SOUDERTON,PA,18964.0,0,0,1,0,,Original,
2455,"2,456",2020,ALMAC CLINICAL TECHNOLOGIES LLC,387.0,,SOUDERTON,PA,18964.0,0,0,5,0,,Original,
2486,"2,487",2020,ALPHA DENTAL CENTER PC,2694.0,,FALL RIVER,MA,2724.0,1,0,0,0,,Original,
2496,"2,497",2020,ALPHA INTERNATIONAL TRADE INC,1148.0,,CHICAGO,IL,60616.0,0,0,1,0,,Original,
2510,"2,511",2020,ALPHA STATS INC,3615.0,,PISCATAWAY,NJ,8854.0,0,0,1,0,,Original,
2513,"2,514",2020,ALPHA TC INC,1654.0,,FULLERTON,CA,92832.0,0,0,1,0,,Original,
2552,"2,553",2020,ALPINE OPTOELECTRONICS INC,3928.0,,FREMONT,CA,94538.0,1,0,0,0,,Original,
2553,"2,554",2020,ALPINE ROADS INC,6154.0,,SOUTH SAN FRANCISCO,CA,94080.0,1,0,0,0,,Original,
2566,"2,567",2020,ALSAL CONSTRUCTION INC,3358.0,,DALLAS,TX,75229.0,0,0,1,0,,Original,
2567,"2,568",2020,ALSAL CONSTRUCTIONS INC,3358.0,,DALLAS,TX,75229.0,1,0,0,0,,Original,
2569,"2,570",2020,ALSBRIDGE INC,9887.0,,STAMFORD,CT,6902.0,0,0,2,0,,Original,
2574,"2,575",2020,ALSTEM INC,1520.0,,RICHMOND,CA,94806.0,1,0,0,0,,Original,
2599,"2,600",2020,ALTAIR ENGINEERING INC,1828.0,,TROY,MI,48083.0,0,0,1,0,,Original,
2603,"2,604",2020,ALTAIR PRODUCTDESIGN INC,4085.0,,TROY,MI,48083.0,0,0,6,0,,Original,
2612,"2,613",2020,ALTASCIENCES PRECLINICAL SEATTLE L,2782.0,,EVERETT,WA,98208.0,1,0,0,0,,Original,
2621,"2,622",2020,ALTER GLOBAL,7199.0,,PETERSBURG,IL,62675.0,0,0,1,0,,Original,
2622,"2,623",2020,ALTER GLOBAL LLC,8400.0,,PETERSBURG,IL,62675.0,0,0,1,0,,Original,
2623,"2,624",2020,ALTERIS GROUP LLC,6266.0,,SOUTHFIELD,MI,48033.0,1,0,0,0,,Original,
2635,"2,636",2020,ALTIMETRIK CORP,6423.0,,SOUTHFIELD,MI,48075.0,0,0,1,0,,Original,
2675,"2,676",2020,ALUKO AMERICA INC,3716.0,,RIDGEFIELD PARK,NJ,7660.0,0,0,1,0,,Original,
2679,"2,680",2020,ALVAMED INC,1645.0,,NEEDHAM,MA,2492.0,0,0,1,0,,Original,
2686,"2,687",2020,ALVAREZ MARSAL TAXAND LLC,7630.0,,NEW YORK,NY,10022.0,1,0,1,0,,Original,
2698,"2,699",2020,AM DISTRIBUTING LLC,7096.0,,PASADENA,CA,91101.0,1,0,0,0,,Original,
2717,"2,718",2020,AMAGMA INC DBA AMAGMA THERAPEUTICS,8796.0,,WALTHAM,MA,2453.0,1,0,0,0,,Original,
2721,"2,722",2020,AMALLUIT CORP,851.0,,LONG ISLAND CITY,NY,11101.0,0,0,1,0,,Original,
2730,"2,731",2020,AMAREX CLINICAL RESEARCH LLC,8315.0,,GERMANTOWN,MD,20874.0,0,0,1,0,,Original,
2740,"2,741",2020,AMAZON ADVERTISING LLC,9823.0,,SEATTLE,WA,98121.0,3,0,13,0,,Original,
2742,"2,743",2020,AMAZON CAPITAL SERVICES INC,8644.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2743,"2,744",2020,AMAZON COM SERVICES INC,4387.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2744,"2,745",2020,AMAZON COM SERVICES INC,4686.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2745,"2,746",2020,AMAZON COM SERVICES INC,4687.0,,SEATTLE,WA,98121.0,339,65,539,41,,Original,
2746,"2,747",2020,AMAZON COM SERVICES INC,4687.0,,WEXFORD,PA,15090.0,0,0,1,0,,Original,
2753,"2,754",2020,AMAZON COM SERVICES INC,6860.0,,SEATTLE,WA,98121.0,0,0,3,0,,Original,
2756,"2,757",2020,AMAZON COM SERVICES LLC,4687.0,,ARLINGTON,VA,22202.0,1,0,0,0,,Original,
2757,"2,758",2020,AMAZON COM SERVICES LLC,4687.0,,LOS ANGELES,CA,90071.0,1,0,1,0,,Original,
2758,"2,759",2020,AMAZON COM SERVICES LLC,4687.0,,NEW YORK,NY,10036.0,1,0,4,0,,Original,
2759,"2,760",2020,AMAZON COM SERVICES LLC,4687.0,,RICHARDSON,TX,75082.0,2,0,13,0,,Original,
2760,"2,761",2020,AMAZON COM SERVICES LLC,4687.0,,SEATTLE,WA,98112.0,1,0,0,0,,Original,
2761,"2,762",2020,AMAZON COM SERVICES LLC,4687.0,,SEATTLE,WA,98121.0,"1,853",9,"2,805",45,,Original,
2762,"2,763",2020,AMAZON COM SERVICES LLC,4687.0,,SEATTLE,WA,98131.0,0,0,1,0,,Original,
2763,"2,764",2020,AMAZON COM SERVICES LLC,4687.0,,WEXFORD,PA,15090.0,8,0,3,0,,Original,
2777,"2,778",2020,AMAZON COM SERVICES LLC,4987.0,,SEATTLE,WA,98121.0,0,0,2,0,,Original,
2779,"2,780",2020,AMAZON COM SERVICES LLC F/K/A AMAZ,4687.0,,SEATTLE,WA,98121.0,0,0,2,0,,Original,
2783,"2,784",2020,AMAZON COM SVCS INC F/K/A AMAZON F,1687.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2784,"2,785",2020,AMAZON COM SVCS INC F/K/A AMAZON F,4687.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2786,"2,787",2020,AMAZON COM SVCS LLC F/K/A AMAZON F,,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2788,"2,789",2020,AMAZON DATA SERVICES INC,6543.0,,NEW YORK,NY,10036.0,0,0,1,0,,Original,
2789,"2,790",2020,AMAZON DATA SERVICES INC,6543.0,,SEATTLE,WA,98121.0,13,0,14,0,,Original,
2794,"2,795",2020,AMAZON DEVELOPMENT CENTER US INC,4306.0,,ARLINGTON,VA,22202.0,1,0,0,0,,Original,
2795,"2,796",2020,AMAZON DEVELOPMENT CENTER US INC,4306.0,,SEATTLE,WA,98121.0,156,0,19,0,,Original,
2796,"2,797",2020,AMAZON DEVELOPMENT CENTER US INC,4306.0,,WEXFORD,PA,15090.0,1,0,0,0,,Original,
2805,"2,806",2020,AMAZON DIGITAL SERVICES LLC,7755.0,,SEATTLE,WA,98121.0,0,1,2,0,,Original,
2807,"2,808",2020,AMAZON MECHANICAL TURK INC,4202.0,,SEATTLE,WA,98121.0,2,0,0,0,,Original,
2809,"2,810",2020,AMAZON PAYMENTS INC,6165.0,,RICHARDSON,TX,75082.0,0,0,1,0,,Original,
2810,"2,811",2020,AMAZON PAYMENTS INC,6165.0,,SEATTLE,WA,98121.0,2,0,2,1,,Original,
2811,"2,812",2020,AMAZON REGISTRY SERVICES INC,3537.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2812,"2,813",2020,AMAZON ROBOTICS LLC,3087.0,,SEATTLE,WA,98121.0,10,0,7,0,,Original,
2816,"2,817",2020,AMAZON SERVICES LLC,8319.0,,SEATTLE,WA,98121.0,4,1,4,0,,Original,
2817,"2,818",2020,AMAZON STUDIOS LLC,8501.0,,SEATTLE,WA,98121.0,1,0,2,0,,Original,
2818,"2,819",2020,AMAZON WEB SERVICES INC,,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2819,"2,820",2020,AMAZON WEB SERVICES INC,3806.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2821,"2,822",2020,AMAZON WEB SERVICES INC,8058.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2823,"2,824",2020,AMAZON WEB SERVICES INC,8068.0,,NEW YORK,NY,10036.0,1,0,1,0,,Original,
2824,"2,825",2020,AMAZON WEB SERVICES INC,8068.0,,SEATTLE,WA,98109.0,0,0,0,1,,Original,
2825,"2,826",2020,AMAZON WEB SERVICES INC,8068.0,,SEATTLE,WA,98121.0,307,32,680,29,,Original,
2826,"2,827",2020,AMAZON WEB SERVICES INC,8068.0,,WEXFORD,PA,15090.0,1,0,1,0,,Original,
2834,"2,835",2020,AMAZON WEB SVCS INC,8016.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2835,"2,836",2020,AMAZON.COM SERVICES LLC,,,SEATTLE,WA,98121.0,2,0,0,0,,Original,
2837,"2,838",2020,AMAZON.COM SERVICES LLC,4687.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
