original_index,Line by line,Fiscal Year,Employer (Petitioner) Name,Tax ID,Industry (NAICS) Code,Petitioner City,Petitioner State,Petitioner Zip Code,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,Original_NAICS,NAICS_Source,Matched_NAICS
679,680,2018,ABZENAPENNSYLVANIA INC,2662.0,,BRISTOL,PA,19007.0,0,0,1,0,,Original,
729,730,2018,ACCEDO BROADBAND NORTH AMERICA INC,632.0,,LOS ANGELES,CA,90013.0,1,0,0,0,,Original,
742,743,2018,ACCELERON PHARMA INC,2226.0,,CAMBRIDGE,MA,2139.0,0,0,1,0,,Original,
759,760,2018,ACCENTURE LLP,2290.0,,CHICAGO,IL,60601.0,0,0,1,0,,Original,
760,761,2018,ACCENTURE LLP,2904.0,,CHICAGO,IL,60601.0,37,17,421,32,,Original,
761,762,2018,ACCENTURE LLP,2904.0,,CHICAGO,IL,60602.0,0,0,1,0,,Original,
762,763,2018,ACCENTURE LLP,2904.0,,CHICAGO,IL,60606.0,1,0,4,0,,Original,
772,773,2018,ACCESS BIO INC,5083.0,,SOMERSET,NJ,8873.0,1,0,1,0,,Original,
798,799,2018,ACCESSECM LLC,4370.0,,PHILADELPHIA,PA,19115.0,0,0,0,1,,Original,
827,828,2018,ACCOUNTING FULFILLMENT SVCS LLC,6548.0,,NEW YORK,NY,10017.0,1,0,0,0,,Original,
844,845,2018,ACCUITY INC,4687.0,,ALPHARETTA,GA,30005.0,1,0,0,0,,Original,
845,846,2018,ACCUITY INC,9625.0,,ALPHARETTA,GA,30005.0,10,2,10,0,,Original,
860,861,2018,ACE AMERICAN INSURANCE COMPANY,1728.0,,PHILADELPHIA,PA,19106.0,0,0,1,0,,Original,
910,911,2018,ACHIEVE BEYOND INC,3700.0,,FOREST HILLS,NY,11375.0,1,0,0,0,,Original,
920,921,2018,ACI GIFT CARDS INC,9870.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
923,924,2018,ACI INDUSTRIES LTD LP,9313.0,,DELAWARE,OH,43015.0,1,0,0,0,,Original,
937,938,2018,ACM AMERICAS CORPORATION,1743.0,,MIAMI,FL,33146.0,1,0,0,0,,Original,
946,947,2018,ACMESOFT GLOBAL INC,5033.0,,PEACHTREE CORNERS,GA,30092.0,0,0,4,2,,Original,
957,958,2018,ACON LABORATORIES INC,2050.0,,SAN DIEGO,CA,92121.0,0,0,1,0,,Original,
972,973,2018,ACRE MGMT EQUITY LP,8235.0,,NEW YORK,NY,10017.0,1,0,0,0,,Original,
988,989,2018,ACS SCIENTIFIC INC,6219.0,,EAST BRUNSWICK,NJ,8816.0,1,0,0,0,,Original,
990,991,2018,ACSE SOLUTIONS LLC,1475.0,,ELLICOTT CITY,MD,21042.0,1,0,0,0,,Original,
1025,"1,026",2018,ACTIVE MEASURE INC,1613.0,,GLENDALE,CA,91203.0,1,0,0,0,,Original,
1083,"1,084",2018,ACY TECHNOLOGY INC,2764.0,,DENTON,TX,76205.0,1,0,0,0,,Original,
1095,"1,096",2018,ADA GOODS LLC,6384.0,,NORWOOD,NJ,7648.0,1,0,0,0,,Original,
1110,"1,111",2018,ADAMO BUILDING CO LLC,1418.0,,CASTLE ROCK,CO,80109.0,0,0,1,0,,Original,
1114,"1,115",2018,ADAP TV,9700.0,,DULLES,VA,20166.0,0,0,2,2,,Original,
1115,"1,116",2018,ADAP TV,9700.0,,SAN MATEO,CA,94403.0,1,0,1,0,,Original,
1116,"1,117",2018,ADAP TV,9700.0,,SUNNYVALE,CA,94089.0,0,0,1,0,,Original,
1117,"1,118",2018,ADAP.TV,9700.0,,DULLES,VA,20166.0,0,0,0,1,,Original,
1118,"1,119",2018,ADAP.TV,9700.0,,NEW YORK,NY,10003.0,0,0,4,0,,Original,
1119,"1,120",2018,ADAP.TV,9700.0,,SAN MATEO,CA,94403.0,0,0,2,0,,Original,
1120,"1,121",2018,ADAP.TV,9700.0,,STERLING,VA,20166.0,0,0,1,0,,Original,
1126,"1,127",2018,ADAPTIMMUNE LLC,9915.0,,PHILADELPHIA,PA,19112.0,0,0,1,0,,Original,
1144,"1,145",2018,ADBAKX LLC,7078.0,,MONMOUTH JUNCTION,NJ,8852.0,1,0,6,2,,Original,
1146,"1,147",2018,ADCELLERANT LLC,1549.0,,DENVER,CO,80216.0,1,0,0,0,,Original,
1193,"1,194",2018,ADESA INC,2546.0,,CARMEL,IN,46032.0,1,0,0,0,,Original,
1195,"1,196",2018,ADESIS INC,6488.0,,NEW CASTLE,DE,19720.0,3,0,0,0,,Original,
1199,"1,200",2018,ADEX MEDICAL STAFFING LLC,1539.0,,NEW YORK,NY,10022.0,0,1,0,0,,Original,
1201,"1,202",2018,ADFINITAS HEALTH,6861.0,,HANOVER,MD,21076.0,5,0,5,1,,Original,
1208,"1,209",2018,ADH GUARDIAN USA LLC,5363.0,,CITY OF INDUSTRY,CA,91746.0,1,0,0,0,,Original,
1220,"1,221",2018,"ADIMAB, LLC",9559.0,,LEBANON,NH,3766.0,0,0,1,0,,Original,
1222,"1,223",2018,ADIR INTERNATIONAL LLC DBA CURACAO,2792.0,,LOS ANGELES,CA,90015.0,1,0,1,0,,Original,
1245,"1,246",2018,ADMA BIOLOLOGICS INC,1419.0,,BOCA RATON,FL,33487.0,0,0,0,1,,Original,
1248,"1,249",2018,ADMERA HEALTH LLC,5762.0,,SOUTH PLAINFIELD,NJ,7080.0,5,0,0,0,,Original,
1257,"1,258",2018,ADMORE AIR CONDITIONING CORP,5086.0,,YONKERS,NY,10704.0,2,0,0,0,,Original,
1262,"1,263",2018,ADNOVIV LLC,3851.0,,HONOLULU,HI,96822.0,1,0,0,0,,Original,
1267,"1,268",2018,ADOBE SYSTEMS INCORPORATED,9522.0,,SAN JOSE,CA,95110.0,1,0,2,1,,Original,
1279,"1,280",2018,ADPOP INC,5274.0,,DALLAS,TX,75229.0,0,1,0,0,,Original,
1291,"1,292",2018,ADROITECH INC,9263.0,,FRISCO,TX,75034.0,0,1,0,0,,Original,
1316,"1,317",2018,ADVAITAA TECHNOLOGIES INC,6875.0,,BEDFORD,TX,76021.0,1,0,4,0,,Original,
1347,"1,348",2018,ADVANCED BIOSCIENCE LABORATORIES I,2262.0,,ROCKVILLE,MD,20850.0,1,0,1,0,,Original,
1360,"1,361",2018,ADVANCED CLINICAL LLC,5509.0,,DEERFIELD,IL,60015.0,0,0,1,0,,Original,
1362,"1,363",2018,ADVANCED COMMUNICATIONS TECH INC,9565.0,,SHERIDAN,WY,82801.0,0,0,1,0,,Original,
1376,"1,377",2018,ADVANCED DISTRIBUTOR PRODUCTS LLC,7016.0,,RICHARDSON,TX,75080.0,0,0,1,0,,Original,
1399,"1,400",2018,ADVANCED MECHATRONICS SOLUTIONS,5428.0,,SAN DIEGO,CA,92154.0,0,0,1,0,,Original,
1414,"1,415",2018,ADVANCED OPTOWAVE CORPORATION,4832.0,,RONKONKOMA,NY,11779.0,1,0,0,1,,Original,
1419,"1,420",2018,ADVANCED POWER TECHNOLOGIES INC,4456.0,,LAFAYETTE,IN,47905.0,0,0,1,0,,Original,
1428,"1,429",2018,ADVANCED RF TECHNOLOGIES INC,4727.0,,BURBANK,CA,91505.0,0,0,1,0,,Original,
1452,"1,453",2018,ADVANCED TECHS FOR NOVEL THERAPEUT,7707.0,,NEWARK,NJ,7103.0,1,0,0,0,,Original,
1486,"1,487",2018,ADVANTECH CORPORATION,756.0,,FAIRFIELD,NJ,7004.0,1,0,0,0,,Original,
1488,"1,489",2018,ADVANTECH CORPORATION,4624.0,,IRVINE,CA,92618.0,2,0,0,0,,Original,
1499,"1,500",2018,ADVENT GLOBAL SOLUTIONS INC,2948.0,,HOUSTON,TX,77070.0,0,1,0,0,,Original,
1509,"1,510",2018,ADVENTIST HEALTH SYSTEM GA INC DBA,5000.0,,CALHOUN,GA,30701.0,1,0,0,0,,Original,
1515,"1,516",2018,ADVENTIST HEALTH SYSTEM/SUNBELT IN,4459.0,,ALTAMONTE SPRINGS,FL,32701.0,0,0,1,0,,Original,
1516,"1,517",2018,ADVENTIST HEALTH SYSTEM/SUNBELT IN,4459.0,,ALTAMONTE SPRINGS,FL,32714.0,1,0,0,0,,Original,
1526,"1,527",2018,ADVERTEX COMMUNICATIONS INC,3046.0,,SAN FRANCISCO,CA,94105.0,0,0,1,0,,Original,
1527,"1,528",2018,ADVERTEX COMMUNICATIONS INC,3046.0,,SAN FRANCISCO,CA,94107.0,0,0,2,1,,Original,
1528,"1,529",2018,ADVERTEX COMMUNICATIONS INC,3046.0,,SAN FRANCISCO,CA,94111.0,1,0,0,0,,Original,
1530,"1,531",2018,ADVERTISE COM,3718.0,,SHERMAN OAKS,CA,91403.0,0,1,1,0,,Original,
1538,"1,539",2018,ADVION INC,2079.0,,ITHACA,NY,14850.0,0,0,1,0,,Original,
1577,"1,578",2018,AELLA DATA INC,3118.0,,SANTA CLARA,CA,95054.0,0,0,1,0,,Original,
1592,"1,593",2018,AERIS COMMUNICATIONS INC,8878.0,,SAN JOSE,CA,95110.0,3,0,5,0,,Original,
1593,"1,594",2018,AERIS COMMUNICATIONS INC,8878.0,,SANTA CLARA,CA,95054.0,2,1,0,0,,Original,
1612,"1,613",2018,AEROSTAR MACHINE & TOOLS LLC,7119.0,,FORT WAYNE,IN,46818.0,1,0,0,0,,Original,
1624,"1,625",2018,AES SERVICES INC,5282.0,,ARLINGTON,VA,22203.0,0,0,1,0,,Original,
1625,"1,626",2018,AES SERVICES INC,5292.0,,ARLINGTON,VA,22203.0,0,0,6,0,,Original,
1626,"1,627",2018,AES US SERVICES LLC,5169.0,,ARLINGTON,VA,22203.0,1,0,0,0,,Original,
1698,"1,699",2018,AFL TELECOMMUNICATIONS LLC,8212.0,,DUNCAN,SC,29334.0,1,0,1,0,,Original,
1706,"1,707",2018,AFS INTERCULTURAL PROGRAMS INC,6742.0,,NEW YORK,NY,10010.0,0,0,1,0,,Original,
1717,"1,718",2018,AG CONSULTING ENGINEERING PC,3844.0,,NEW YORK,NY,10001.0,0,0,1,0,,Original,
1747,"1,748",2018,AGE OF LEARNING INC,5531.0,,GLENDALE,CA,91203.0,2,0,7,1,,Original,
1752,"1,753",2018,AGENCYPORT SOFTWARE CORPORATION,8115.0,,BOSTON,MA,2210.0,0,0,2,0,,Original,
1762,"1,763",2018,AGERPOINT INC,2911.0,,NEW SMYRNA BEACH,FL,32168.0,1,0,0,0,,Original,
1769,"1,770",2018,AGI PARTNERS LLC,3340.0,,NEW YORK,NY,10018.0,1,0,0,0,,Original,
1788,"1,789",2018,AGILESOFT INC,7451.0,,PEACHTREE CORNERS,GA,30092.0,1,0,1,2,,Original,
1791,"1,792",2018,AGILESWITCH LLC,1336.0,,PHILADELPHIA,PA,19103.0,0,0,1,0,,Original,
1807,"1,808",2018,AGILITY TECHNOLOGIES LLC,5984.0,,ATLANTA,GA,30328.0,1,0,0,0,,Original,
1840,"1,841",2018,AGRICULTURE DEVELOPMENT GROUP INC,2844.0,,ELTOPIA,WA,99330.0,2,0,0,0,,Original,
1876,"1,877",2018,AHS RESIDENTIAL LLC,3248.0,,MIAMI,FL,33186.0,0,0,2,0,,Original,
1877,"1,878",2018,AHU TECHNOLOGIES INC,3870.0,,NEWARK,DE,19713.0,0,0,1,0,,Original,
1887,"1,888",2018,AI VENTURES MANAGEMENT LLC,2656.0,,PALO ALTO,CA,94303.0,1,0,0,0,,Original,
1901,"1,902",2018,AIG CLAIMS INC,5174.0,,NEW YORK,NY,10038.0,0,0,1,0,,Original,
1903,"1,904",2018,AIG EMPLOYEE SERVICES INC,7731.0,,NEW YORK,NY,10038.0,1,0,0,0,,Original,
1905,"1,906",2018,AIG GLOBAL ASSET MGT HOLDINGS CORP,953.0,,NEW YORK,NY,10038.0,1,0,0,0,,Original,
1947,"1,948",2018,AIR CONCIERGE INC,2037.0,,ENCINITAS,CA,92023.0,1,0,0,0,,Original,
1948,"1,949",2018,AIR CONDITIONING SERVICES INC,8613.0,,FARMINGDALE,NY,11735.0,1,0,0,0,,Original,
1952,"1,953",2018,AIR FAYRE,8925.0,,TORRANCE,CA,90502.0,1,0,0,0,,Original,
1988,"1,989",2018,AIRGAS INC,2648.0,,WAYNE,PA,19087.0,0,0,2,0,,Original,
1996,"1,997",2018,AIRPORT SHERPA LLC,,,WILMINGTON,DE,19801.0,0,1,0,0,,Original,
2002,"2,003",2018,AIRTEGRITY AVIATION LLC,8410.0,,ERLANGER,KY,41018.0,0,0,0,1,,Original,
2003,"2,004",2018,AIRTIME INC,3963.0,,SAN MATEO,CA,94402.0,1,0,0,0,,Original,
2017,"2,018",2018,AIST NT INC,8679.0,,NOVATO,CA,94949.0,0,0,2,0,,Original,
2034,"2,035",2018,AJ MILLER & ASSO STRUCTURAL ENGINE,423.0,,OAKLAND,CA,94608.0,0,0,0,1,,Original,
2095,"2,096",2018,AKREVIA THERAPEUTICS INC,9842.0,,CAMBRIDGE,MA,2139.0,1,0,0,0,,Original,
2104,"2,105",2018,AKSHAR DONUT CORPORATION,2859.0,,GLENDORA,NJ,8029.0,0,0,1,0,,Original,
2131,"2,132",2018,ALACRITI INC,1729.0,,PISCATAWAY,NJ,8854.0,0,0,9,3,,Original,
2161,"2,162",2018,ALBANY MOLECULAR RESEARCH INC,2717.0,,ALBANY,NY,12203.0,5,0,2,0,,Original,
2162,"2,163",2018,ALBANY MOLECULAR RESEARCH INC,2717.0,,BROOKLYN,NY,11203.0,1,0,0,0,,Original,
2170,"2,171",2018,ALBEMARLE CORPORATION,2118.0,,CHARLOTTE,NC,28209.0,0,0,1,0,,Original,
2171,"2,172",2018,ALBERICI CONSTRUCTORS INC,4621.0,,ST LOUIS,MO,63114.0,0,0,1,0,,Original,
2185,"2,186",2018,ALBRIGHT STONEBRIDGE GROUP LLC,5157.0,,WASHINGTON,DC,20005.0,0,0,1,0,,Original,
2207,"2,208",2018,ALCYONE LIFESCIENCES INC,6551.0,,LOWELL,MA,1852.0,1,0,0,0,,Original,
2216,"2,217",2018,ALDRICH CHEMICAL CO LLC,7772.0,,BURLINGTON,MA,1803.0,0,0,1,0,,Original,
2243,"2,244",2018,ALEXA INTERNET INC,2766.0,,SAN FRANCISCO,CA,94111.0,0,0,1,0,,Original,
2263,"2,264",2018,ALFA LAVAL INC,1631.0,,HENRICO,VA,23231.0,1,0,0,0,,Original,
2281,"2,282",2018,ALHAMBRA INC,3007.0,,TAOS,NM,87571.0,0,1,0,0,,Original,
2285,"2,286",2018,ALIBABA GROUP U S INC,,,SAN MATEO,CA,94402.0,0,0,2,0,,Original,
2286,"2,287",2018,ALIBABA GROUP U S INC,7542.0,,SAN MATEO,CA,94402.0,3,0,19,1,,Original,
2289,"2,290",2018,ALICE AND OLIVIA LLC,869.0,,NEW YORK,NY,10014.0,0,0,1,0,,Original,
2311,"2,312",2018,ALINDUS INC,3737.0,,IRVING,TX,75038.0,0,0,1,0,,Original,
2315,"2,316",2018,ALIPAY US INC,8935.0,,SAN MATEO,CA,94402.0,0,0,4,0,,Original,
2341,"2,342",2018,ALL AREA REALTY SERVICES INC,9738.0,,FLORAL PARK,NY,11001.0,0,1,0,0,,Original,
2362,"2,363",2018,ALLAH RAKHA RESTAURANT INC,4135.0,,HANOVER,MD,21076.0,0,1,0,0,,Original,
2373,"2,374",2018,ALLDECOR LLC DBA DECORATORSBEST,6986.0,,NEW YORK,NY,10022.0,1,0,0,0,,Original,
2393,"2,394",2018,ALLEGRO MICROSYSTEMS LLC,6180.0,,MANCHESTER,NH,3103.0,4,1,1,0,,Original,
2407,"2,408",2018,ALLERGAN SALES LLC,9784.0,,IRVINE,CA,92612.0,1,0,0,0,,Original,
2418,"2,419",2018,ALLIANCE AIR PRODUCTS LLC,3343.0,,SAN DIEGO,CA,92154.0,0,0,0,1,,Original,
2422,"2,423",2018,ALLIANCE FIBER OPTIC PRODUCTS INC,4122.0,,CORNING,NY,14831.0,2,0,2,0,,Original,
2451,"2,452",2018,ALLIANZ ASSET MGMT OF AMERICA L P,9805.0,,NEW YORK,NY,10019.0,0,0,1,0,,Original,
2455,"2,456",2018,ALLIANZ GLOBAL INVESTORS US,7088.0,,NEW YORK,NY,10019.0,1,0,0,0,,Original,
2458,"2,459",2018,ALLIED AIR ENTERPRISES LLC,793.0,,RICHARDSON,TX,75080.0,1,0,1,0,,Original,
2470,"2,471",2018,ALLIED IT CONSULTANCY LLC,50.0,,JERSEY CITY,NJ,7306.0,5,8,0,0,,Original,
2471,"2,472",2018,ALLIED IT CONSULTNACY LLC,50.0,,JERSEY CITY,NJ,7306.0,0,0,1,0,,Original,
2492,"2,493",2018,ALLOTEX INC,6460.0,,BOSTON,MA,2210.0,1,0,0,0,,Original,
2494,"2,495",2018,ALLOY DEVELOPMENT HOLDINGS LLC,9997.0,,BROOKLYN,NY,11201.0,1,0,0,0,,Original,
2511,"2,512",2018,ALLTECH CONSULTING SERVICES INC,2933.0,,PRINCETON,NJ,8540.0,3,1,14,1,,Original,
2530,"2,531",2018,ALMA REALTY CORP,9673.0,,LONG ISLAND CITY,NY,11101.0,1,1,0,0,,Original,
2532,"2,533",2018,ALMAC CLINICAL SERVICES LLC,7741.0,,SOUDERTON,PA,18964.0,0,0,1,0,,Original,
2533,"2,534",2018,ALMAC CLINICAL TECHNOLOGIES LLC,387.0,,SOUDERTON,PA,18964.0,0,0,4,0,,Original,
2535,"2,536",2018,ALMAC SCIENCES LLC,1597.0,,SOUDERTON,PA,18964.0,0,0,1,0,,Original,
2536,"2,537",2018,ALMANAC REALTY INVESTORS LLC,7502.0,,NEW YORK,NY,10036.0,0,0,1,0,,Original,
2557,"2,558",2018,ALPHA ANIMATION INC,3993.0,,LOS ANGELES,CA,90036.0,0,0,1,0,,Original,
2558,"2,559",2018,ALPHA AROMATICS INC,1611.0,,PITTSBURGH,PA,15238.0,1,0,0,0,,Original,
2604,"2,605",2018,ALPHADESK INC,6495.0,,NEW YORK,NY,10018.0,0,0,1,0,,Original,
2640,"2,641",2018,ALSAL CONSTRUCTION INC,3358.0,,DALLAS,TX,75229.0,1,0,0,0,,Original,
2677,"2,678",2018,ALTECH STAR INC,7961.0,,PRINCETON JUNCTION,NJ,8550.0,0,0,1,0,,Original,
2689,"2,690",2018,ALTER GLOBAL,7199.0,,PETERSBURG,IL,62675.0,0,0,0,1,,Original,
2710,"2,711",2018,ALTIMETRIK CORP,6423.0,,SOUTHFIELD,MI,48075.0,0,1,0,0,,Original,
2715,"2,716",2018,ALTIS LLC,2600.0,,SCOTTSDALE,AZ,85254.0,0,0,1,0,,Original,
2724,"2,725",2018,ALTMAN VILANDRIE & COMPANY,4931.0,,BOSTON,MA,2110.0,0,1,0,0,,Original,
2730,"2,731",2018,ALTON FURNITURE GROUP,8009.0,,ROWLAND HEIGHTS,CA,91748.0,1,0,0,0,,Original,
2732,"2,733",2018,ALTOUR JAPAN LP,630.0,,LOS ANGELES,CA,90064.0,0,1,0,0,,Original,
2757,"2,758",2018,ALVAREZ & MARSAL DISPUTES & INVEST,4092.0,,NEW YORK,NY,10022.0,1,0,1,0,,Original,
2758,"2,759",2018,ALVAREZ & MARSAL HOLDINGS LLC,9465.0,,NEW YORK,NY,10022.0,0,0,1,0,,Original,
2759,"2,760",2018,ALVAREZ & MARSAL PVT EQUITY PERFOR,554.0,,NEW YORK,NY,10022.0,0,0,2,1,,Original,
2760,"2,761",2018,ALVAREZ & MARSAL TAXAND LLC,7630.0,,NEW YORK,NY,10022.0,1,0,2,0,,Original,
2806,"2,807",2018,AMARAM TECHNOLOGY CORPORATION,9595.0,,VIENNA,VA,22182.0,0,1,0,1,,Original,
2810,"2,811",2018,AMAREX CLINICAL RESEARCH LLC,8315.0,,GERMANTOWN,MD,20874.0,1,0,0,0,,Original,
2814,"2,815",2018,AMASTAN TECHNOLOGIES INC,8331.0,,NORTH ANDOVER,MA,1845.0,0,0,1,0,,Original,
2816,"2,817",2018,AMAVI INVESTMENTS & CONSULTING LLC,2767.0,,CORAL GABLES,FL,33134.0,0,0,0,1,,Original,
2824,"2,825",2018,AMAZON COM AZDC LLC,1861.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2825,"2,826",2018,AMAZON COM DEDC LLC,1079.0,,SEATTLE,WA,98121.0,2,0,17,1,,Original,
2827,"2,828",2018,AMAZON COM INDC LLC,1836.0,,SEATTLE,WA,98121.0,1,0,0,0,,Original,
2828,"2,829",2018,AMAZON COM KSDC LLC,3202.0,,SEATTLE,WA,98121.0,0,0,2,0,,Original,
2829,"2,830",2018,AMAZON COM KYDC LLC,3213.0,,SEATTLE,WA,98121.0,0,0,6,1,,Original,
2830,"2,831",2018,AMAZON COM SERVICES INC,,,SEATTLE,WA,98121.0,5,0,0,0,,Original,
2831,"2,832",2018,AMAZON COM SERVICES INC,4168.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2832,"2,833",2018,AMAZON COM SERVICES INC,4468.0,,SEATTLE,WA,98121.0,2,0,0,0,,Original,
2833,"2,834",2018,AMAZON COM SERVICES INC,4668.0,,SEATTLE,WA,98121.0,0,0,1,0,,Original,
2834,"2,835",2018,AMAZON COM SERVICES INC,4684.0,,SEATTLE,WA,98121.0,1,0,1,0,,Original,
2835,"2,836",2018,AMAZON COM SERVICES INC,4687.0,,BOSTON,MA,2110.0,8,0,2,0,,Original,
2836,"2,837",2018,AMAZON COM SERVICES INC,4687.0,,HOUSE,NM,88121.0,1,0,0,0,,Original,
2837,"2,838",2018,AMAZON COM SERVICES INC,4687.0,,NEW YORK,NY,10036.0,1,0,0,0,,Original,
2838,"2,839",2018,AMAZON COM SERVICES INC,4687.0,,SAN DIEGO,CA,92121.0,1,0,0,0,,Original,
2839,"2,840",2018,AMAZON COM SERVICES INC,4687.0,,SEATTLE,WA,98108.0,0,0,1,0,,Original,
